date,round,application_name,amount_op,oso_project_slug,application_url
2023-04-01,retropgf2,0xPARC,206054.0,0xparc,https://app.optimism.io/retropgf-discovery/0x5401745963974c22F8f8254a2A904Ea5f54ddc22
2023-04-01,retropgf2,0xSplits,52154.0,0x-splits,https://app.optimism.io/retropgf-discovery/0x9ebC8E61f87A301fF25a606d7C06150f856F24E2
2023-04-01,retropgf2,Across Protocol,15039.0,across,https://app.optimism.io/retropgf-discovery/0x33DB27C21E0f7a2f3351A4C6DDceDFB9F713410b
2023-04-01,retropgf2,Agora,101992.0,voteagora,https://app.optimism.io/retropgf-discovery/0xFdFC6E1BbEc01288447222fC8F1AEE55a7C72b7B
2023-04-01,retropgf2,Akula,39664.0,akula-bft,https://app.optimism.io/retropgf-discovery/0x9d6d3b09F8AC8615805bd82e53B80D956F451CFa
2023-04-01,retropgf2,Ankr,8603.0,ankr-network,https://app.optimism.io/retropgf-discovery/0x5eEeB9F8a2050533BBEd20F87d445Dcf309a5eA7
2023-04-01,retropgf2,Ante,12929.0,ante-finance,https://app.optimism.io/retropgf-discovery/0xa5b4f91FDE4E35Be891eA97C47D1052D8a4D75f7
2023-04-01,retropgf2,Apetimism Launchpad,13769.0,,https://app.optimism.io/retropgf-discovery/0x2117085E7e4eE35825A9C71bbE46AAd8c01789f3
2023-04-01,retropgf2,Atlantis World,23656.0,atlantis-world-core,https://app.optimism.io/retropgf-discovery/0x036C545Ae4f68059b4C83f7E3814429d4c73c089
2023-04-01,retropgf2,Attestation Station Interface,44342.0,attestation-station-interface-sbvegan,https://app.optimism.io/retropgf-discovery/0x5EfF4B8c042AA6003cBDA6E32C4aA23657d3b6AF
2023-04-01,retropgf2,Bankless Academy,58067.0,bankless-academy,https://app.optimism.io/retropgf-discovery/0xB30dD1198Feed1e22EC969f61EEd04cB75937adf
2023-04-01,retropgf2,BanklessDAO Projects,27568.0,banklessdao,https://app.optimism.io/retropgf-discovery/0x958c20A43F5206F186B0195cCB61Acb724b2EE1E
2023-04-01,retropgf2,Basic course in crypto literacy,4504.0,,https://app.optimism.io/retropgf-discovery/0xff95a2f9bf8fe8019d1f705B5b1e3cb8a8F223C0
2023-04-01,retropgf2,Big Sybil'or,2796.0,,https://app.optimism.io/retropgf-discovery/0x8B93910594e2a09c30D7e97883f6d35d8772801d
2023-04-01,retropgf2,Blobscan,40012.0,blobscan,https://app.optimism.io/retropgf-discovery/0xd7BDE01888B8A2a97924444009E31C8d8c2391F3
2023-04-01,retropgf2,Blockscout,65259.0,blockscout,https://app.optimism.io/retropgf-discovery/0x245cE6de47A5D44E5B73f923F1aDA4cc1688D22b
2023-04-01,retropgf2,Blocktrend (區塊勢),6356.0,,https://app.optimism.io/retropgf-discovery/0x36F322fC85B24aB13263CFE9217B28f8E2b38381
2023-04-01,retropgf2,Boardroom,32480.0,boardroom-inc,https://app.optimism.io/retropgf-discovery/0xc1a69F906Ce4366C0C77e0219b3132FeA0969231
2023-04-01,retropgf2,Bored Town,4109.0,,https://app.optimism.io/retropgf-discovery/0x6fF5723435b7dfC2371B57Fb5cB4c373E5995C78
2023-04-01,retropgf2,BuidlGuidl,224174.0,buidlguidl,https://app.optimism.io/retropgf-discovery/0x34aA3F359A9D614239015126635CE7732c18fDF3
2023-04-01,retropgf2,BwareLabs,2218.0,bwarelabs,https://app.optimism.io/retropgf-discovery/0xE0D76bDF0Dcf83685dc41570Dd4536649119D304
2023-04-01,retropgf2,CANDIDE Wallet,37889.0,candide-labs,https://app.optimism.io/retropgf-discovery/0xC2842A7653b9c2272F424a18DFf468C32d1f874D
2023-04-01,retropgf2,Cannon,90241.0,usecannon,https://app.optimism.io/retropgf-discovery/0x07Aeeb7E544A070a2553e142828fb30c214a1F86
2023-04-01,retropgf2,Chaineye,5680.0,defieye,https://app.optimism.io/retropgf-discovery/0x112E372bb5EC17c1ea6b1d679EA72aFBD2A94404
2023-04-01,retropgf2,Chainlist,49980.0,defi-llama,https://app.optimism.io/retropgf-discovery/0x40bbF4468495197b919591Dae8cb5d3fE2F52e7E
2023-04-01,retropgf2,ChugSplash,27968.0,sphinx-chugsplash,https://app.optimism.io/retropgf-discovery/0x4856e043a1F2CAA8aCEfd076328b4981Aca91000
2023-04-01,retropgf2,Clique,18035.0,cliqueofficial,https://app.optimism.io/retropgf-discovery/0x0B27BFb649919bE208F62244E4a09A41b0f962D0
2023-04-01,retropgf2,Commons Stack,60038.0,commons-stack,https://app.optimism.io/retropgf-discovery/0xC5A756D63C5fe67b438acBE468aA62a52093fDEf
2023-04-01,retropgf2,Crate-Crypto,12116.0,crate-crypto,https://app.optimism.io/retropgf-discovery/0x90B005a9C7B19E1E962178deA63c1becc409B90f
2023-04-01,retropgf2,CryptoStats,18549.0,crypto-stats,https://app.optimism.io/retropgf-discovery/0x69aa21403244889832609963B0028e337a834953
2023-04-01,retropgf2,CryptoZombies,130578.0,cryptozombieshq,https://app.optimism.io/retropgf-discovery/0xbb105E3c6D6406A3F0aAB98cD8D0E3a127bD6436
2023-04-01,retropgf2,Cryptocurrency and Friends,63907.0,,https://app.optimism.io/retropgf-discovery/0xEc087478B0bC2F1a18Ff01717e381f44B791114A
2023-04-01,retropgf2,Cryptoversidad,10933.0,,https://app.optimism.io/retropgf-discovery/0x281BA4E9B7e28982d6CB53EE3836865f1453e12F
2023-04-01,retropgf2,Dapp-Learning,21627.0,dapp-learning-dao,https://app.optimism.io/retropgf-discovery/0x1F7b953113f4dFcBF56a1688529CC812865840e1
2023-04-01,retropgf2,DeFi Library,6404.0,,https://app.optimism.io/retropgf-discovery/0x4e3D9399C28c724293dd545225Ec843Ac4c9e953
2023-04-01,retropgf2,DefiLlama,171293.0,defi-llama,https://app.optimism.io/retropgf-discovery/0x3754a10c1cA723961068B2653109E6201982Dd9c
2023-04-01,retropgf2,DexKit,2436.0,dexkit,https://app.optimism.io/retropgf-discovery/0x5265Bde27F57E738bE6c1F6AB3544e82cdc92a8f
2023-04-01,retropgf2,Duniversity (Dune Education),11449.0,,https://app.optimism.io/retropgf-discovery/0xAA857AC645733FbF3105b0406417d35BA1576ff8
2023-04-01,retropgf2,EIP-5164 / PoolTogether Inc,54551.0,pool-together,https://app.optimism.io/retropgf-discovery/0x0a09cd09B0107Bb98a83f211704F036ECa94B92e
2023-04-01,retropgf2,EIP4844 collection,195675.0,,https://app.optimism.io/retropgf-discovery/eip-4844
2023-04-01,retropgf2,ERC-5560: Redeemable NFTs,1073.0,ato-nft,https://app.optimism.io/retropgf-discovery/0x5874D5D530D1f969FD962579c445A0f3A8682D48
2023-04-01,retropgf2,ETHEREUM MÉXICO,15736.0,,https://app.optimism.io/retropgf-discovery/0xC0aC93ABb5539769Edac951D9EbD5BCbFB854b0f
2023-04-01,retropgf2,ETHGlobal,230006.0,ethglobal,https://app.optimism.io/retropgf-discovery/0xe993486B257Cd1481aef74b3B909A2627Fc8d305
2023-04-01,retropgf2,Eneagon by zenbit.eth,1536.0,zenbiteth,https://app.optimism.io/retropgf-discovery/0x04cc6b487566B1C821bEa04d7ac0d23CEDe05cC9
2023-04-01,retropgf2,Erigon,141650.0,erigon-ledgerwatch,https://app.optimism.io/retropgf-discovery/0x9D20893054afC4A74b856089c44F9A09d1C38Db0
2023-04-01,retropgf2,Espacio Cripto,9910.0,,https://app.optimism.io/retropgf-discovery/0xcE36608441F24E2d5642932F2A511D98BBBC06A9
2023-04-01,retropgf2,Esteroids,4760.0,esteroids,https://app.optimism.io/retropgf-discovery/0xc967dEdcF086b7FE1eAB492F2EB2b74F1E5947b8
2023-04-01,retropgf2,EthereansOS,5990.0,ethereansos,https://app.optimism.io/retropgf-discovery/0xdc0090f8aDD5DB06De0897A54e753af143668668
2023-04-01,retropgf2,EthereumETL,31044.0,ethereum-etl-blockchain-etl,https://app.optimism.io/retropgf-discovery/0x9FD0C742D81B6f08817F3eF11D09Cb4a9f54eE5f
2023-04-01,retropgf2,EthernautDAO,63438.0,ethernautdao,https://app.optimism.io/retropgf-discovery/0x3B3980936707A8299AFb5424Fa807c1CBac37cCb
2023-04-01,retropgf2,Ethers,209141.0,ethers-io,https://app.optimism.io/retropgf-discovery/0x8ba1f109551bD432803012645Ac136ddd64DBA72
2023-04-01,retropgf2,Filosofía Código,13412.0,filosofiacodigo,https://app.optimism.io/retropgf-discovery/0xb6F5414bAb8d5ad8F33E37591C02f7284E974FcB
2023-04-01,retropgf2,Fire,15774.0,,https://app.optimism.io/retropgf-discovery/0x57B02589d6e24203FC43e442ce9A4803E290293b
2023-04-01,retropgf2,Flexible Voting,19057.0,scopelift,https://app.optimism.io/retropgf-discovery/0x8f5906963Ae276E1631EFA8Ff1a9CaE6499EC5E3
2023-04-01,retropgf2,Flipside Crypto,40080.0,flipside-crypto,https://app.optimism.io/retropgf-discovery/0x62a43123FE71f9764f26554b3F5017627996816a
2023-04-01,retropgf2,Forta,10875.0,forta-network,https://app.optimism.io/retropgf-discovery/0xD5Abb5086E5d18b6BdB8F0943b7786f2a0Af7Df2
2023-04-01,retropgf2,Foundry,148673.0,foundry,https://app.optimism.io/retropgf-discovery/0x4BAa1fcAe9Ba8F9e1247b5CFD71e2463e85b2284
2023-04-01,retropgf2,Fractal Visions,7589.0,fractal-visions,https://app.optimism.io/retropgf-discovery/0xC4FC57Dedd2463314A3fD2DBadB86B4404C257e5
2023-04-01,retropgf2,Frame,47826.0,frame-floating,https://app.optimism.io/retropgf-discovery/0x7c929EfA9a8A2A1524BA90aBc2B70801413fFD4c
2023-04-01,retropgf2,GasHawk,10536.0,gashawk-corpus-io,https://app.optimism.io/retropgf-discovery/0xC1FDB60CFB2FbbD6EDc9b445D9B508Da2dBF2c9b
2023-04-01,retropgf2,Gelato,17983.0,gelato,https://app.optimism.io/retropgf-discovery/0x587e9cbc67Af10a9d95F3e38836943667b331392
2023-04-01,retropgf2,Gitcoin,151494.0,gitcoin,https://app.optimism.io/retropgf-discovery/0x48A63097E1Ac123b1f5A8bbfFafA4afa8192FaB0
2023-04-01,retropgf2,GiveStation,1102.0,givestation,https://app.optimism.io/retropgf-discovery/0x96Cd3AC1e5c2E4FB021B97dA3a6D57e8e665EDc3
2023-04-01,retropgf2,Giveth,129814.0,giveth,https://app.optimism.io/retropgf-discovery/0xDCfe20E6C1d14c26930a28B1f92fB981CDa26884
2023-04-01,retropgf2,Goerli,143508.0,,https://app.optimism.io/retropgf-discovery/goerli
2023-04-01,retropgf2,Gov,1080.0,gov-w3hc,https://app.optimism.io/retropgf-discovery/0xa30189949cD8F662582b10eB6E353374419EDf67
2023-04-01,retropgf2,Guild,51001.0,guildxyz,https://app.optimism.io/retropgf-discovery/0xab12931a2c0C519a62794C24105E2f66eE35CFE7
2023-04-01,retropgf2,H.E.R. DAO LATAM,24881.0,,https://app.optimism.io/retropgf-discovery/0x1F9E7984eDdb135ab6D6f354E229970bB332dCC4
2023-04-01,retropgf2,Hop Protocol,38596.0,hop-protocol,https://app.optimism.io/retropgf-discovery/0x816a684f40b8B4B060A4Df7A10caD589Ef64E95e
2023-04-01,retropgf2,Hyperledger Besu,48486.0,besu-hyperledger,https://app.optimism.io/retropgf-discovery/0xe4Eb51D709D22FE02C42F68A0483fa70A772e984
2023-04-01,retropgf2,IC3,45349.0,initc3,https://app.optimism.io/retropgf-discovery/0xBF430a49C4d85AeeD3908619D5387A1fbF8E74A9
2023-04-01,retropgf2,ITU Blockchain,26447.0,itu-blockchain,https://app.optimism.io/retropgf-discovery/0xBEC643BD5b7F5e9190617CA4187ef0455950C51C
2023-04-01,retropgf2,Infinitism (ERC-4337) - Account Abstraction,61333.0,eth-infinitism-account-abstraction,https://app.optimism.io/retropgf-discovery/0xdb5781a835b60110298fF7205D8ef9678Ff1f800
2023-04-01,retropgf2,Infinity Wallet & Web3 Browser,2509.0,infinitywallet,https://app.optimism.io/retropgf-discovery/0xb7D6937F3aa9E09817C045b7d5b5Fb5064370671
2023-04-01,retropgf2,Ipsilon,23531.0,ipsilon,https://app.optimism.io/retropgf-discovery/0xF96Aa4A25fDe246d9dD498B145F52Fab0eAd29f3
2023-04-01,retropgf2,JiffyScan,18995.0,jiffy-labs,https://app.optimism.io/retropgf-discovery/0x3b036793Ea6dD8D9b352847f32818FA253eB759d
2023-04-01,retropgf2,Jrocki - YouTube & Podcast,27608.0,,https://app.optimism.io/retropgf-discovery/0xFC10A71B1E7974401D840fd15ceBf08Ed7E115Cc
2023-04-01,retropgf2,Keccak hashing,62838.0,xkcp,https://app.optimism.io/retropgf-discovery/0xD06CaC3a900Dd34FE9CCd32F15DCC75E2423b816
2023-04-01,retropgf2,Kernel,132035.0,kernel-community,https://app.optimism.io/retropgf-discovery/0xC728DEa8B2972E6e07493BE8DC2F0314F7dC3E98
2023-04-01,retropgf2,L2BEAT,256294.0,l2beat,https://app.optimism.io/retropgf-discovery/0xa142aB9eab9264807A41F0E5cbDab877D204E233
2023-04-01,retropgf2,L2planet,6845.0,l2planet,https://app.optimism.io/retropgf-discovery/0xf23F9C10D1559885dABEE67c59c4554E6152697b
2023-04-01,retropgf2,Launchifi,3424.0,,https://app.optimism.io/retropgf-discovery/0x64249ED5Ef7a004d268A508092851e987482a175
2023-04-01,retropgf2,Layer 2 Landscape,25407.0,optimism-box-truffle,https://app.optimism.io/retropgf-discovery/0x7a48A728d9Fd2d5a55c545c4378E5bA909349E90
2023-04-01,retropgf2,Layer 2 Weekly Roundup,22678.0,,https://app.optimism.io/retropgf-discovery/0x24b0529c7226AE66968B9A8b521b266A2cA4a898
2023-04-01,retropgf2,Layer2DAO,1466.0,layer2dao,https://app.optimism.io/retropgf-discovery/0x062a07cBf4848fdA67292A96a5E02C97E402233F
2023-04-01,retropgf2,Lighthouse,165460.0,lighthouse-sigp,https://app.optimism.io/retropgf-discovery/0x59cc06BF5CF5e07790432599060B7D402F9d2cA8
2023-04-01,retropgf2,LlamaFolio,8246.0,llamafolio,https://app.optimism.io/retropgf-discovery/0x2cd0ac587Fc0E6FBcF8A47A449971649E7dab835
2023-04-01,retropgf2,Lodestar,79663.0,lodestar-chainsafe,https://app.optimism.io/retropgf-discovery/0x6Fa4C420E9567203Aa65eB38da5DBe361fD61ff2
2023-04-01,retropgf2,MUX Protocol,986.0,mux-world,https://app.optimism.io/retropgf-discovery/0x7b4c5F852AA6b44Bd01F9252C3F93Ae1aa1c63e9
2023-04-01,retropgf2,MarcoV (Optimism Dashboards),3244.0,,https://app.optimism.io/retropgf-discovery/0x283266045Ab2aB0793a62CADC21D55f685636Ae0
2023-04-01,retropgf2,MerkleTreeJS,58260.0,merkletreejs,https://app.optimism.io/retropgf-discovery/0x358fdcCDE25e0aae7fBA01F088Da89b08aBF61DB
2023-04-01,retropgf2,Messari Protocol Services,19086.0,messari,https://app.optimism.io/retropgf-discovery/0x47A6a1B6492B6dF811606B8294A02b4268e86dAD
2023-04-01,retropgf2,MetricsDAO,2860.0,,https://app.optimism.io/retropgf-discovery/0x4c6E3610a222E4518cc7ef3d8826Ee8640995c5C
2023-04-01,retropgf2,Michael Vander Meiden,56339.0,opdelegate-michael-vander-meiden,https://app.optimism.io/retropgf-discovery/0x6EdA5aCafF7F5964E1EcC3FD61C62570C186cA0C
2023-04-01,retropgf2,Monorepo Dependencies Collection,189000.0,,https://app.optimism.io/retropgf-discovery/monorepo-dependencies
2023-04-01,retropgf2,Multicall3,18799.0,multicall-mds1,https://app.optimism.io/retropgf-discovery/0x60A5dcB2fC804874883b797f37CbF1b0582ac2dD
2023-04-01,retropgf2,NFTEarth,594.0,nftearth,https://app.optimism.io/retropgf-discovery/0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB
2023-04-01,retropgf2,Nested,8664.0,nested,https://app.optimism.io/retropgf-discovery/0x0BE55326919F08Af4D14A42aAfb3B68F95738355
2023-04-01,retropgf2,Nethermind,135624.0,nethermindeth,https://app.optimism.io/retropgf-discovery/0xFED0e586cB372Fd0b17ead9F8cb1347BF8a5937f
2023-04-01,retropgf2,NiceNode,21522.0,nicenode,https://app.optimism.io/retropgf-discovery/0x9cce47E9cF12C6147c9844adBB81fE85880c4df4
2023-04-01,retropgf2,Nimbus,84018.0,nimbus-status-im,https://app.optimism.io/retropgf-discovery/0x4413E96F6b46e59326a7695eF871FA902Ff7935d
2023-04-01,retropgf2,Node Guardians,20278.0,nodeguardians,https://app.optimism.io/retropgf-discovery/0x6ef87E0Aaadb2c3d07fD98a098Af5FaD0aD45811
2023-04-01,retropgf2,OAYC,2149.0,,https://app.optimism.io/retropgf-discovery/0x81B7E9d8409B857D70aD14073E785c486945CaF4
2023-04-01,retropgf2,OP Dashboards  by Springzhang,13169.0,,https://app.optimism.io/retropgf-discovery/0xdbE38D1d3631a04875d3FAd945D0dFcb2C20f91c
2023-04-01,retropgf2,OP Medicine,7196.0,emttr-aspiringsecurity,https://app.optimism.io/retropgf-discovery/0x8dc640a257DE18857F8d24e1Ae2645F8bBa1E034
2023-04-01,retropgf2,OPCraft & MUD (Lattice),183348.0,latticexyz,https://app.optimism.io/retropgf-discovery/0xD8ce5Ae15E2A9C8528FDce195AD43015782C5079
2023-04-01,retropgf2,Odos,2619.0,,https://app.optimism.io/retropgf-discovery/0xF86BaD4E03D731de4d67B4f3943743f0B4C2084c
2023-04-01,retropgf2,OpenZeppelin,181765.0,openzeppelin,https://app.optimism.io/retropgf-discovery/0x6084fBE2Aa96Bb131D6Bc7Bd3BE786882cfA250F
2023-04-01,retropgf2,OptiChads,8607.0,,https://app.optimism.io/retropgf-discovery/0x10850762bAc0dc6660630c1EfFe188A7cbFDdc88
2023-04-01,retropgf2,Optimism Ambassador collection,52241.0,,https://app.optimism.io/retropgf-discovery/ambassadors
2023-04-01,retropgf2,Optimism Cult Merch,1863.0,,https://app.optimism.io/retropgf-discovery/0x59E6Ca75DFb201BAFF565303CA52A3113DD6F223
2023-04-01,retropgf2,Optimism DAppNode Package,24704.0,dappnodepackage-optimism,https://app.optimism.io/retropgf-discovery/0x523d007855B3543797E0d3D462CB44B601274819
2023-04-01,retropgf2,Optimism FM,15206.0,,https://app.optimism.io/retropgf-discovery/0x09c41efc1C7E2C2A11Bb153eF39AFFeaFf2CeDcD
2023-04-01,retropgf2,Optimism Prices Contracts,5973.0,optimism-prices,https://app.optimism.io/retropgf-discovery/0x82D54397B88CE80Ea2Df9aD049213ACb47dc2523
2023-04-01,retropgf2,Optimism en Español,45993.0,,https://app.optimism.io/retropgf-discovery/0x61d10BFDa1aa5010795985FD9a49F21Fb7570982
2023-04-01,retropgf2,OptimismArabia,5323.0,,https://app.optimism.io/retropgf-discovery/0x6e4E55A49a8C8938BD8D8668E18DE95962740Fe1
2023-04-01,retropgf2,OptimismGuru,2144.0,,https://app.optimism.io/retropgf-discovery/0x8E72a24221517E51502f20f387415a06b27A5b51
2023-04-01,retropgf2,Optinames | ENS on Optimism,13930.0,optinames-optimismresolver,https://app.optimism.io/retropgf-discovery/0x1208a26FAa0F4AC65B42098419EB4dAA5e580AC6
2023-04-01,retropgf2,Orbiter Finance,6697.0,orbiter-finance,https://app.optimism.io/retropgf-discovery/0xd923CA098dBBFb0d24677a3150fa3aA97be461b5
2023-04-01,retropgf2,Ospace,594.0,,https://app.optimism.io/retropgf-discovery/0x941D8Cd7378432Bc4952bA0Dcc9e120C18C92975
2023-04-01,retropgf2,Otterscan,68835.0,otterscan,https://app.optimism.io/retropgf-discovery/0xd31b671F1a398B519222FdAba5aB5464B9F2a3Fa
2023-04-01,retropgf2,Otterspace,10500.0,otterspace-xyz,https://app.optimism.io/retropgf-discovery/0x0AB7C4123e84c975008fcfcb14f07152bb711F82
2023-04-01,retropgf2,Pairwise,7805.0,pairwise-general-magic,https://app.optimism.io/retropgf-discovery/0x4d5Dd4d81D773c05cE27AbA03e2f3E346c3F8E54
2023-04-01,retropgf2,Perpetuals Dune Abstraction,2069.0,,https://app.optimism.io/retropgf-discovery/0x08290908a251119a1C75bb9C36A7A41e9BF2f1E3
2023-04-01,retropgf2,Pocket Network,58181.0,pokt-network,https://app.optimism.io/retropgf-discovery/0xb89e800719a96c609dB746397b7d2c3B917694e0
2023-04-01,retropgf2,Polynya,98824.0,,https://app.optimism.io/retropgf-discovery/0x429F9aDA43e9F345CbB85EC88681BB70Df808892
2023-04-01,retropgf2,Praise,9287.0,givepraise,https://app.optimism.io/retropgf-discovery/0xE2d2Ac26Cb9dE9a8BBc6d2698CC40b154fAc920d
2023-04-01,retropgf2,Prettier Solidity,43834.0,prettier-solidity,https://app.optimism.io/retropgf-discovery/0xFc756d8632A19CEbd76560CE0A6967279E32131b
2023-04-01,retropgf2,Proof of Integrity,15732.0,,https://app.optimism.io/retropgf-discovery/0xf21b24E6D87C7e5dEC3e419551829F6B39dBB807
2023-04-01,retropgf2,Protocol Guild,557301.0,protocol-guild,https://app.optimism.io/retropgf-discovery/0x4C0a466DF0628FE8699051b3Ac6506653191cc21
2023-04-01,retropgf2,Quark ID,4029.0,quark-id,https://app.optimism.io/retropgf-discovery/0x5A930B098Ed8D58dD4590577af85a8E864A8F6fE
2023-04-01,retropgf2,Questbook,1015.0,questbook,https://app.optimism.io/retropgf-discovery/0x45755F5e7d3b1cdB1AaF1Fe786c415e47Bed2f43
2023-04-01,retropgf2,RadicalxChange,70988.0,radicalxchange,https://app.optimism.io/retropgf-discovery/0x3945D766185E2264900C84faC10958B3619C2bD4
2023-04-01,retropgf2,RainbowKit Login for WordPress,9228.0,wp-rainbow-davisshaver,https://app.optimism.io/retropgf-discovery/0x0F9Bd2a9E0D30f121c525DB5419A07b08Fce8440
2023-04-01,retropgf2,RareSkills,8449.0,rareskills,https://app.optimism.io/retropgf-discovery/0x4879DF2Ba195a69C178133F44E278c0f64797Ca5
2023-04-01,retropgf2,Remix Project,151676.0,remix-ethereum,https://app.optimism.io/retropgf-discovery/0x2ba1aebA3fBd69aa74944F17326Bfdc229fD986E
2023-04-01,retropgf2,Revoke.cash,73490.0,revoke-cash,https://app.optimism.io/retropgf-discovery/0xe126b3E5d052f1F575828f61fEBA4f4f2603652a
2023-04-01,retropgf2,Revolte,2801.0,revolte-pgrandne,https://app.optimism.io/retropgf-discovery/0xAC4DDaf8FBfFba0f1e8c7619720335FD4f03EaCD
2023-04-01,retropgf2,Rigoblock,928.0,rigo-block,https://app.optimism.io/retropgf-discovery/0x080f08076e8EAdC66006C3CbFEd28a34918A1fA6
2023-04-01,retropgf2,RockX,2553.0,,https://app.optimism.io/retropgf-discovery/0x56262562506967a08Bf60a5aC5a5cEEAc02BECD2
2023-04-01,retropgf2,Rollup Economics Dashboard,15329.0,,https://app.optimism.io/retropgf-discovery/0x701E37643DADa13DE79e66A74E7d6187FC48faD2
2023-04-01,retropgf2,Rust-cannon-template,5996.0,cannon-rs-badboilabs,https://app.optimism.io/retropgf-discovery/0xc0017405E287476443Ab1B342B86f2ea92Ef9F73
2023-04-01,retropgf2,SEED LATAM (formerly DeFi LATAM),55062.0,,https://app.optimism.io/retropgf-discovery/0xbe0fc34488CaA2766C3225B56ade0c1E409c0De7
2023-04-01,retropgf2,Safe (previously Gnosis Safe),119584.0,safe-global,https://app.optimism.io/retropgf-discovery/0x9F87C1aCaF3Afc6a5557c58284D9F8609470b571
2023-04-01,retropgf2,Scry,5325.0,scryprotocol,https://app.optimism.io/retropgf-discovery/0x9D31e30003f253563Ff108BC60B16Fdf2c93abb5
2023-04-01,retropgf2,Slither,38926.0,slither-crytic,https://app.optimism.io/retropgf-discovery/0xA6826463a53bBe3d673f7e61E94a6099581FfC7d
2023-04-01,retropgf2,Small Brain Games,28261.0,smallbraingames,https://app.optimism.io/retropgf-discovery/0xc152Cc22488f1383E675f5738dF9a4244fB113a5
2023-04-01,retropgf2,Smock,13684.0,defi-wonderland,https://app.optimism.io/retropgf-discovery/0x3B1E17b3FC8B2B2c5FBb995Fb3E1dE95a4D7cF7D
2023-04-01,retropgf2,Snapshot,145699.0,snapshot-labs,https://app.optimism.io/retropgf-discovery/0xf9551c66995eD3Ff9bb05C9Fd7ff148Bd75dc99a
2023-04-01,retropgf2,Solady,45019.0,solady-vectorized,https://app.optimism.io/retropgf-discovery/0x1F5D295778796a8b9f29600A585Ab73D452AcB1c
2023-04-01,retropgf2,Solhint,22973.0,solhint-protofire,https://app.optimism.io/retropgf-discovery/0x5fC34D03cFdf145Db5f3c5B5558e39a4164AAa30
2023-04-01,retropgf2,Solidity,217383.0,solidity-ethereum,https://app.optimism.io/retropgf-discovery/0x151EF20A3ADe1CC1161391594f8a32461389a54e
2023-04-01,retropgf2,Sourcify,30744.0,sourcify-ethereum,https://app.optimism.io/retropgf-discovery/0xAA6042aa65eb93C6439cDaeBC27B3bd09c5DFe94
2023-04-01,retropgf2,Sugar,1103.0,velodrome,https://app.optimism.io/retropgf-discovery/0x892Ff98a46e5bd141E2D12618f4B2Fe6284debac
2023-04-01,retropgf2,Support NERDs collection,93684.0,,https://app.optimism.io/retropgf-discovery/support-nerds
2023-04-01,retropgf2,Synpress,91887.0,synthetix,https://app.optimism.io/retropgf-discovery/0xd35E119782059A27FEAd4EddA8B555f393650BC8
2023-04-01,retropgf2,TE Academy,57565.0,,https://app.optimism.io/retropgf-discovery/0x3b067Af83F540cB827825a6Ee5480441a4237E77
2023-04-01,retropgf2,Teku,78200.0,teku-consensys,https://app.optimism.io/retropgf-discovery/0xFF7B65dDc2Ffb7f6AC527b4C2F048946B3A5eaF3
2023-04-01,retropgf2,The Optimistic Series,19214.0,,https://app.optimism.io/retropgf-discovery/0x03143EE031AA7bD7b6846750d066A27f18D39edd
2023-04-01,retropgf2,Thumbs Up Finance,725.0,,https://app.optimism.io/retropgf-discovery/0x4d85e4F760fb58E380f02657AE5Aafb8bd010601
2023-04-01,retropgf2,Token Terminal,25955.0,,https://app.optimism.io/retropgf-discovery/0xeB67e286faf667A047e435EC90107122b0bC2C01
2023-04-01,retropgf2,Translators Collection,85657.0,,https://app.optimism.io/retropgf-discovery/translators
2023-04-01,retropgf2,TrueBlocks,71867.0,trueblocks,https://app.optimism.io/retropgf-discovery/0xf503017D7baF7FBC0fff7492b751025c6A78179b
2023-04-01,retropgf2,TypeChain,44939.0,dethcrypto,https://app.optimism.io/retropgf-discovery/0x4d2F0Efdb2AD1d709d8522E7b5aa9f5181563617
2023-04-01,retropgf2,Umbra,34178.0,scopelift,https://app.optimism.io/retropgf-discovery/0x5C04E7808455ee0e22c2773328C151d0DD79dC62
2023-04-01,retropgf2,Vyper,135226.0,vyperlang,https://app.optimism.io/retropgf-discovery/0xAbfA48BCc0F96Fc70be7a4156b0a74Ea350167fD
2023-04-01,retropgf2,WTF Academy,19419.0,wtfacademy,https://app.optimism.io/retropgf-discovery/0x25df6DA2f4e5C178DdFF45038378C0b08E0Bce54
2023-04-01,retropgf2,WakeUp Labs,11329.0,wakeuplabs,https://app.optimism.io/retropgf-discovery/0xab4f5A7fcd1Bb66C8c5f01bB77F6142759f46107
2023-04-01,retropgf2,Web3 Data Degens,9657.0,,https://app.optimism.io/retropgf-discovery/0x2Ae8c972fB2E6c00ddED8986E2dc672ED190DA06
2023-04-01,retropgf2,Web3beach,10735.0,,https://app.optimism.io/retropgf-discovery/0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c
2023-04-01,retropgf2,Web3j,19785.0,web3j,https://app.optimism.io/retropgf-discovery/0xe8a17e2f1bd4bFcBfBecb8a90be08780949a0cac
2023-04-01,retropgf2,Week in Ethereum News,121700.0,weekinethnews,https://app.optimism.io/retropgf-discovery/0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1
2023-04-01,retropgf2,Where has the OP Gone?,65056.0,,https://app.optimism.io/retropgf-discovery/0x4f41877773e44F2275dA1942FEe898556821bf66
