fees_eth_l1_contrib,l2_gas_used,num_txs,contract_address,creator_address,fees_eth,l2_gas_used_per_block,num_txs_per_day,fees_eth_l2_contrib,dt_month,trace_creator_address,chain,num_addr
0.000000381171774042,"974,033",1,0xf6770b5a98f562b5eccc913546f25fe75eda8dca,0x82ff5ff5dc348f4433b80e4d098be85786978e92,0.000000479046506014,2.05,0.09090909090909091,0.000000098,"May 1, 2024",0x82ff5ff5dc348f4433b80e4d098be85786978e92,Mode,1
0.000003895002,"9,906,789",2,0x6e382338008d5468683b724d8a5ce9353b007be1,0x266f407dde57df869132cd6dcaf11c79eb3a733a,0.000004923226202,7.64,0.067,0.000001028224239308,"April 1, 2024",0x266f407dde57df869132cd6dcaf11c79eb3a733a,Mode,1
0.0000001705053,"966,870",1,0xe18440fdf2abce763bbc6d77d10f1ea06758fe90,0x9b506a03bbff2a842866b10bc6732da72640cd45,0.00000027243078,2.03,0.09090909090909091,0.0000001019255017,"May 1, 2024",0x9b506a03bbff2a842866b10bc6732da72640cd45,Mode,1
0.0000057371076,"199,056",4,0xfd5bdcffd891f746fbc168cb3c7ea0efdce8b6ba,0x2532c3d363306fa6d625e4cbad996bcf534e8154,0.00000584731065,0.15,0.13,0.0000001102030033,"April 1, 2024",0x61eea4770d7e15e7036f8632f4bcb33af1af1e25,Mode,1
0.000051,"172,627",1,0xebc34d0a2d51dc4e19676ab3cdeb55bf2a0a662d,0xaa404762daf89d4d91ada6c3555245f4ab18dd46,0.00031027,0.1377929438059,0.03448275862069,0.00025894052,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.000067584779699077,"87,878",2,0xe3dd843cfe622f0c484c7d41ac0c9a937d21e5d8,0x054115081d9f327efa2413208f910e59b60c0978,0.0001994018018,0.07015,0.069,0.000131817022,"February 1, 2024",0x054115081d9f327efa2413208f910e59b60c0978,Mode,1
0.000000558074141203,"65,960",1,0xcb0c795a97f190e4c137a42037b7babe45c34a33,0xefc8d05a780e052d2969f3d268f05c0d7032ff76,0.000000630630141203,0.050895061728395065,0.033,0.000000073,"April 1, 2024",0xefc8d05a780e052d2969f3d268f05c0d7032ff76,Mode,1
0.000161592089294707,"241,080",4,0x6a76fbcaa01d24b3c81f3034fdfd751b655ac6e6,0x9298d341a4be80a7baf28b5756f37d864546ec87,0.00022,0.1924329501915709,0.137931034,0.0000616896097,"February 1, 2024",0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,1
0.0000022866086,"450,000",3,0x19e12a113a294ee5005d9c10bd2f04d2fd04b240,0x0000db5c8b030ae20308ac975898e09741e70000,0.000003,0.35,0.1,0.00000068,"April 1, 2024",0x0000db5c8b030ae20308ac975898e09741e70000,Mode,1
0.000000080374023,"43,973",1,0x04bb83f47055d69390e9acdcd59459c5e857c4ad,0xe0398691f68c65c2a7ca2bf6c274d843167064c5,0.000000084782404033,0.03283527479092,0.03225806451612903,0.0000000044084,"March 1, 2024",0xe0398691f68c65c2a7ca2bf6c274d843167064c5,Mode,1
0.0000035806576088,"389,283",3,0x978fc40b817fc9613c0e73db2114e29a2d032701,0xce3b7c45d8cd66547275695c3fa8cec153a8f7f1,0.000004,0.30037,0.1,0.0000004,"April 1, 2024",0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,1
0.000001113479025407,"71,439",1,0x3fab2a7e83efb62e4c3658ff68ca5d2af75b988a,0xb777dfe3ec1d49623babf6fd807352d2828b8ca2,0.000001206349725407,0.05334453405018,0.03225806451612903,0.0000000928707,"March 1, 2024",0xb777dfe3ec1d49623babf6fd807352d2828b8ca2,Mode,1
0.00016,"272,000,000",272,0xb8668c8d98e6e619dfb04a0c6ce24c0584e063cf,0x888bbd8c810f8455d30b64bcc2ec6da604bdd888,0.00046341508,571.28,24.73,0.000300852504,"May 1, 2024",0x888bbd8c810f8455d30b64bcc2ec6da604bdd888,Mode,1
0.000000830220537028,"43,973",1,0x046417729cf06bbc31e8627e1df709eb9e171338,0x583d37f70cce55bf9967f63c73e9e96748b31d36,0.00000083,0.03283527479092,0.03225806451612903,0.0000000044084,"March 1, 2024",0x583d37f70cce55bf9967f63c73e9e96748b31d36,Mode,1
0.000260675067,"2,023,259",3,0xef654ecd46982f8c725a49573f233d897c02b80a,0x990fba92543642f79e53eb2bf38d23acccab8463,0.0002608779029,1.56,0.1,0.0000002028,"April 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.000034556065,"43,973",1,0x1049c30d5a7a34231664ee59903cd5fb632082ff,0x40ae1f6d9f44ea53f29ebb8c95b21185b3e0f39e,0.0000345604731065,0.03509977650064,0.03448275862069,0.0000000044084,"February 1, 2024",0x40ae1f6d9f44ea53f29ebb8c95b21185b3e0f39e,Mode,1
0.000084,"65,960",1,0xe6e1ec43dc909a8b78622e76d8210d52e51fd2bd,0xe790e84efe105a610ec61d9d31edc07c2569f529,0.000084031,0.0492532855436081,0.03225806451612903,0.000000079,"March 1, 2024",0xe790e84efe105a610ec61d9d31edc07c2569f529,Mode,1
0.0000003028,"88,658",2,0xc4dbaced84aca558d7f097b1a3244d42a6d2383e,0x7813483cd9373a0ccb53cbdd1bfcabb57aca4c29,0.00000031,0.06620221027479092,0.06451612903225806,0.0000000089,"March 1, 2024",0x7813483cd9373a0ccb53cbdd1bfcabb57aca4c29,Mode,1
0.00011953074782343701,"208,779",2,0xdc68d684b8da02dfb52d505e9c2741a8b6b9d6f2,0xba4418ccd216bf24b8b29a14754c622e149c4fa6,0.000328309800853303,0.1666499042,0.069,0.00020877905303,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.00000498092,"43,973",1,0x07248eb4bc722f89a3fe9500c1d8ad72bd04840c,0x193b778c4c03a6e37a3287be4b332ef1053aa5fe,0.00000498533064,0.03392978395062,0.033,0.0000000044084,"April 1, 2024",0x193b778c4c03a6e37a3287be4b332ef1053aa5fe,Mode,1
0.000000341695290807,"2,831,548",2,0xb455fa13a0225ca1b753369ef3862f3006dac142,0x9b506a03bbff2a842866b10bc6732da72640cd45,0.00000063,5.95,0.18,0.0000002839023,"May 1, 2024",0x9b506a03bbff2a842866b10bc6732da72640cd45,Mode,1
0.000062,"208,767",2,0x4689a0dc18f375410bd3961b92495f3b1a0457d9,0x38c89430872e86ec3cfe55979e712d92c33a2b5c,0.00037542032,0.16664032567049808,0.069,0.000313150553027,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.0000005988948039,"157,493",1,0xf2de05367e9d5a8e5e8bea939fb0ec97738e929b,0xb760c967bf2a3dee2d2cbba2058fd5e539db8cf0,0.0000007878864039,0.1215223765432099,0.033,0.00000019,"April 1, 2024",0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,1
0.00011,"70,092",2,0x6c5a6ad6b5ed24a4ac0ff97555669c76baa90d82,0x1171020ef1347bf573f06d941497e3ff62515416,0.0002192595906,0.0523387097,0.06451612903225806,0.0001051380058,"January 1, 2024",0x1171020ef1347bf573f06d941497e3ff62515416,Mode,1
0.0000000850016,"43,973",1,0xd664c71688b7bf153d8708112f5aa3be75be2088,0x8eb4bb92f77d7f3660c0fd0fc6485ba84f7af86e,0.00000008940996103,0.03283527479092,0.03225806451612903,0.0000000044084,"March 1, 2024",0x8eb4bb92f77d7f3660c0fd0fc6485ba84f7af86e,Mode,1
0.0000059,"623,746",3,0x2e2dfc1abdd90c2122d533d7b677f4b6020bf7f9,0x6ad47500f791918ae7df32dd32fcc609a8506c92,0.000006,0.4657601553166069,0.097,0.000000063,"March 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.00003238077,"43,596",1,0x1660a6aabbe018e74252e8fcffc10bd93b9aaa37,0x5e834f058cb74895c65f5dcefcfeb05e3d9c6a05,0.000098,0.03479885057,0.03448275862069,0.0000653940046,"February 1, 2024",0x5e834f058cb74895c65f5dcefcfeb05e3d9c6a05,Mode,1
0.000002957510271108,"46,532",1,0x525d175a19a16ee9b8259dd7aa21683bf6bcc854,0xf6a76dd2f802226a757b875af3da36b0bf5f7ec7,0.000003,0.03590432099,0.033,0.000000004664926064,"April 1, 2024",0xf6a76dd2f802226a757b875af3da36b0bf5f7ec7,Mode,1
0.0001153892985037,"208,791",2,0x548a26528e618f14f09876bd191b059b35ac9848,0x64cac8e3efd428955220198ac431ce63bb9581ed,0.0001154101776037,0.1666594827586207,0.069,0.00000002088,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.00002191092,"43,596",1,0x7083a46cae12a1ff184d87a99a2330d3df490552,0x5da9c5fdfb16738c3b5e04ec8e42d4b27bc2296e,0.000022,0.03479885057,0.03448275862069,0.000000043607073,"February 1, 2024",0x5da9c5fdfb16738c3b5e04ec8e42d4b27bc2296e,Mode,1
0.0000335664064,"43,973",1,0x68dacfe5bff1bb2a33cf89a5c20520d4e79d1402,0x65757df30f81d8879f1a57f3061572f01e45b3d5,0.00003357081,0.03509977650064,0.03448275862069,0.0000000044084,"February 1, 2024",0x65757df30f81d8879f1a57f3061572f01e45b3d5,Mode,1
0.000100122661532601,"70,092",2,0xac60b931d594aa09e53ca7e1208d6b96f608b380,0xddcfb45c8629e871342c0a22318305caf9910073,0.00020526068,0.055948275862069,0.069,0.000105138018,"February 1, 2024",0xddcfb45c8629e871342c0a22318305caf9910073,Mode,1
0.0000373104,"131,510",1,0x54add6d9b31030556873e9324946ebd29e71b719,0x9d0e29f00240883f5ca88f11566cf7db23c98cd1,0.0002345754327905,0.10497286079,0.03448275862069,0.00019726503314052,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.0000004009648017,"70,812",2,0x19029ca0a6f157981d8a53297caf89878fc05a96,0x5419585077ffa36af6921a1a4ecdd2e4044aee87,0.0000004080960098,0.055,0.067,0.0000000071312081,"April 1, 2024",0x5419585077ffa36af6921a1a4ecdd2e4044aee87,Mode,1
0.000247302405098,"394,368",4,0xc0ce92b23108cb4bdbf88788a3933546a85cd772,0xb834f488253bbfdfb212fb31e3d6352545ecbdfd,0.0014304064,0.3043,0.13,0.00118310402,"November 1, 2023",0xb834f488253bbfdfb212fb31e3d6352545ecbdfd,Mode,1
0.0000007021,"43,973",1,0x0ee77b5442f9ccd99cefc8c1380948174e620672,0x3be41be04d559cebf93af8d657c5484fa1521861,0.00000070653078,0.03392978395062,0.033,0.0000000044088,"April 1, 2024",0x3be41be04d559cebf93af8d657c5484fa1521861,Mode,1
0.000027232277745081,"43,718",1,0xfb673758db96d3ea4a23874abc273b4b49f08598,0xb2ce83a6352967bd17d1638852ff7b20553c5366,0.000092809288762017,0.035,0.03448275862069,0.000065577011017,"February 1, 2024",0xb2ce83a6352967bd17d1638852ff7b20553c5366,Mode,1
0.228810080506,"10,356,048,985","197,916",0xd988097fb8612cc24eec14542bc03424c656005f,0xb834f488253bbfdfb212fb31e3d6352545ecbdfd,0.4978566852406,"7,990.78","6,597.2",0.2690466047,"April 1, 2024",0xb834f488253bbfdfb212fb31e3d6352545ecbdfd,Mode,"52,084"
0.000000546034,"43,973",1,0x1b706911ccb4e1a369ab6dafd66b238a1251d6cc,0x079cb50a38e4a9b7af49ada16201d00c25ad965f,0.000000550441994077,0.03283527479092,0.03225806451612903,0.0000000044084,"March 1, 2024",0x079cb50a38e4a9b7af49ada16201d00c25ad965f,Mode,1
