dt,chain,network,chain_id,block_time_sec,num_raw_txs,num_blocks,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_txs_per_day,l2_num_success_txs_per_day,num_senders_per_day,l2_gas_used,l1_gas_used_on_l2,l1_gas_paid,blob_gas_paid,calldata_bytes_l2_per_day,estimated_size_user_txs,l1_gas_paid_fjord,blob_gas_paid_fjord,l1_gas_paid_user_txs,blob_gas_paid_user_txs,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used_user_txs_per_day,l2_eth_fees_per_day,median_l2_eth_fees_per_tx,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_l1gas_contrib_l2_eth_fees_per_day,l1_blobgas_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_base_fee_per_day,l2_contrib_l2_eth_fees_priority_fee_per_day,input_calldata_gas_l2_per_day,input_calldata_gas_user_txs_l2_per_day,compressedtxsize_approx_l2_per_day_ecotone,compressedtxsize_approx_user_txs_l2_per_day_ecotone,avg_l1_gas_price_on_l2,avg_blob_base_fee_on_l2,avg_l2_gas_price,base_fee_gwei,equivalent_l1_tx_fee,avg_l1_fee_scalar,avg_l1_blob_fee_scalar,active_secs_per_day,l2_num_txs_per_day_per_block,num_user_txs_per_second,l2_gas_used_per_block,l2_gas_used_per_second,l2_eth_fees_per_block,l2_eth_fees_per_second,chain_name,chain_raw
2024-08-07,Base,mainnet,8453,2.0,3554464,43200,43200,554,3510028,3223822,515115,858830699030,23020271577,52232996208213.0,2.430392796067667e+16,3995988303,1438839750.6893537,3264727394314.1514,1519072332867299.0,0.0,2.430392796067667e+16,23020271577,3988649122,856799350022,36.39268653774386,1.2919582901129999e-06,0.23223325657760427,36.160453281166184,0.23223325469030706,1.887295079941013e-09,7.254359431518501,28.90609384964654,36437834352,36368870380,1438766973.5625,1438766973.5625,4.44587387330928,1.24239968530961e-09,0.04220410914205026,0.008466812482213293,3819.380096671042,2269.0,1055762.0,86400.0,81.25064814814814,40.62532407407407,19880340.255324073,9940170.127662037,0.0008424232994848116,0.0004212116497424058,base,base
2024-08-17,Base,mainnet,8453,2.0,4040626,43200,43200,626,3996063,3875421,858850,859928141794,25034221132,56802647748508.0,2.6430179370762576e+16,3763301959,1564712983.8134692,3550333760272.848,1651964509216879.0,0.0,2.6430179370762576e+16,25034221132,3755933597,857889542439,8.90304417599957,4.28055191775e-07,0.06164244544473999,8.841401730554882,0.061642443776872155,1.6678680319007798e-09,2.2309725037158743,6.610429226839077,33535266832,33466273268,1564638820.75,1564638820.75,1.0851520742187197,1.009626879451621e-09,0.010305990798557103,0.0026005358421472098,923.3030472656919,2269.0,1055762.0,86400.0,92.50145833333333,46.250729166666666,19905744.02300926,9952872.01150463,0.0002060889855555456,0.0001030444927777728,base,base
2024-08-15,Base,mainnet,8453,2.0,4119348,43200,43200,551,4074919,3820448,772465,858576311199,24392792417,55347245994173.0,2.575298330775676e+16,3529924952,1524628849.514424,3459382859548.311,1609645203421042.2,0.0,2.575298330775676e+16,24392792417,3522585513,856543221731,36.273418386762664,8.232139307749999e-07,0.22530096648561967,36.04811742027738,0.2253009648608786,1.624741102580081e-09,5.238031027312099,30.810086392963473,32401662704,32332623792,1524549526.0625,1524549526.0625,4.070460538098587,1.009378402935273e-09,0.04208557899439919,0.00611531431738666,3554.194255300803,2269.0,1055762.0,86400.0,94.3268287037037,47.16341435185185,19874451.648125,9937225.8240625,0.0008396624626565432,0.0004198312313282716,base,base
2024-08-25,Base,mainnet,8453,2.0,4319368,43200,43200,570,4274932,4150407,1032717,862475587960,20865036834,47342768576346.0,2.2028513017937508e+16,2581875874,1304153949.6010015,2959125311644.658,1376876182138647.0,0.0,2.2028513017937508e+16,20865036834,2574528202,860445833551,13.0804748462792,6.65067236318e-07,0.04144746960660957,13.039027376672637,0.04144746822642705,1.3801834175287473e-09,4.03962284690012,8.999404529772054,24467846200,24398993140,1304064802.125,1304064802.125,0.87541622501528,1.00240199365059e-09,0.015153803840110888,0.004694802030976091,751.727364918187,2269.0,1055762.0,86400.0,98.95675925925926,49.47837962962963,19964712.68425926,9982356.34212963,0.0003027887695897963,0.00015139438479489816,base,base
2024-08-24,Base,mainnet,8453,2.0,4306046,43200,43200,558,4261499,4095101,1050342,863089663317,21884032334,49654869365846.0,2.3104329745008508e+16,2691955935,1367838202.0906622,3103624880543.6694,1444111595915636.0,0.0,2.3104329745008508e+16,21884032334,2684618432,861057086379,15.900833074233919,7.636607246705e-07,0.05372194151305582,15.847111132720972,0.05372193986075631,1.6522997376250648e-09,4.3957522131022,11.45135891961887,25652745168,25583957348,1367752020.875,1367752020.875,1.0818369349662427,1.1441604382982748e-09,0.01840425145255196,0.005105064789127553,929.9607413070994,2269.0,1055762.0,86400.0,98.64581018518518,49.32290509259259,19978927.391597223,9989463.695798611,0.0003680748396813407,0.00018403741984067035,base,base
2024-08-13,Base,mainnet,8453,2.0,4025917,43200,43200,706,3981376,3771061,812816,862200023236,23574184338,53489824262922.0,2.488872800505555e+16,3385606455,1473463863.7879264,3343289506934.776,1555627155760475.0,0.0,2.488872800505555e+16,23574184338,3378200617,860148224555,28.123882205985844,7.112996990310001e-07,0.11878314369783353,28.005099062287787,0.1187831416591603,2.038673365444147e-09,4.277694352372122,23.727404709915078,31382736180,31313415064,1473386521.125,1473386521.125,2.2205478878133547,1.310514503834277e-09,0.03255845709241114,0.0049732060478124805,1916.4274722013638,2269.0,1055762.0,86400.0,92.16148148148149,46.080740740740744,19958333.871203702,9979166.935601851,0.0006510157918052278,0.0003255078959026139,base,base
2024-08-31,Base,mainnet,8453,2.0,4335481,43200,43200,753,4290985,4146207,909263,861472846449,23225732130,52699186202970.0,2.452084540503306e+16,3233627923,1451691239.2770407,3293887421919.547,1532640446161607.8,0.0,2.452084540503306e+16,23225732130,3226188842,859416193501,13.349317982131781,6.238369033810001e-07,0.0428056338431264,13.306512348288488,0.042805632302599116,1.5405273008240955e-09,3.451756765211565,9.8547555830768,29460311236,29390859908,1451608258.125,1451608258.125,0.8122171008690583,1.0051458256010099e-09,0.01548319946600243,0.0040163971674191425,696.2624457200017,2269.0,1055762.0,86400.0,99.32835648148148,49.66417824074074,19941501.075208332,9970750.537604166,0.00030901199032712455,0.00015450599516356227,base,base
2024-08-30,Base,mainnet,8453,2.0,4431715,43200,43200,769,4387115,4195412,885794,867217557905,22692360695,51488966416955.0,2.395773211207459e+16,3191045534,1418358363.4275007,3218255126617.007,1497448862488931.2,0.0,2.395773211207459e+16,22692360695,3183609366,865156035147,30.813856026470216,8.25446566956e-07,0.0768960941031522,30.736959932366943,0.07689609254649327,1.5566578264375287e-09,5.21864721153145,25.51831272083487,29054679032,28985181720,1418272543.4375,1418272543.4375,1.4933512494450079,1.0395399289240188e-09,0.035527648983162026,0.006032030061079914,1307.3611698729308,2269.0,1055762.0,86400.0,101.55358796296296,50.77679398148148,20074480.507060185,10037240.253530093,0.0007132837043164401,0.00035664185215822006,base,base
2024-08-09,Base,mainnet,8453,2.0,3687690,43200,43200,536,3643218,3452322,649561,850703569592,23154011978,52536453178082.0,2.444512599391723e+16,3866929087,1447201358.6679246,3283699882817.538,1527900200829964.2,0.0,2.444512599391723e+16,23154011978,3859600766,848670380199,23.337113300109905,1.0667386583824999e-06,0.18140022445434198,23.15571307565552,0.1814002222763123,2.1780309755412905e-09,6.8323844919827375,16.323328583672577,35789710456,35720863832,1447125748.625,1447125748.625,3.452659552179596,1.4255052315500323e-09,0.027284695702736603,0.00805069276764512,2946.0244528661897,2269.0,1055762.0,86400.0,84.33375,42.166875,19692212.259074073,9846106.129537037,0.0005402109560210626,0.0002701054780105313,base,base
2024-09-01,Base,mainnet,8453,2.0,4022685,43200,43200,617,3978279,3797842,884411,867333732064,22442154591,50921248766979.0,2.3693574015303336e+16,3020220575,1402711813.2528613,3182753104270.738,1480929829383464.0,0.0,2.3693574015303336e+16,22442154591,3012856050,865296318063,17.534150741202698,4.7308300047750003e-07,0.038163836493128496,17.49598690470958,0.038163834988589156,1.504539290469343e-09,2.621242506018814,14.87474439869125,28852669400,28783694904,1402634661.9375,1402634661.9375,0.7494262858160271,1.0159423228080469e-09,0.0202196479280937,0.003029300427264693,647.6844334342238,2269.0,1055762.0,86400.0,92.08979166666667,46.044895833333335,20077169.723703705,10038584.861851852,0.0004058831190093217,0.00020294155950466086,base,base
2024-07-08,Base,mainnet,8453,2.0,3291545,43200,43200,922,3246487,3045733,512691,699798447014,23510873412,33338418498216.0,1.5513673331781612e+16,1853525463,1469429588.2229981,2083651156100.2412,969604583218551.2,0.0,1.5513673331781612e+16,23510873412,1846020419,697717545894,25.569131292889036,7.4717813863e-07,0.11970266868304394,25.449428624206153,0.11970259136721886,7.731582447513417e-08,3.278339060997385,22.171089563208593,17701346196,17631223328,1469429588.25,1469429588.25,3.590529987955047,7.97395410591213e-08,0.03647525961468703,0.00469866220262069,2540.555538247398,1418.0,659851.0,86400.0,75.15016203703703,37.57508101851852,16199038.125324074,8099519.062662037,0.0005918780391872462,0.0002959390195936231,base,base
2024-07-27,Base,mainnet,8453,2.0,4432006,43200,43200,701,4387230,4116719,692018,814079679711,22594054839,51265910429691.0,2.385394452493231e+16,3162784432,1412219549.38177,3204326157547.2,1490967735894382.0,0.0,2.385394452493231e+16,22594054839,3155381631,812028960584,26.337337611560656,5.876692347700001e-07,0.1934946038650479,26.143843007695708,0.19349460193976564,1.925281719571383e-09,4.918730742607074,21.225112265089265,29119604164,29050278636,1412128427.4375,1412128427.4375,3.7740767556822874,1.2912977524357907e-09,0.03219570271101332,0.00605733413629682,3029.434961579533,2269.0,1055762.0,86400.0,101.55625,50.778125,18844437.03034722,9422218.51517361,0.0006096605928602004,0.0003048302964301002,base,base
2024-07-16,Base,mainnet,8453,2.0,3489793,43200,43200,797,3444881,3287205,605064,716707170271,16604933061,37676593115409.0,1.7530857338347482e+16,2103573816,1037875955.6671408,2354940543408.7188,1095749994707047.6,0.0,1.7530857338347482e+16,16604933061,2096126775,714627223206,39.00791821397285,1.5268075081034999e-06,0.322404806151696,38.68551340782111,0.3224048041295349,2.022157775688543e-09,8.265163772796225,30.420349635024802,19472443812,19402477872,1037808316.3125,1037808316.3125,8.556601020424557,1.8454559532663728e-09,0.05413383670757487,0.011565699576510057,5968.926493369566,2269.0,1055762.0,86400.0,79.74261574074075,39.87130787037037,16590443.756273149,8295221.878136574,0.00090296106976789,0.000451480534883945,base,base
