dt,chain,network,chain_id,block_time_sec,num_raw_txs,num_blocks,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_txs_per_day,l2_num_success_txs_per_day,num_senders_per_day,l2_gas_used,l1_gas_used_on_l2,l1_gas_paid,blob_gas_paid,calldata_bytes_l2_per_day,estimated_size_user_txs,l1_gas_paid_fjord,blob_gas_paid_fjord,l1_gas_paid_user_txs,blob_gas_paid_user_txs,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used_user_txs_per_day,l2_eth_fees_per_day,median_l2_eth_fees_per_tx,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_l1gas_contrib_l2_eth_fees_per_day,l1_blobgas_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_base_fee_per_day,l2_contrib_l2_eth_fees_priority_fee_per_day,input_calldata_gas_l2_per_day,input_calldata_gas_user_txs_l2_per_day,compressedtxsize_approx_l2_per_day_ecotone,compressedtxsize_approx_user_txs_l2_per_day_ecotone,avg_l1_gas_price_on_l2,avg_blob_base_fee_on_l2,avg_l2_gas_price,base_fee_gwei,equivalent_l1_tx_fee,avg_l1_fee_scalar,avg_l1_blob_fee_scalar,active_secs_per_day,l2_num_txs_per_day_per_block,num_user_txs_per_second,l2_gas_used_per_block,l2_gas_used_per_second,l2_eth_fees_per_block,l2_eth_fees_per_second,chain_name,chain_raw
2024-09-02,OP Mainnet,mainnet,10,2.0,696957,43200,43200,144,653611,627637,61349,216559371299,2447540043,12793291804761.0,2482326929631159.0,341890417,152979101.9996424,799621766152.1394,155153393976360.88,0.0,2482326929631159.0,2447540043,334746249,214586678744,4.809628504878542,1.8698154781900002e-07,0.05787960561144187,4.751748899267088,0.05787960543777751,1.7366283457406807e-10,0.08834145115908192,4.66340744810794,2801586100,2733919248,152971252.6875,152971252.6875,4.523987365951604,1.1192974696503976e-09,0.0221437273137345,0.0004116818978519733,870.9079558794851,5227.0,1014213.0,86400.0,15.12988425925926,7.56494212962963,5012948.409699074,2506474.204849537,0.00011133399316848476,5.566699658424238e-05,op,op
2024-09-04,OP Mainnet,mainnet,10,2.0,720997,43200,43200,171,677624,643506,71937,216342498203,3116738515,16291192217905.0,3161036719513695.0,476390985,194806525.08094501,1018253706598.0496,197575310221915.47,0.0,3161036719513695.0,3116738515,469233909,214366788694,10.244854925146415,4.6407466706649996e-07,0.06944774869045454,10.17540717645599,0.06944774848821414,2.022405574633087e-10,0.9298322359022279,9.245574940553219,3965871720,3898131924,194796157.1875,194796157.1875,4.262670798361225,1.023611940380591e-09,0.04746727437794023,0.004337575990978342,822.2113788505411,5227.0,1014213.0,86400.0,15.68574074074074,7.84287037037037,5007928.199143519,2503964.0995717593,0.00023714941956357442,0.00011857470978178721,op,op
2024-09-03,OP Mainnet,mainnet,10,2.0,711156,43200,43200,175,667779,643777,69199,215353284597,2705989148,14144205276596.0,2744449371760524.0,378430830,169132774.7108945,884057013413.8408,171536658837859.25,0.0,2744449371760524.0,2705989148,371266510,213372169236,4.5969461639662805,1.519070549905e-07,0.03134156104958881,4.565604602916695,0.031341560877306815,1.7228159891067786e-10,0.1435875648882993,4.422017038028429,3179645292,3111980260,169124321.75,169124321.75,2.2157477321750427,1.0043427487529222e-09,0.021397376327307597,0.000672944205434238,419.6936166249128,5227.0,1014213.0,86400.0,15.457847222222222,7.728923611111111,4985029.736041667,2492514.8680208335,0.00010641079083255278,5.320539541627639e-05,op,op
2024-09-02,Zora,mainnet,7777777,2.0,144876,43200,43200,33,101633,101225,16531,42930984256,247777015,4955540300000.0,157007374432960.0,34246218,15487437.305813545,309748746116.27136,9813831472951.045,0.0,157007374432960.0,247777015,27148838,40974360242,0.08296436705055256,3.36908003676e-07,0.02212756921850214,0.06083679783205129,0.022127569207728973,1.0773077828087858e-11,1.0439643563786104e-05,0.060826358188486786,268260852,200924420,15486063.4375,15486063.4375,4.464829102784088,1.0977440139070057e-09,0.0014847528423321472,2.5478478497597407e-07,180.61905052531964,20000.0,633664.0,86400.0,2.352615740740741,1.1763078703703704,993772.7837037037,496886.39185185183,1.9204714595035314e-06,9.602357297517657e-07,zora,zora
2024-09-03,Zora,mainnet,7777777,2.0,152013,43200,43200,38,108755,108448,24469,38126747040,251867753,5037355060000.0,159599527836992.0,32937305,15742992.402989311,314859848059.78644,9975767538047.803,0.0,159599527836992.0,251867753,25837277,36169839070,0.07836685879234989,2.2663154300250002e-07,0.010391370807906874,0.06797548798444168,0.010391370797891894,1.0014981685839768e-11,9.183601429627051e-06,0.0679663043830123,255500336,188304092,15741734.5625,15741734.5625,2.0626954148844674,1.0039309716634927e-09,0.0018793417314599545,2.5390219215114337e-07,75.80120700369719,20000.0,633664.0,86400.0,2.517476851851852,1.258738425925926,882563.588888889,441281.7944444445,1.8140476572303215e-06,9.070238286151607e-07,zora,zora
2024-09-04,Zora,mainnet,7777777,2.0,168880,43200,43200,39,125632,125334,38327,42086286124,289156500,5783130000000.0,183228064416000.0,35102738,18074002.606117956,361480052122.3578,11452844787403.045,0.0,183228064416000.0,289156500,28002742,40129335196,0.09420442617846843,3.1028803839300003e-07,0.02422841483194671,0.06997601134652252,0.024228414820396203,1.1550597786795407e-11,1.0289257457766106e-05,0.0699657220890647,271497980,204168268,18072281.25,18072281.25,4.189076874934703,1.0085352084424928e-09,0.0017437620385372425,2.564023901096577e-07,160.66177513781994,20000.0,633664.0,86400.0,2.908148148148148,1.454074074074074,974219.5862037037,487109.7931018518,2.180658013390473e-06,1.0903290066952365e-06,zora,zora
2024-09-03,Base,mainnet,8453,2.0,4043496,43200,43200,681,3999040,3783379,972145,862826650813,22530798971,51122382865199.0,2.37871613832209e+16,3032849360,1408252211.6322293,3195324268193.5347,1486779171457271.2,0.0,2.37871613832209e+16,22530798971,3025450290,860776925011,17.456377392787697,3.96110581142e-07,0.10048170986681826,17.355895682921034,0.1004817083719855,1.4948308003041956e-09,2.372026737831838,14.983868945088881,28659917132,28590658788,1408174935.6875,1408174935.6875,1.9654028365091953,1.005415462148297e-09,0.020163058718957915,0.0027556811398046295,1684.1809243087785,2269.0,1055762.0,86400.0,92.57037037037037,46.285185185185185,19972839.139189813,9986419.569594907,0.00040408281001823375,0.00020204140500911687,base,base
2024-09-04,Base,mainnet,8453,2.0,4011436,43200,43200,551,3967158,3696464,783561,864438337541,23968706080,54384994095520.0,2.530524906843296e+16,3267716641,1498127054.4619858,3399250286574.306,1581665615272912.5,0.0,2.530524906843296e+16,23968706080,3260379997,862403593993,28.586882400655895,6.757849508409999e-07,0.20654828631355487,28.38033411434257,0.20654828469416092,1.6193951743962263e-09,3.806886371030902,24.57344774331059,30809125144,30740162836,1498044130.0,1498044130.0,3.7976743351568074,1.0238541596319469e-09,0.03290841354561105,0.004414274705656952,3336.047374782749,2269.0,1055762.0,86400.0,91.83236111111111,45.916180555555556,20010146.70233796,10005073.35116898,0.0006617333889040717,0.00033086669445203583,base,base
2024-09-02,Base,mainnet,8453,2.0,4266965,43200,43200,442,4222844,4054846,1182691,861796034139,22206952442,50387575090898.0,2.344525652407081e+16,2923970339,1388013076.0750303,3149401669614.298,1465411461223151.2,0.0,2.344525652407081e+16,22206952442,2916685264,859777773589,16.72964100670499,4.174005998825e-07,0.2061429847250526,16.523498021980288,0.2061429830669157,1.6581318792825102e-09,2.2352064248250105,14.288291597155311,27773308748,27704684152,1387934527.625,1387934527.625,4.090910358388478,1.1315135308022733e-09,0.019218335864863982,0.002599749020603913,3485.4682130165697,2269.0,1055762.0,86400.0,97.75101851851852,48.87550925925926,19948982.27173611,9974491.135868056,0.0003872602084885415,0.00019363010424427074,base,base
2024-09-03,Mode,mainnet,34443,2.0,148917,43200,43200,37,105680,103428,2762,92792937860,471469581,9429391620000.0,288346081043790.0,79958566,29468448.31281789,589368966256.3586,18022608303636.316,0.0,288346081043790.0,471469581,72859730,90836669616,0.08620499823274859,1.3163766047e-07,0.018752760876409636,0.06745223735633919,0.01875276085830238,1.810725278646475e-11,2.8563286111338052e-05,0.0674236740702283,595868140,528677288,29466848.8125,29466848.8125,1.988642097711001,1.0046965405388153e-09,0.0007425661645399905,3.1444664618469106e-07,198.87094697313802,20000.0,611590.0,86400.0,2.446296296296296,1.223148148148148,2147984.672685185,1073992.3363425925,1.9954860702025136e-06,9.977430351012568e-07,mode,mode
