fees_eth_l1_contrib,l2_gas_used,num_txs,contract_address,creator_address,fees_eth,l2_gas_used_per_block,num_txs_per_day,fees_eth_l2_contrib,dt_month,trace_creator_address,chain,num_addr
0.00011099,"403,473",1,0xccc6ac7fb71145a818cb697b158604960066a785,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.00014,0.3013,0.03225806451612903,0.0000242084,"August 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.000041035,"96,588",3,0x49b5b751ffea3063ab3b349e44b2c3bf7ff99e66,0x46ab1d017eb058e0bddb841289bc921665805002,0.00019,0.072,0.097,0.0001448820048,"January 1, 2024",0x46ab1d017eb058e0bddb841289bc921665805002,Public Goods Network,1
0.00139045,"10,387,568",65,0xf6ccba76b3781d47bbe4aa2b8be5a344890a6c59,0x4eebe9fb3998b1829ce480569b62e1a06d8659a5,0.0029,7.76,2.1,0.00146410808016,"October 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,63
1.3,"3,642,117,472","16,482",0x3c2269811836af69497e5f486a85d7316753cf62,0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,1.3,"2,719.62",531.68,0.00439785043067,"December 1, 2023",0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,Public Goods Network,1
0.03075643605059087,"124,651,849",385,0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,0xc5557771673109cab9d05358e1d280fab5225977,0.07273209054,93.08,12.42,0.042,"January 1, 2024",0xc5557771673109cab9d05358e1d280fab5225977,Public Goods Network,255
0.000015642880798406,"49,181",1,0xae07a71a8a97cebba43fc4449cb17348156c488a,0x3d3dd9d1963ab19759670839183e23aa697c41a8,0.000089,0.0367241636798088,0.03225806451612903,0.00007377150245905,"October 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.00051,"3,213,919",19,0x31b94fb75fc9a8ba5c9f19ab9fd7942e15289c22,0x5d9c5c3192dbcc66c84908cb1677cee5ab2a1086,0.000864989791317027,2.48,0.63,0.00035,"November 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.000023,"544,222",1,0x2f71e31b3cc32799cc500473f6b0771b31645046,0x4e1f7ede4c1647abc50d412ac5a7be52ea4423d3,0.00083950625105,0.4064,0.03225806451612903,0.000816333027,"October 1, 2023",0x4e1f7ede4c1647abc50d412ac5a7be52ea4423d3,Public Goods Network,1
0.00005396571039094,"184,626",4,0x94f4832cf5b1f1df477121d2d7178ababaddbe3d,0x97263302056c9d2f708153c0aeee7b7fe5ebec93,0.00007612083039094,0.1378629032258064,0.129032258065,0.000022,"October 1, 2023",0x97263302056c9d2f708153c0aeee7b7fe5ebec93,Public Goods Network,1
0.00009087,"43,596",1,0xbb564f0d62c1ba91998a110503300e4f609f2bc8,0xd62a6b07d03caa912e23b9e1f3979104edfb894f,0.00009304932084,0.034,0.033,0.0000021798022,"November 1, 2023",0xd62a6b07d03caa912e23b9e1f3979104edfb894f,Public Goods Network,1
