dt,chain,network,chain_id,block_time_sec,num_raw_txs,num_blocks,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_txs_per_day,l2_num_success_txs_per_day,num_senders_per_day,l2_gas_used,l1_gas_used_on_l2,l1_gas_paid,blob_gas_paid,calldata_bytes_l2_per_day,estimated_size_user_txs,l1_gas_paid_fjord,blob_gas_paid_fjord,l1_gas_paid_user_txs,blob_gas_paid_user_txs,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used_user_txs_per_day,l2_eth_fees_per_day,median_l2_eth_fees_per_tx,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_l1gas_contrib_l2_eth_fees_per_day,l1_blobgas_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_base_fee_per_day,l2_contrib_l2_eth_fees_priority_fee_per_day,input_calldata_gas_l2_per_day,input_calldata_gas_user_txs_l2_per_day,compressedtxsize_approx_l2_per_day_ecotone,compressedtxsize_approx_user_txs_l2_per_day_ecotone,avg_l1_gas_price_on_l2,avg_blob_base_fee_on_l2,avg_l2_gas_price,base_fee_gwei,equivalent_l1_tx_fee,avg_l1_fee_scalar,avg_l1_blob_fee_scalar,active_secs_per_day,l2_num_txs_per_day_per_block,num_user_txs_per_second,l2_gas_used_per_block,l2_gas_used_per_second,l2_eth_fees_per_block,l2_eth_fees_per_second,chain_name,chain_raw
2024-03-08,Kroma,mainnet,255,2.0,45555,43200,0,0,2328,2320,1004,2487541112,7396172,5058981.648000001,,13004432,462260749999.9983,316186352999.9987,,5058981.648000001,0.0,7396172,388400,208933008,0.3332349791855956,0.00010083173639004601,0.2965893539777036,0.03664562520789187,18536.834623606475,0.0,6.8983160320000004e-09,0.03664561830957584,92602616,2893928,462260.75,462260.75,58.62629568837382,,0.17539413977082968,3.301687989865154e-08,12.279590870078955,0.684,0.0,86400.0,0.05388888888888889,0.026944444444444444,57581.970185185186,28790.985092592593,7.71377266633323e-06,3.856886333166615e-06,kroma,kroma
2024-03-07,Kroma,mainnet,255,2.0,45531,43200,0,0,2303,2296,1157,2475526128,6882644,4707728.496000001,,12947548,430165249999.99854,294233030999.99884,,4707728.496000001,0.0,6882644,331032,195360652,0.34995140926823093,0.000108827623154182,0.3111120983303537,0.038839310937877174,19444.50614564711,0.0,6.078795968e-09,0.038839304859081214,92163664,2452560,430165.25,430165.25,66.08539523778748,,0.19880825816386596,3.111576413043504e-08,13.120114524110244,0.684,0.0,86400.0,0.05331018518518518,0.02665509259259259,57303.845555555556,28651.922777777778,8.100727066394234e-06,4.050363533197117e-06,kroma,kroma
2024-03-10,Kroma,mainnet,255,2.0,45936,43200,0,0,2710,2698,1115,2566394701,9540296,6525562.464000001,,13164504,596268499999.998,407847653999.9989,,6525562.464000001,0.0,9540296,548472,288173173,0.4260563736348852,0.000102215768481612,0.37390611368910953,0.05215025994577565,23369.132105569348,0.0,8.930129088e-09,0.05215025101564658,94006116,4297104,596268.5,596268.5,57.2986797309601,,0.18096847601346872,3.0988759276353604e-08,16.496589655096795,0.6839999999999999,0.0,86400.0,0.06273148148148149,0.03136574074074074,59407.28474537037,29703.642372685186,9.862416056363083e-06,4.931208028181541e-06,kroma,kroma
2024-03-09,Kroma,mainnet,255,2.0,45900,43200,0,0,2665,2650,1105,2526919718,8467672,5791887.647999999,,13070377,529229499999.9972,361992977999.99866,,5791887.647999999,0.0,8467672,454277,246428962,0.34655649916697534,9.3444475711651e-05,0.3118838890979539,0.034672610069021524,19492.74306862212,0.0,7.742710336e-09,0.03467260232631118,93012076,3325820,529229.5,529229.5,53.84840108313428,,0.1407002236572401,3.1419644319241985e-08,13.267406475174193,0.6840000000000002,0.0,86400.0,0.061689814814814815,0.030844907407407408,58493.51199074074,29246.75599537037,8.022141184420726e-06,4.011070592210363e-06,kroma,kroma
2024-03-13,Kroma,mainnet,255,2.0,46710,43200,0,0,3481,3128,924,2529632619,14709040,10060983.360000001,,13536948,919314999999.9984,628811459999.9993,,10060983.360000001,0.0,14709040,920916,250301479,0.765623612807203,0.000159449590574458,0.6732449093193064,0.0923787034878964,42077.806832456656,0.0,8.988983055000001e-09,0.09237869449891338,97601748,7897824,919315.0,919315.0,66.91641216662424,,0.3690697468387567,3.5912624611379155e-08,15.313119034152976,0.6839999999999997,0.0,86400.0,0.08057870370370371,0.040289351851851854,58556.310625,29278.1553125,1.772276881498155e-05,8.861384407490775e-06,kroma,kroma
2024-03-17,Kroma,mainnet,255,2.0,45911,43200,0,0,2682,2674,1075,2553271313,8443180,5775135.120000001,,13052604,527698749999.9958,360945944999.997,,5775135.120000001,0.0,8443180,436572,274391021,0.2544295780985062,6.57408067424905e-05,0.1658652398389455,0.08856433825956071,10366.57748993409,0.0,9.625962190000003e-09,0.08856432863359853,92979300,3275424,527698.75,527698.75,28.720581664753634,,0.32276689644141354,3.5081185072743326e-08,7.880964643825224,0.6840000000000003,0.0,86400.0,0.06208333333333333,0.031041666666666665,59103.50261574074,29551.75130787037,5.8895735670950505e-06,2.9447867835475252e-06,kroma,kroma
2024-03-12,Kroma,mainnet,255,2.0,47063,43200,0,0,3837,2234,1058,2529675683,25826400,17665257.600000005,,14583394,1614149999999.9998,1104078599999.9998,,17665257.600000005,0.0,25826400,1967294,249337819,1.4498410443876455,0.000196422967641668,1.4175101166389974,0.032330927748648736,88594.38228993729,0.0,9.605010176999997e-09,0.03233091814363855,108019672,18311708,1614150.0,1614150.0,80.24282174288808,,0.12966716352262925,3.852207505272194e-08,17.84737222336164,0.6839999999999995,0.0,86400.0,0.08881944444444445,0.044409722222222225,58557.30747685185,29278.653738425925,3.356113528675105e-05,1.6780567643375526e-05,kroma,kroma
2024-03-18,Kroma,mainnet,255,2.0,46196,43199,0,0,2958,2919,907,2707599124,12806480,8759632.319999998,,13350570,800404999999.9948,547477019999.9965,,8759632.319999998,0.0,12806480,734830,429081177,0.4527455500365143,7.67027168141315e-05,0.3054867715192394,0.1472587785172746,19092.92321995246,0.0,1.4007292093999999e-08,0.14725876450998246,96761352,7072300,800405.0,800405.0,34.87438289181994,,0.34319561521402897,3.264485333972131e-08,14.78558193522851,0.6839999999999998,0.0,86398.0,0.06847380726405704,0.03423690363202852,62677.356512882245,31338.678256441122,1.0480463668985723e-05,5.240231834492862e-06,kroma,kroma
2024-03-14,Kroma,mainnet,255,2.0,45310,43200,0,0,2081,2063,851,2464242515,6179644,4226876.495999999,,12922218,386227749999.9983,264179780999.99866,,4226876.495999999,0.0,6179644,306186,185714099,0.2831221939136304,0.000112945809031708,0.22088613900221649,0.06223605491141401,13805.383687638528,0.0,5.721749800000002e-09,0.062236049189664196,91845360,2137560,386227.75,386227.75,52.257533242631425,,0.3351175556758024,3.080945297535002e-08,9.638923455932902,0.6840000000000003,0.0,86400.0,0.048171296296296295,0.024085648148148148,57042.65081018519,28521.325405092593,6.553754488741445e-06,3.2768772443707226e-06,kroma,kroma
2024-03-16,Kroma,mainnet,255,2.0,45383,43200,0,0,2144,2132,934,2491498103,6383852,4366554.768000001,,12930451,398990749999.9967,272909672999.998,,4366554.768000001,0.0,6383852,314419,212953511,0.21284483429917211,7.4727429079125e-05,0.14603345085024952,0.06681138344892255,9127.090678140594,0.0,1.1142890784999999e-08,0.06681137230603179,91981228,2275852,398990.75,398990.75,33.44363201864473,,0.31373694256171497,5.2325461706052835e-08,7.120081822292837,0.6840000000000003,0.0,86400.0,0.04962962962962963,0.024814814814814814,57673.567199074074,28836.783599537037,4.926963756925281e-06,2.4634818784626404e-06,kroma,kroma
