share_elapsed_calc,dt,name,l2_num_txs_per_day,l1_gas_used_on_l2,l1_gas_used_user_txs_l2_per_day,l2_gas_used,l2_gas_used_user_txs_per_day,l2_gas_used_per_block,l2_gas_used_per_second,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_l1_gas_price_on_l2,collective_contribution,net_chain_operator_margin_eth,num_l1_txs_inbox,num_l1_txs_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,l2_eth_fees_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l1_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,total_available_l2_gas_target,avg_l2_gas_target_used,pct_l2_eth_fees_from_l2_contrib,pct_l2_eth_fees_from_l2_base_fee,pct_l2_eth_fees_from_l2_priority_fee,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,calldata_gas_l2_per_day,calldata_bytes_l2_per_day,calldata_gas_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,calldata_bytes_l1_inbox,bytes_compression_ratio,gas_compression_ratio,calldata_bytes_l2_per_l2_tx,l2_gas_used_per_l2_tx,l1_gas_used_on_l2_per_l2_tx,calldata_gas_l2_per_l2_tx,l1_eth_fees_total,l1_gas_used_total,active_secs_per_day,l1_margin_l2_eth_fees_combined_by_day_chart,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected,net_chain_operator_margin_eth_projected,l2_gas_used_per_second_by_day,l2_gas_used_per_second_by_day_projected,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l2_gas_used_per_block_7day,l2_gas_used_per_block_30day,l1_gas_used_combined_7day,l1_gas_used_combined_30day,dt_by_day,l1_eth_fees_combined_by_day,l2_num_txs_by_day,l2_eth_fees_by_day,l2_fee_eth_margin_by_day,l2_gas_used_by_day,l1_gas_used_combined_by_day,collective_contribution_by_day,net_chain_operator_margin_eth_by_day,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_gas_used_per_second_by_day,l2_num_txs_by_day_7day,l2_num_txs_by_day_30day,l2_eth_fees_by_day_7day,l2_eth_fees_by_day_30day,l1_eth_fees_combined_by_day_7day,l1_eth_fees_combined_by_day_30day,l2_fee_eth_margin_by_day_7day,l2_fee_eth_margin_by_day_30day,l2_gas_used_by_day_7day,l2_gas_used_by_day_30day,collective_contribution_by_day_7day,collective_contribution_by_day_30day,l2_gas_used_per_second_by_day_7day,l2_gas_used_per_second_by_day_30day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day
,2023-09-09 00:00:00.000 UTC,Base,511810,1.917792584e+09,1.917792584e+09,2.20611439159e+11,2.18121548887e+11,5.1067462768287035e+06,2.5533731384143517e+06,43200,2560,10.639578059989528,10.729124020365875,10.643252692368321,2.594498109607876,14.702155954444631,1432,24,1456,12.477040618900272,1.172683156e+09,12.454677862788127,0.02236275611214468,1.170598852e+09,2.084304e+06,29.77369468295278,17.296654064052507,0.580937443210764,13.961500940814206,1.484460321913934,15.812193742138572,3.075199011412855,12.736994730725696,2.16e+11,1.0213492553657406,0.5310793272556797,0.1032857710189925,0.4277935562366866,0.014098556640114404,0.07249257958611986,9.67901992e+08,1.18426942e+08,8.77223024e+08,1.06047803e+08,7.1513512e+07,0.6038618475853239,0.03728949240738121,231.38848791543737,431041.67397862487,3747.0791582813936,1891.135366639964,1550.3491555152552,1.07953960489e+11,86400,1.80526612955708,,,,,,,,3.8118774724768517e+06,,508923.4666666667,67.16695964379723,1.6558783494313333e+11,42.18033473164359,1.6881165375451233,6.32705020974654,1448,1465.7333333333333,14.872022351357032,24.98662491215368,3.583713998391203e+07,1.1499155204384257e+08,6.7908444e+09,3.6881296384e+10,2023-09-09 00:00:00.000 UTC,25.228366683852123,910904,54.57482709675758,29.346460412905465,3.29346213622e+11,2.384194708e+09,12.23393573983181,26.263519907823813,27.541194283348382,3.0752053542001843,24.46598892914866,1.80526612955708,3.8118774724768517e+06,767630.4285714285,995003.4,65.13384535414846,120.424104448362,34.84930244255046,61.002644281558744,30.284542911597807,59.42146016680339,3.526268155568571e+11,3.166700792583333e+11,12.590008460843597,21.179168881461624,4.081328883759917e+06,3.6651652543002516e+06,1525.1207888314032,1.05569765781e+11,0.016272699987679568,0.022085291703984666
,2023-09-09 00:00:00.000 UTC,OP Mainnet,320019,1.535685528e+09,1.535685528e+09,9.1751846448e+10,8.9523256443e+10,2.1238853344444446e+06,1.0619426672222223e+06,43200,359,10.51255211685827,10.665218072294625,10.406201760081109,9.15099523475016,9.15099523475016,520,24,544,10.205693211781169,9.70779964e+08,10.183460583509408,0.022232628271760792,9.68695372e+08,2.084592e+06,19.35668844653133,9.15099523475016,0.47275623927242555,10.930766955972656,0.7250737441914872,8.425921490558675,5.493424551931997e-06,8.425915997134112,2.16e+11,0.42477706688888894,0.43529767572761546,2.837998125095827e-07,0.43529739192780237,6.136310016190821e-08,0.09411991727449619,9.99526464e+08,1.28907402e+08,9.15359192e+08,1.1752235e+08,6.0029032e+07,0.46567560177808875,0.03908940398636094,402.8117143044632,286707.49689237203,4798.732350266703,3123.3347519991003,1550.3491555152552,1.07953960489e+11,86400,1.80526612955708,,,,,,,,3.8118774724768517e+06,,406620.8333333333,46.07204990462028,1.3537773643876666e+11,14.332552099363786,0.4515683325332922,14.332552099363786,588.8571428571429,813.2333333333333,16.168982902727482,31.739497805256544,1.84787255961574e+07,9.401231697136572e+07,7.386752364e+09,4.396243766e+10,2023-09-09 00:00:00.000 UTC,25.228366683852123,910904,54.57482709675758,29.346460412905465,3.29346213622e+11,2.384194708e+09,12.23393573983181,26.263519907823813,27.541194283348382,3.0752053542001843,24.46598892914866,1.80526612955708,3.8118774724768517e+06,767630.4285714285,995003.4,65.13384535414846,120.424104448362,34.84930244255046,61.002644281558744,30.284542911597807,59.42146016680339,3.526268155568571e+11,3.166700792583333e+11,12.590008460843597,21.179168881461624,4.081328883759917e+06,3.6651652543002516e+06,1525.1207888314032,1.05569765781e+11,0.016272699987679568,0.022085291703984666
,2023-09-09 00:00:00.000 UTC,Zora Network,79031,2.98317316e+08,2.98317316e+08,1.4796402611e+10,1.2517934491e+10,342509.3196990741,171254.65984953704,43200,7,10.59573610970847,10.32478998361746,10.488500253690168,0.488419630448362,2.767711239207385,157,24,181,2.1792070874528444,2.05721604e+08,2.157686838595871,0.02152024885697341,2.03637276e+08,2.084328e+06,5.435337957108591,3.2561308696557467,0.5990668649034464,2.140168451269548,0,3.295169505839043,7.40036506644e-07,3.2951687658030315,2.16e+11,0.06850186393981482,0.6062492400365768,1.3615280456961197e-07,0.6062491038838633,5.00151618504738e-08,0.26323588034496653,2.24324972e+08,3.0030104e+07,1.41125904e+08,1.8791436e+07,1.2557841e+07,0.41817507525115466,0.0420955818736315,379.978793131809,187222.7684199871,3774.687350533335,2838.442788272956,1550.3491555152552,1.07953960489e+11,86400,1.80526612955708,,,,,,,,3.8118774724768517e+06,,78784.66666666667,6.976916114477845,1.3393051354166666e+10,3.4571865974407094,0.9822307596951154,0.5185779896161061,190.71428571428572,180.53333333333333,3.257513702839208,3.5197295170371374,2.4678335579166673e+06,9.300868102343956e+06,1.489933036e+09,5.435540772e+09,2023-09-09 00:00:00.000 UTC,25.228366683852123,910904,54.57482709675758,29.346460412905465,3.29346213622e+11,2.384194708e+09,12.23393573983181,26.263519907823813,27.541194283348382,3.0752053542001843,24.46598892914866,1.80526612955708,3.8118774724768517e+06,767630.4285714285,995003.4,65.13384535414846,120.424104448362,34.84930244255046,61.002644281558744,30.284542911597807,59.42146016680339,3.526268155568571e+11,3.166700792583333e+11,12.590008460843597,21.179168881461624,4.081328883759917e+06,3.6651652543002516e+06,1525.1207888314032,1.05569765781e+11,0.016272699987679568,0.022085291703984666
,2023-09-09 00:00:00.000 UTC,Public Goods Network,44,166288,166288,2.186525404e+09,7.628037e+06,50614.01398148148,25307.00699074074,43236,27,10.490261904332481,10.088146434004171,10.51920975678007,2.2765025412209236e-05,-0.3573425205783655,145,24,169,0.366425765717837,3.5009984e+07,0.34539888069509916,0.021026885022737838,3.2925668e+07,2.084316e+06,0.009106010164883695,-0.3573197555529533,-39.239990850319586,0.001196465352792225,0,0.00790954481209147,1.093262702e-07,0.00790943548582127,2.16e+11,0.010122802796296296,0.8686070703713621,1.2005946426636386e-05,0.8685950644249354,5.0000000000000004e-08,1.036904358498978,8.3346676e+07,1.12645e+07,77028,11736,1.870709e+06,0.16607119712370721,11.249813576445685,256011.36363636365,4.969375918181818e+07,3779.2727272727275,1.8942426363636365e+06,1550.3491555152552,1.07953960489e+11,86400,1.80526612955708,,,,,,,,3.8118774724768517e+06,,674.4333333333333,0.2081787854667136,2.311456522266667e+09,-0.5486132616447033,-0.7249194329389336,0.0009885827352117942,169.42857142857142,169.6,0.5507834856267786,0.7567920471114172,354905.23465277796,1.6051781404629636e+06,2.45823064e+08,1.12979762e+09,2023-09-09 00:00:00.000 UTC,25.228366683852123,910904,54.57482709675758,29.346460412905465,3.29346213622e+11,2.384194708e+09,12.23393573983181,26.263519907823813,27.541194283348382,3.0752053542001843,24.46598892914866,1.80526612955708,3.8118774724768517e+06,767630.4285714285,995003.4,65.13384535414846,120.424104448362,34.84930244255046,61.002644281558744,30.284542911597807,59.42146016680339,3.526268155568571e+11,3.166700792583333e+11,12.590008460843597,21.179168881461624,4.081328883759917e+06,3.6651652543002516e+06,1525.1207888314032,1.05569765781e+11,0.016272699987679568,0.022085291703984666
,2023-09-08 00:00:00.000 UTC,Base,354645,1.611126164e+09,1.611126164e+09,2.21199721774e+11,2.18906577659e+11,5.120363929953704e+06,2.560181964976852e+06,43200,843,15.453781840277047,15.158923760358602,15.295237455107927,2.554334737830217,14.47456351437123,1428,24,1452,16.394285515961062,1.060898896e+09,16.362689528624568,0.031595987336495594,1.05881458e+09,2.084316e+06,33.42318376816251,17.028898252201447,0.5094936009184872,16.855509157985516,0.46122364202445354,16.567674610176994,3.632895418683883,12.93477919149304,2.16e+11,1.0240727859907408,0.49569408842369617,0.1086938767977102,0.3870002116259839,0.016595643025140154,0.07568376787647353,9.88346544e+08,1.19829129e+08,9.02711764e+08,1.08218332e+08,6.4497364e+07,0.5382444530661655,0.04003247259039609,337.8847269805016,623721.529343428,4542.92648705043,2786.8616334644503,2322.27642124651,1.07771034844e+11,86400,0.8094415691945589,,,,,,,,3.9651814470717595e+06,,515022.1,70.54544329198261,1.6182421637273334e+11,44.83184214230512,1.7435069433231576,6.724776321345768,1447,1468.2333333333333,14.577187971592267,25.713601149677537,3.587925353893518e+07,1.1237792803662035e+08,6.465472156e+09,3.724951947e+10,2023-09-08 00:00:00.000 UTC,35.79477008346951,779487,64.9032002458665,29.108430162396992,3.42591677027e+11,2.379328636e+09,11.871443978302043,25.97019826626591,28.29898859320243,3.633129608941702,24.665858984261696,0.8094415691945589,3.9651814470717595e+06,735970.8571428572,1.0063983333333334e+06,66.16489917590745,124.83920304017965,34.969819448817034,62.661943096796875,31.195079727090217,62.17725994338289,3.54785659324e+11,3.147932785797e+11,12.545571503086675,21.719697303195023,4.106315501435182e+06,3.6434430242234766e+06,2286.4816511630406,1.05391706208e+11,0.01541365608158577,0.022077626325516034
,2023-09-08 00:00:00.000 UTC,OP Mainnet,347196,1.715657884e+09,1.715657884e+09,1.04601758139e+11,1.02369779288e+11,2.4213369939583335e+06,1.2106684969791668e+06,43200,399,14.655316459328224,15.827124575757697,14.408406798888068,8.733212082170967,8.733212082170967,583,24,607,15.945792203276307,1.087888444e+09,15.912798536226195,0.03299366705011262,1.085803816e+09,2.084628e+06,24.679004285447274,8.733212082170967,0.35387214091618646,16.90840935674761,0.9626171534713048,7.770594928699663,0.0002333505599535943,7.770361578139818,2.16e+11,0.4842673987916667,0.31486663071256205,9.455428478984322e-06,0.31485717528408746,2.279486793627853e-06,0.0759071181235862,1.12517896e+09,1.43470456e+08,1.040825872e+09,1.32053692e+08,6.7286875e+07,0.46899464095939025,0.03921928469976943,413.22612011659123,301275.8157899284,4941.467885574719,3240.760147006302,2322.27642124651,1.07771034844e+11,86400,0.8094415691945589,,,,,,,,3.9651814470717595e+06,,413561.1666666667,47.13629064307474,1.3748992846296667e+11,14.479845157618291,0.4433993027216288,14.479845157618291,593.8571428571429,827.2666666666667,16.52193013519868,32.656445485456494,1.8810809847708326e+07,9.547911698817126e+07,7.452621888e+09,4.4682746024e+10,2023-09-08 00:00:00.000 UTC,35.79477008346951,779487,64.9032002458665,29.108430162396992,3.42591677027e+11,2.379328636e+09,11.871443978302043,25.97019826626591,28.29898859320243,3.633129608941702,24.665858984261696,0.8094415691945589,3.9651814470717595e+06,735970.8571428572,1.0063983333333334e+06,66.16489917590745,124.83920304017965,34.969819448817034,62.661943096796875,31.195079727090217,62.17725994338289,3.54785659324e+11,3.147932785797e+11,12.545571503086675,21.719697303195023,4.106315501435182e+06,3.6434430242234766e+06,2286.4816511630406,1.05391706208e+11,0.01541365608158577,0.022077626325516034
,2023-09-08 00:00:00.000 UTC,Zora Network,77584,2.84926756e+08,2.84926756e+08,1.458937456e+10,1.2279668207e+10,337717.0037037037,168858.50185185185,43200,9,14.784159990404103,17.485734996974177,14.557831773328825,0.5838580930110705,3.3085291937293997,169,24,193,2.892998789600981,1.95301448e+08,2.8565529923750277,0.03644579722595324,1.93217132e+08,2.084316e+06,6.785386076341451,3.8923872867404703,0.573642714349302,2.8371743945927896,0,3.948211681748661,7.2965673747e-07,3.948210952092852,2.16e+11,0.06754340074074074,0.5818698652262188,1.0753356246214022e-07,0.581869757692793,5.0013568398685876e-08,0.3215242965195083,2.11961876e+08,2.8357787e+07,1.2877286e+08,1.7118323e+07,1.1890346e+07,0.4192973873454935,0.041731237062201346,365.51076252835634,188046.17653124355,3672.49376160033,2732.0307795421736,2322.27642124651,1.07771034844e+11,86400,0.8094415691945589,,,,,,,,3.9651814470717595e+06,,77139.2,6.94871221490851,1.31674054218e+10,3.4272386415593803,0.9732399151017544,0.5140857962339068,189.42857142857142,180.16666666666666,3.3110056503236422,3.5214735733491316,2.443170212916667e+06,9.144169538200438e+06,1.492730356e+09,5.331509104e+09,2023-09-08 00:00:00.000 UTC,35.79477008346951,779487,64.9032002458665,29.108430162396992,3.42591677027e+11,2.379328636e+09,11.871443978302043,25.97019826626591,28.29898859320243,3.633129608941702,24.665858984261696,0.8094415691945589,3.9651814470717595e+06,735970.8571428572,1.0063983333333334e+06,66.16489917590745,124.83920304017965,34.969819448817034,62.661943096796875,31.195079727090217,62.17725994338289,3.54785659324e+11,3.147932785797e+11,12.545571503086675,21.719697303195023,4.106315501435182e+06,3.6434430242234766e+06,2286.4816511630406,1.05391706208e+11,0.01541365608158577,0.022077626325516034
,2023-09-08 00:00:00.000 UTC,Public Goods Network,62,339056,339056,2.200822554e+09,2.4565107e+07,50944.966527777775,25472.483263888887,43200,19,15.847383218012027,17.399057825207517,13.447826565079938,3.906528978816879e-05,-0.5461065240056819,146,24,170,0.5616935746311613,3.5239848e+07,0.5254282312324622,0.03626534339869914,3.315552e+07,2.084328e+06,0.015626115915267514,-0.5460674587158938,-34.94582157696386,0.003118743338153197,0,0.012507372577114316,1.100411277e-07,0.01250726253598663,2.16e+11,0.010188993305555555,0.8004146804577312,7.0421292339502095e-06,0.8004076383284981,4.9999999999999965e-08,0.509151968160136,8.3381804e+07,1.1265281e+07,217516,25237,1.883868e+06,0.16722778597355895,5.556214902552971,181698.0806451613,3.549713796774194e+07,5468.645161290323,1.3448678064516129e+06,2322.27642124651,1.07771034844e+11,86400,0.8094415691945589,,,,,,,,3.9651814470717595e+06,,675.8666666666667,0.20875689021385288,2.3117283222e+09,-0.561665998099902,-0.7290359705294258,0.0009900279970796425,169.42857142857142,169.6,0.5596956917024916,0.7704228883137553,355183.4205324076,1.6053668904166673e+06,2.4604086e+08,1.129954024e+09,2023-09-08 00:00:00.000 UTC,35.79477008346951,779487,64.9032002458665,29.108430162396992,3.42591677027e+11,2.379328636e+09,11.871443978302043,25.97019826626591,28.29898859320243,3.633129608941702,24.665858984261696,0.8094415691945589,3.9651814470717595e+06,735970.8571428572,1.0063983333333334e+06,66.16489917590745,124.83920304017965,34.969819448817034,62.661943096796875,31.195079727090217,62.17725994338289,3.54785659324e+11,3.147932785797e+11,12.545571503086675,21.719697303195023,4.106315501435182e+06,3.6434430242234766e+06,2286.4816511630406,1.05391706208e+11,0.01541365608158577,0.022077626325516034
,2023-09-07 00:00:00.000 UTC,OP Mainnet,354349,1.797814468e+09,1.797814468e+09,1.37300475137e+11,1.35034570135e+11,3.1782517392824073e+06,1.5891258696412037e+06,43200,449,17.876005401813707,17.564602565975758,17.63472292064091,10.850526083504352,10.850526083504352,614,24,638,20.507690206843765,1.147255156e+09,20.47107454452586,0.03661566231790492,1.145170528e+09,2.084628e+06,31.358216290348118,10.850526083504352,0.3460185994968114,21.685508644035046,1.1778184371912808,9.672707646313071,2.2641400973337994e-05,9.67268500491213,2.16e+11,0.6356503478564814,0.3084584772537039,7.220245170739156e-07,0.30845775522918784,1.6767114488313904e-07,0.07163134326745248,1.195228752e+09,1.49355858e+08,1.110756184e+09,1.3792507e+08,7.0967575e+07,0.47515762655924754,0.039474359709068714,421.4936630271286,387472.4498643992,5073.5700340624635,3373.027021382874,2503.1076302047336,1.07985160051e+11,86400,1.1206511459555726,,,,,,,,4.384330038819444e+06,,420899.63333333336,48.21431075484382,1.391103442554e+11,14.683313961248228,0.43790269796132975,14.683313961248228,605.1428571428571,842.9,17.410381794906517,33.53099679359564,1.9304326843842585e+07,9.660440573291662e+07,7.602472776e+09,4.5488545384e+10,2023-09-07 00:00:00.000 UTC,42.02973241333477,776481,73.79061997668958,31.760887563354814,3.78806115354e+11,2.335324772e+09,14.082887035457965,28.528526611401205,30.640236417399244,3.581599865425893,27.058636551970388,1.1206511459555726,4.384330038819444e+06,733539.2857142857,1.0154187e+06,70.15290934979144,128.5922034558494,36.03818613252211,63.944979052392604,34.114723217269145,64.64722440345689,3.576361432591429e+11,3.121997650005e+11,13.123177269533787,22.264171903950334,4.1393072136474834e+06,3.613425505945699e+06,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562
,2023-09-07 00:00:00.000 UTC,Base,325736,1.417439664e+09,1.417439664e+09,2.21169198431e+11,2.18877635823e+11,5.119657371087963e+06,2.5598286855439814e+06,43200,760,18.223106487314162,17.189830249166004,18.093969104109448,2.3836907217873753,13.507580756795129,1431,24,1455,16.911436177978104,9.28139768e+08,16.87560755230841,0.035828625669694705,9.26055476e+08,2.084292e+06,32.80270765656061,15.891271478582503,0.4844499925116461,17.542622889350866,0.6311867113727629,15.260084767209742,3.581576206781185,11.678508560428542,2.16e+11,1.0239314742175925,0.4652080836429884,0.10918538323969311,0.3560227004032948,0.01636337213399682,0.06971970758835377,8.55072648e+08,1.10999142e+08,7.69680628e+08,9.9428281e+07,5.6170604e+07,0.5060453890715659,0.03962821517318567,340.76412186555984,678982.9752652454,4351.498342215782,2625.0480389026698,2503.1076302047336,1.07985160051e+11,86400,1.1206511459555726,,,,,,,,4.384330038819444e+06,,518027.3,73.26725232900607,1.577800945694e+11,47.140761030263164,1.8043280473919332,7.071114154539475,1447.142857142857,1468.3333333333333,14.703091187228784,26.126491298742927,3.588671414874999e+07,1.0956951011763886e+08,6.353115048e+09,3.7407511182e+10,2023-09-07 00:00:00.000 UTC,42.02973241333477,776481,73.79061997668958,31.760887563354814,3.78806115354e+11,2.335324772e+09,14.082887035457965,28.528526611401205,30.640236417399244,3.581599865425893,27.058636551970388,1.1206511459555726,4.384330038819444e+06,733539.2857142857,1.0154187e+06,70.15290934979144,128.5922034558494,36.03818613252211,63.944979052392604,34.114723217269145,64.64722440345689,3.576361432591429e+11,3.121997650005e+11,13.123177269533787,22.264171903950334,4.1393072136474834e+06,3.613425505945699e+06,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562
,2023-09-07 00:00:00.000 UTC,Zora Network,96359,3.32672436e+08,3.32672436e+08,1.815351676e+10,1.5805877817e+10,420220.2953703704,210110.1476851852,43200,26,17.591169099912783,18.234761809053524,17.229309767812886,0.8486409449749032,4.808965354857785,183,24,207,3.9603756534147707,2.25058048e+08,3.9223679911685463,0.03800766224622432,2.22973696e+08,2.084352e+06,9.617981953247458,5.657606299832688,0.5882321600658056,3.9204940525228396,0,5.697487900724619,9.08097483388e-07,5.697486992624158,2.16e+11,0.08404405907407407,0.5923787264750371,9.441663415487964e-08,0.5923786320580933,5.002412504899512e-08,0.36046640159375043,2.2036488e+08,2.9555694e+07,1.3706698e+08,1.8305698e+07,1.3738192e+07,0.4648238677799276,0.04129645414927013,306.72478958893305,188394.61555225772,3452.4272356500173,2286.9153893253356,2503.1076302047336,1.07985160051e+11,86400,1.1206511459555726,,,,,,,,4.384330038819444e+06,,75813.06666666667,6.901362970696116,1.2997544212e+10,3.3916830592523275,0.9663795972371388,0.5087524588878488,186.14285714285714,179.43333333333334,3.3540457828025674,3.5096799114437904,2.404262607893519e+06,9.026210364728216e+06,1.483112208e+09,5.254993556e+09,2023-09-07 00:00:00.000 UTC,42.02973241333477,776481,73.79061997668958,31.760887563354814,3.78806115354e+11,2.335324772e+09,14.082887035457965,28.528526611401205,30.640236417399244,3.581599865425893,27.058636551970388,1.1206511459555726,4.384330038819444e+06,733539.2857142857,1.0154187e+06,70.15290934979144,128.5922034558494,36.03818613252211,63.944979052392604,34.114723217269145,64.64722440345689,3.576361432591429e+11,3.121997650005e+11,13.123177269533787,22.264171903950334,4.1393072136474834e+06,3.613425505945699e+06,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562
,2023-09-07 00:00:00.000 UTC,Public Goods Network,37,155488,155488,2.182925026e+09,7.067153e+06,50530.671898148146,25265.335949074073,43200,14,18.774657574224104,16.62730819587111,16.52948473703092,2.92851913335021e-05,-0.6385455837560621,145,24,169,0.6502303750981294,3.48718e+07,0.6155740101162425,0.03465636498188693,3.2787496e+07,2.084304e+06,0.01171407653340084,-0.6385162985647286,-54.508462254288695,0.001757973381589339,0,0.0099561031518115,1.091462513e-07,0.0099559940055602,2.16e+11,0.010106134379629629,0.8499264217220405,9.317529298087365e-06,0.8499171041927425,5e-08,1.4087855677967493,8.324442e+07,1.1247144e+07,80756,9200,1.862062e+06,0.1655586520453548,11.975599403169376,303976.86486486485,5.8997973675675675e+07,4202.378378378378,2.249849189189189e+06,2503.1076302047336,1.07985160051e+11,86400,1.1206511459555726,,,,,,,,4.384330038819444e+06,,678.7,0.2092774013034609,2.3117819637e+09,-0.5685336473068273,-0.7309405649644907,0.0009913292748036625,169.42857142857142,169.6,0.5706673675842789,0.7778110486102887,354997.3905787039,1.6054041414583342e+06,2.46056344e+08,1.13021582e+09,2023-09-07 00:00:00.000 UTC,42.02973241333477,776481,73.79061997668958,31.760887563354814,3.78806115354e+11,2.335324772e+09,14.082887035457965,28.528526611401205,30.640236417399244,3.581599865425893,27.058636551970388,1.1206511459555726,4.384330038819444e+06,733539.2857142857,1.0154187e+06,70.15290934979144,128.5922034558494,36.03818613252211,63.944979052392604,34.114723217269145,64.64722440345689,3.576361432591429e+11,3.121997650005e+11,13.123177269533787,22.264171903950334,4.1393072136474834e+06,3.613425505945699e+06,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562
,2023-09-06 00:00:00.000 UTC,OP Mainnet,352441,1.82787728e+09,1.82787728e+09,1.45595521529e+11,1.43360928048e+11,3.3702667020601854e+06,1.6851333510300927e+06,43200,361,19.110581719220622,18.172530365217924,18.85264678946604,11.89345763437533,11.89345763437533,616,24,640,22.006237584835475,1.1516234e+09,21.968354183064562,0.03788340177091228,1.149538748e+09,2.084652e+06,33.899695219210805,11.89345763437533,0.35084261252105187,23.570862118281532,1.5646245334460573,10.328833100929273,0.0006074739248813309,10.328225627004448,2.16e+11,0.6740533404120371,0.30468808153401833,1.7919745913735478e-05,0.30467016178810624,4.237374388912557e-06,0.07204775556050379,1.226302328e+09,1.52566694e+08,1.142125196e+09,1.41179234e+08,7.1236352e+07,0.4669194182053915,0.038972174324525766,432.8857709517338,413106.08450492425,5186.335528499806,3479.4542292185074,2582.734770270871,1.07552486307e+11,86400,1.7840908196763556,,,,,,,,4.475485213773148e+06,,436563.63333333336,50.30579424963394,1.4118420315193332e+11,15.130818873931329,0.4301586202213247,15.130818873931329,627.1428571428571,875.5666666666667,19.017741831747433,35.17497537570266,2.021280070879629e+07,9.804458552217588e+07,7.890758888e+09,4.7361084132e+10,2023-09-06 00:00:00.000 UTC,45.36289193669511,792941,78.6668123677773,33.30392043108218,3.8668192247e+11,2.386997316e+09,15.203190807540311,29.9941872579172,31.51982961140583,3.616918825492777,27.902910785913036,1.7840908196763556,4.475485213773148e+06,762203.4285714285,1.0281758666666667e+06,78.80568137001568,131.7032252119657,39.25705533488217,65.70133297272406,39.5486260351333,66.00189223924176,3.625715405378571e+11,3.1022508753673334e+11,14.516292649092739,22.848487286051355,4.196429867336306e+06,3.5905704427076587e+06,2537.371878334176,1.05165488991e+11,0.017563898724272626,0.02219379019455214
,2023-09-06 00:00:00.000 UTC,Base,332740,1.453731848e+09,1.453731848e+09,2.21203488097e+11,2.18936917836e+11,5.120451113356481e+06,2.5602255566782407e+06,43200,577,19.107476354097482,17.935864583905175,18.997646609451017,2.217402250115303,12.565279417320053,1424,24,1448,18.119184540836308,9.4840502e+08,18.081801392231743,0.037383148604566874,9.46320752e+08,2.084268e+06,32.90186620827166,14.782681667435355,0.4492961455091848,18.890358996634255,0.7711744557979472,14.011507211637406,3.6163103560199006,10.395196855617508,2.16e+11,1.0240902226712962,0.42585752196982846,0.10991201329214406,0.31594550867768445,0.01651759050855362,0.06399791935562485,8.77626444e+08,1.13272698e+08,7.9278676e+08,1.0178437e+08,5.7450098e+07,0.5071839817923292,0.039519047532072776,340.4240488068762,664793.7972501052,4368.972314720202,2637.5742141011,2582.734770270871,1.07552486307e+11,86400,1.7840908196763556,,,,,,,,4.475485213773148e+06,,517280.6666666667,74.46673268803862,1.540379167739e+11,48.18412676923948,1.833308573666769,7.227619015385922,1447.857142857143,1468.2333333333333,16.26136655934048,26.282605918799167,3.5885980117731474e+07,1.0697077553743052e+08,6.746341948e+09,3.7381139146e+10,2023-09-06 00:00:00.000 UTC,45.36289193669511,792941,78.6668123677773,33.30392043108218,3.8668192247e+11,2.386997316e+09,15.203190807540311,29.9941872579172,31.51982961140583,3.616918825492777,27.902910785913036,1.7840908196763556,4.475485213773148e+06,762203.4285714285,1.0281758666666667e+06,78.80568137001568,131.7032252119657,39.25705533488217,65.70133297272406,39.5486260351333,66.00189223924176,3.625715405378571e+11,3.1022508753673334e+11,14.516292649092739,22.848487286051355,4.196429867336306e+06,3.5905704427076587e+06,2537.371878334176,1.05165488991e+11,0.017563898724272626,0.02219379019455214
