dt,active_secs_per_day,share_elapsed,name,alignment,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,num_l1_txs_inbox,l1_eth_fees_inbox,secs_between_l1_txs_inbox,num_l1_txs_output,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_total,l1_gas_used_total,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_users_per_day,l2_eth_fees_per_day,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,avg_l1_gas_price_on_l2,l1_gas_used_on_l2,l2_gas_used,l2_eth_fees_saved_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,l1_gas_compression_ratio,calldata_bytes_l2_per_day,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,collective_contribution,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l1_eth_fees_combined_by_day,l2_eth_fees_by_day,l2_gas_used_by_day,l2_num_txs_by_day,pct_of_total_l1_eth_fees_combined_by_day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_fee_eth_margin_by_day,collective_contribution_by_day,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected
2023-09-07 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,1.3439918554871037e-07,0.07163134326745242,614,20.47107454452586,140.71661237785017,24,0.03661566231790491,1.145170528e+09,2.084628e+06,638,20.507690206843765,1.147255156e+09,2503.1076302047336,1.07985160051e+11,354349,43200,449,90849,31.358216290348125,21.68550864403505,9.672707646313073,1.1778184371912843,17.634722920640943,1.797814468e+09,1.37300475137e+11,2.3591934575865596e+12,10.85052608350436,0.3460185994968116,2.2641400973337974e-05,9.672685004912099,1.5699098291848461,1.49355858e+08,7.0967575e+07,17.87600540181371,17.564602565975754,10.85052608350436,605.1428571428571,842.9,17.410381794906524,33.53099679359564,42.02973241333477,64.1609239469087,3.58469673568e+11,680085,0.004473900073008873,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562,420899.63333333336,48.214310754843844,1.391103442554e+11,14.6833139612482,0.4379026979613289,14.6833139612482,24.932792413522822,3.581598848182158,21.351193565340637,1.8090051485640117,26.741797562086838,13.23421680529173,,,,,,
2023-09-07 00:00:00.000 UTC,86400,,Base,OP Chain,0.016799939922133265,0.06971970758835375,1431,16.875607552308406,60.37735849056604,24,0.03582862566969471,9.26055476e+08,2.084292e+06,1455,16.9114361779781,9.28139768e+08,2503.1076302047336,1.07985160051e+11,325736,43200,760,60569,32.80270765656058,17.542622889350827,15.260084767209749,0.6311867113727274,18.093969104109465,1.417439664e+09,2.21169198431e+11,4.090056803085017e+12,15.891271478582478,0.4844499925116458,3.5815762067811847,11.678508560428538,1.530620681735486,1.10999142e+08,5.6170604e+07,18.223106487314162,17.189830249166004,2.3836907217873717,1447.142857142857,1468.3333333333333,14.703091187228793,26.126491298742927,42.02973241333477,64.1609239469087,3.58469673568e+11,680085,0.0036893513988275504,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562,518027.3,73.26725232900611,1.577800945694e+11,47.1407610302632,1.8043280473919348,7.0711141545394725,24.932792413522822,3.581598848182158,21.351193565340637,1.8090051485640117,26.741797562086838,13.23421680529173,,,,,,
2023-09-07 00:00:00.000 UTC,,,Zora Network,OP Chain,,,183,3.922367991168546,472.1311475409836,24,0.03800766224622433,2.22973696e+08,2.084352e+06,207,3.9603756534147703,2.25058048e+08,2503.1076302047336,1.07985160051e+11,,,,,,,,,,,,,,,,,,,1.3738192e+07,17.591169099912783,18.234761809053524,,186.14285714285714,179.43333333333334,3.3540457828025674,3.5096799114437904,42.02973241333477,64.1609239469087,3.58469673568e+11,680085,0.0008639844246838679,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562,,,,,,,24.932792413522822,3.581598848182158,21.351193565340637,1.8090051485640117,26.741797562086838,13.23421680529173,,,,,,
2023-09-07 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.6155740101162425,595.8620689655172,24,0.034656364981886935,3.2787496e+07,2.084304e+06,169,0.6502303750981294,3.48718e+07,2503.1076302047336,1.07985160051e+11,,,,,,,,,,,,,,,,,,,1.862062e+06,18.774657574224104,16.627308195871105,,169.42857142857142,169.6,0.570667367584279,0.7778110486102888,42.02973241333477,64.1609239469087,3.58469673568e+11,680085,0.00014185243161383932,2461.0778977913988,1.05649835279e+11,0.01679102085190683,0.021626349128871562,,,,,,,24.932792413522822,3.581598848182158,21.351193565340637,1.8090051485640117,26.741797562086838,13.23421680529173,,,,,,
2023-09-06 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,3.052972040710358e-06,0.07204775556050375,616,21.968354183064566,140.25974025974025,24,0.03788340177091228,1.149538748e+09,2.084652e+06,640,22.00623758483548,1.1516234e+09,2582.7347702708716,1.07552486307e+11,352441,43200,361,90754,33.89969521921077,23.570862118281486,10.328833100929288,1.5646245334460076,18.852646789466032,1.82787728e+09,1.45595521529e+11,2.765291663222205e+12,11.893457634375292,0.3508426125210511,0.0006074739248813315,10.328225627004388,1.5900962739883215,1.52566694e+08,7.1236352e+07,19.110581719220622,18.172530365217927,11.893457634375292,627.1428571428571,875.5666666666667,19.01774183174744,35.17497537570266,45.362891936695114,66.80156142748244,3.66799009626e+11,685181,0.004800818958372521,2537.3718783341765,1.05165488991e+11,0.017563898724272626,0.02219379019455214,436563.63333333336,50.305794249633976,1.4118420315193332e+11,15.13081887393131,0.4301586202213242,15.13081887393131,24.34034031256668,3.6169178299447813,20.72342248262188,2.335798989243976,26.67613930181065,14.110859884490596,,,,,,
2023-09-06 00:00:00.000 UTC,86400,,Base,OP Chain,0.01728189580063412,0.06399791935562497,1424,18.081801392231746,60.674157303370784,24,0.037383148604566874,9.46320752e+08,2.084268e+06,1448,18.11918454083631,9.4840502e+08,2582.7347702708716,1.07552486307e+11,332740,43200,577,67007,32.90186620827167,18.89035899663428,14.011507211637392,0.7711744557979685,18.997646609451053,1.453731848e+09,2.21203488097e+11,4.2030653037353584e+12,14.782681667435359,0.4492961455091848,3.6163103560199,10.395196855617494,1.5361935632581372,1.13272698e+08,5.7450098e+07,19.107476354097482,17.935864583905172,2.217402250115304,1447.857142857143,1468.2333333333333,16.26136655934049,26.282605918799167,45.362891936695114,66.80156142748244,3.66799009626e+11,685181,0.003952830388136864,2537.3718783341765,1.05165488991e+11,0.017563898724272626,0.02219379019455214,517280.6666666667,74.46673268803866,1.540379167739e+11,48.184126769239505,1.83330857366677,7.22761901538592,24.34034031256668,3.6169178299447813,20.72342248262188,2.335798989243976,26.67613930181065,14.110859884490596,,,,,,
2023-09-06 00:00:00.000 UTC,,,Zora Network,OP Chain,,,192,4.515510656593935,450,24,0.03753209549465074,2.4947526e+08,2.084208e+06,216,4.553042752088586,2.51559468e+08,2582.7347702708716,1.07552486307e+11,,,,,,,,,,,,,,,,,,,1.5387993e+07,18.100033873474803,18.00784542360971,,183.28571428571428,178.16666666666666,3.389991052106707,3.4600722804558752,45.362891936695114,66.80156142748244,3.66799009626e+11,685181,0.000993279013654296,2537.3718783341765,1.05165488991e+11,0.017563898724272626,0.02219379019455214,,,,,,,24.34034031256668,3.6169178299447813,20.72342248262188,2.335798989243976,26.67613930181065,14.110859884490596,,,,,,
2023-09-06 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.6466714126197458,591.7808219178082,24,0.03775564631499022,3.3325112e+07,2.084316e+06,170,0.684427058934736,3.5409428e+07,2582.7347702708716,1.07552486307e+11,,,,,,,,,,,,,,,,,,,1.89446e+06,19.40492841013545,18.114166141309774,,169.42857142857142,169.6,0.587955891687586,0.7836793977663988,45.362891936695114,66.80156142748244,3.66799009626e+11,685181,0.00014931268407377746,2537.3718783341765,1.05165488991e+11,0.017563898724272626,0.02219379019455214,,,,,,,24.34034031256668,3.6169178299447813,20.72342248262188,2.335798989243976,26.67613930181065,14.110859884490596,,,,,,
2023-09-05 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,1.1672864068139543e-07,0.08074502756925588,587,17.43539016934468,147.18909710391821,24,0.03398446569830368,1.09503932e+09,2.084664e+06,611,17.469374635042982,1.097123984e+09,2358.17718384962,1.08042919702e+11,331085,43200,276,86024,28.516072482313696,18.76364062852192,9.752431853791778,1.2942659934789376,15.824450195288009,1.733534044e+09,1.22996755236e+11,2.0028324173343452e+12,11.046697847270714,0.38738496874428,1.6369063040498005e-05,9.752415484728717,1.5830792669618476,1.47402733e+08,6.7858412e+07,15.922159004614263,16.302131038049147,11.046697847270714,642.8571428571429,909.2333333333333,20.330699321710306,37.02805333309866,37.440534140771504,62.74605850719265,3.43085585849e+11,670391,0.0038110696849251247,2320.7366497088487,1.05747641906e+11,0.01587689610313822,0.02124412966930874,450913.0333333333,52.71572863444734,1.4283666612706668e+11,15.687675301348678,0.4236699985339431,15.687675301348678,27.63906058840304,4.632876579605779,23.006184008797234,1.9585306765189987,29.597591264922038,13.829331859918412,,,,,,
2023-09-05 00:00:00.000 UTC,86400,,Base,OP Chain,0.022607526875702166,0.08212062905127893,1390,15.647902383198378,62.15827338129496,24,0.03119022402925381,9.50552608e+08,2.084292e+06,1414,15.679092607227632,9.526369e+08,2358.17718384962,1.08042919702e+11,339306,43200,606,69288,34.229986024878954,16.343357290267694,17.886628734611264,0.6642646830400611,16.12617354306872,1.48167804e+09,2.20088830613e+11,3.779248182027151e+12,18.550893417651324,0.5419486120785504,4.632860210542739,13.25376852406852,1.5587543788002525,1.16326097e+08,5.7757297e+07,16.461900426660424,14.964421505841702,2.7826340126476983,1448.5714285714287,1468.4333333333334,17.14343732238437,26.437472288094103,37.440534140771504,62.74605850719265,3.43085585849e+11,670391,0.0034205067880720874,2320.7366497088487,1.05747641906e+11,0.01587689610313822,0.02124412966930874,518015.1666666667,75.8695555084703,1.498328861597e+11,49.432083220376214,1.8697734292335333,7.414812483056426,27.63906058840304,4.632876579605779,23.006184008797234,1.9585306765189987,29.597591264922038,13.829331859918412,,,,,,
2023-09-05 00:00:00.000 UTC,,,Zora Network,OP Chain,,,166,3.650517837690449,520.4819277108434,24,0.035930235665186785,2.0850636e+08,2.084304e+06,190,3.6864480733556357,2.10590664e+08,2358.17718384962,1.08042919702e+11,,,,,,,,,,,,,,,,,,,1.2852612e+07,17.507944782549796,17.238481366051587,,176.71428571428572,176.63333333333333,3.281914175255975,3.3794648633447975,37.440534140771504,62.74605850719265,3.43085585849e+11,670391,0.0008042251534999912,2320.7366497088487,1.05747641906e+11,0.01587689610313822,0.02124412966930874,,,,,,,27.63906058840304,4.632876579605779,23.006184008797234,1.9585306765189987,29.597591264922038,13.829331859918412,,,,,,
2023-09-05 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.5708858893617472,595.8620689655172,24,0.03473293578350798,3.2841896e+07,2.084352e+06,169,0.6056188251452552,3.4926248e+07,2358.17718384962,1.08042919702e+11,,,,,,,,,,,,,,,,,,,1.86551e+06,17.382854186059998,16.66366131224859,,169.42857142857142,169.6,0.6061052307348351,0.7881126540419137,37.440534140771504,62.74605850719265,3.43085585849e+11,670391,0.00013212010122567124,2320.7366497088487,1.05747641906e+11,0.01587689610313822,0.02124412966930874,,,,,,,27.63906058840304,4.632876579605779,23.006184008797234,1.9585306765189987,29.597591264922038,13.829331859918412,,,,,,
2023-09-04 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,8.760237050072943e-08,0.0707323110694655,542,15.803650619161534,159.40959409594095,24,0.03255786249760092,1.011123496e+09,2.08458e+06,566,15.836208481659135,1.013208076e+09,2129.227422255522,1.08323453174e+11,302299,43200,275,82535,24.038639445650954,16.73864278278844,7.299996662862515,0.9024343011293041,15.406890952472093,1.588360692e+09,1.05420522062e+11,1.624709887279174e+12,8.20243096399182,0.34121860276396776,1.0434274005305997e-05,7.299986228588569,1.5708869374349896,1.37209782e+08,6.2658748e+07,15.62979268277387,15.618427931574184,8.20243096399182,691.7142857142857,918.7666666666667,25.62008767828138,37.21468999667522,33.578637213741096,55.05267960100059,3.27128148647e+11,610682,0.0034547827457738173,2095.648785041781,1.06194566298e+11,0.0157703385099985,0.019653055858368625,455708.3,52.8896996125943,1.437779471442e+11,15.675009615919087,0.4212048956291051,15.675009615919087,23.619669484243396,6.269729871807088,17.349939612436337,1.3891602428610224,25.008829727104416,10.72339077845871,,,,,,
2023-09-04 00:00:00.000 UTC,86400,,Base,OP Chain,0.030024989762347506,0.07437567564901991,1434,14.175917334077814,60.2510460251046,24,0.0317240581592199,8.87146832e+08,2.084292e+06,1458,14.207641392237035,8.89231124e+08,2129.227422255522,1.08323453174e+11,308383,43200,590,63102,31.014040155349633,14.694367333968753,16.31967282138088,0.48672594173171824,15.803809379669008,1.359355372e+09,2.21707626585e+11,3.471233316857357e+12,16.806398763112597,0.5418964662110831,6.269719437533082,10.049953383847768,1.5322777729312795,1.09275366e+08,5.3724431e+07,15.979223306382515,15.220544030884296,2.5209598144668894,1453.857142857143,1469.7333333333333,19.266930366418297,26.311640996205078,33.578637213741096,55.05267960100059,3.27128148647e+11,610682,0.0030994991254939524,2095.648785041781,1.06194566298e+11,0.0157703385099985,0.019653055858368625,517144.5333333333,76.36286855352893,1.4529027468633334e+11,50.05122755732387,1.9022465213987507,7.507684133598576,23.619669484243396,6.269729871807088,17.349939612436337,1.3891602428610224,25.008829727104416,10.72339077845871,,,,,,
2023-09-04 00:00:00.000 UTC,,,Zora Network,OP Chain,,,147,2.935411900202699,587.7551020408164,24,0.034377380986478585,1.8906812e+08,2.084364e+06,171,2.9697892811891773,1.91152484e+08,2129.227422255522,1.08323453174e+11,,,,,,,,,,,,,,,,,,,1.1658668e+07,15.52568407726643,16.49298346473005,,173.71428571428572,175.93333333333334,3.44587895585562,3.306121639275554,33.578637213741096,55.05267960100059,3.27128148647e+11,610682,0.0006478808850691182,2095.648785041781,1.06194566298e+11,0.0157703385099985,0.019653055858368625,,,,,,,23.619669484243396,6.269729871807088,17.349939612436337,1.3891602428610224,25.008829727104416,10.72339077845871,,,,,,
2023-09-04 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.5318238678128893,591.7808219178082,24,0.03317419084285684,3.3210852e+07,2.08434e+06,170,0.5649980586557461,3.5295192e+07,2129.227422255522,1.08323453174e+11,,,,,,,,,,,,,,,,,,,1.887399e+06,16.013556888359545,15.915921031528848,,169.42857142857142,169.6,0.7016162872136443,0.7849610152989348,33.578637213741096,55.05267960100059,3.27128148647e+11,610682,0.0001232583889445659,2095.648785041781,1.06194566298e+11,0.0157703385099985,0.019653055858368625,,,,,,,23.619669484243396,6.269729871807088,17.349939612436337,1.3891602428610224,25.008829727104416,10.72339077845871,,,,,,
2023-09-03 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,5.959283795817584e-08,0.058042343851882824,492,11.186906439633262,175.609756097561,24,0.024977556020192672,9.16788748e+08,2.084592e+06,516,11.211883995653455,9.1887334e+08,1639.6726305486757,1.08044353004e+11,278496,43200,289,78586,16.945957809040046,11.815313154780247,5.1306446542597985,0.603429159126792,12.097787296348121,1.427851988e+09,9.0614067203e+10,1.0744172035295859e+12,5.7340738133865905,0.33837413488234186,5.460659758668983e-06,5.130639193600015,1.557449293651235,1.24044719e+08,5.6810383e+07,12.20227283988575,11.981987851911873,5.7340738133865905,789,934.5,31.83752196737685,37.66342446245947,24.510184625989325,47.081089215968206,3.12798209849e+11,577129,0.0024459531093356125,1615.1624459226864,1.06041010244e+11,0.014948218424422685,0.018541855305717204,464293.73333333334,53.466459204313125,1.4533143502656668e+11,15.803034741853658,0.41958571126757555,15.803034741853658,24.728768224397385,10.092588982187149,14.636179242210211,0.8249613895585348,25.55372961395592,8.70702218347199,,,,,,
