origin_key,dt,daa,fdv_eth,fdv_usd,fees_paid_eth,fees_paid_usd,gas_per_second,market_cap_eth,market_cap_usd,profit_eth,profit_usd,rent_paid_eth,rent_paid_usd,stables_mcap,stables_mcap_eth,total_blob_size_mb,total_blobs_eth,total_blobs_usd,tvl,tvl_eth,txcosts_median_eth,txcosts_median_usd,txcount,chain_name,evm_chain_id
optimism,2023-05-12,90700.0,3733092.3015405177,6712368537.4600725,117.32299496941695,210955.18581962746,1.479897,273933.50032292836,492577707.12147295,21.920889476248547,39415.3363882244,95.4021054931684,171539.84943140307,627935847.08,349227.3202094896,,,,2014752127.93,1120506.9591029736,0.0003216205827906,0.5782969470195846,282237.0,OP Mainnet,10.0
optimism,2023-05-13,75036.0,3979779.3544121683,7198207019.036784,68.04913830353082,123080.13619720655,0.952854,310824.94619334873,562216488.8351785,12.426129684700115,22475.07862884556,55.62300861883071,100605.057568361,627495387.71,346932.671204459,,,,2092684552.52,1157013.5111966836,0.00021667792506,0.3919042796450689,244543.0,OP Mainnet,10.0
optimism,2023-05-14,75551.0,3911084.4924009116,7028998977.406497,69.00748685919581,124020.21881887753,0.93105,305420.93578692887,550459633.0876968,13.379271362182166,24045.21940294162,55.62821549701364,99974.99941593592,626395855.97,348539.97365246475,,,,2071556820.25,1152658.263409869,0.000221547967196,0.3981658892547246,246681.0,OP Mainnet,10.0
optimism,2023-05-15,83833.0,3903410.5057796016,7022269298.02628,90.00227457564492,161914.87125663037,1.090806,304993.78595200926,548775899.0437083,15.93762779352737,28671.9303983389,74.06464678211755,133242.94085829146,611185381.75,339734.5414782665,,,,2070345133.41,1150825.5524483619,0.000262526150462,0.4722868177940037,257042.0,OP Mainnet,10.0
optimism,2023-05-16,95932.0,3888761.8196872445,7077720571.023799,110.99651594745386,202018.62717744123,1.253831,303492.2558969352,552174013.0858368,21.921785715246912,39898.63121080973,89.07473023220695,162119.99596663148,610895809.49,335648.7835190148,,,,2098657981.46,1153080.4231372795,0.000277778156364,0.5055686778051806,325056.0,OP Mainnet,10.0
optimism,2023-05-17,105590.0,3899862.113944737,7112034313.855594,113.01871909481297,206108.05839421696,1.686158,304226.65778621024,555321836.3450692,20.7420454562358,37826.50122342042,92.27667363857717,168281.55717079656,610005524.41,334494.6507511821,,,,2104025910.96,1153736.1287649116,0.0002475281074275,0.45140785551708357,336642.0,OP Mainnet,10.0
optimism,2023-05-18,148868.0,4245510.274868137,7731289180.715017,128.93273589208755,234793.04053113938,2.706391,331796.9670425721,604417918.2654687,25.106434908062553,45720.08922462415,103.826300984025,189072.95130651523,596406007.99,327506.548484901,,,,2181830615.78,1198116.3918200757,0.0002025364316487,0.3688290974056954,393508.0,OP Mainnet,10.0
optimism,2023-05-19,49374.0,4145783.273124703,7472322274.874536,70.16908118556624,126472.11728344846,1.012958,324655.2068103711,585979950.5257028,13.568818604398885,24456.31592916411,56.60026258116736,102015.80135428435,598582339.08,332104.60652774654,,,,2160337851.55,1198595.5904725122,0.0002612932348782,0.47095256327348023,208775.0,OP Mainnet,10.0
optimism,2023-05-20,52992.0,3955046.383544574,7167064940.67376,55.90489004803361,101307.02364011035,0.842669,308984.31388763845,560301941.0679632,12.071660202607525,21875.438167755696,43.83322984542608,79431.58547235465,598143601.62,330077.3340286092,,,,2136583668.27,1179044.3619919633,0.0002024995751467,0.3669559000808842,218270.0,OP Mainnet,10.0
optimism,2023-05-21,77618.0,3990137.057529584,7257937726.189405,61.8867432225377,112570.10020200856,0.986465,311309.8388062465,566272011.9943851,12.917308646746385,23496.19083162486,48.96943457579132,89073.90937038371,597916473.9,328711.6492067778,,,,2147585814.19,1180660.6869198617,0.0001816135573507,0.3303495269656751,262603.0,OP Mainnet,10.0
optimism,2023-05-22,54805.0,3894107.6693839165,7028588122.916418,82.76604172452862,149386.8344780157,1.098602,304126.29741714685,549482409.3815929,16.644680395535104,30042.467458612016,66.12136132899352,119344.36701940367,598932176.98,331831.42091001687,,,,2115073323.54,1171831.825463247,0.0002418222278806,0.43647196817433553,259175.0,OP Mainnet,10.0
optimism,2023-05-23,64428.0,3855769.9050445873,7011337642.100721,112.27566758441252,204162.23836299594,1.48364,301201.6451641821,547755922.5348207,24.211998699806173,44027.13389415329,88.06366888460634,160135.10446884265,597735911.63,328715.04082020017,,,,2116185848.94,1163761.628141951,0.000293068437763,0.5329160764264053,303815.0,OP Mainnet,10.0
optimism,2023-05-24,81438.0,3866511.0042796545,7169258095.86285,100.39004297059718,186142.52681922994,1.388522,301832.384441919,559455398.66341,22.37892771591204,41494.853765177,78.01111525468514,144647.67305405292,596745367.42,321835.6068410785,,,,2142087534.24,1155266.6834590237,0.000254807448708,0.47246221787911946,325427.0,OP Mainnet,10.0
optimism,2023-05-25,87871.0,3805664.7010751124,6852997470.375753,82.77618786923144,149058.06229196623,1.206274,297645.7725124715,536545926.10070705,19.102166750330504,34397.95954218697,63.67402111890093,114660.10274977927,587385583.42,326191.94599226036,,,,2079576975.7,1154848.3307926988,0.0002165938991757,0.3900284338582347,319861.0,OP Mainnet,10.0
optimism,2023-05-26,81616.0,3848191.279699696,6949085980.02467,73.28602310942958,132340.32268823273,1.105048,300409.63134350284,542559228.1840113,18.190062946190444,32847.72045037287,55.095960163239134,99492.60223785986,585164626.71,324046.27315982006,,,,2080994329.21,1152391.0128310157,0.0001833675448006,0.3311261686723726,326712.0,OP Mainnet,10.0
optimism,2023-05-27,70959.0,3782791.0336854905,6918560387.725574,56.49598373540205,103328.69874562538,0.972233,295126.17863152234,539836358.6641787,13.739423137428268,25128.807756583756,42.75656059797378,78199.89098904164,585841802.18,320314.77536516596,,,,2102356465.05,1149484.1036165734,0.0001551489380869,0.2837606644636451,305226.0,OP Mainnet,10.0
optimism,2023-05-28,59333.0,3754582.2188325827,6872036808.045432,61.83405079958725,113175.27445635149,1.199587,293294.0713016829,536621454.6018016,14.594649968541404,26712.684911063283,47.23940083104585,86462.5895452882,586627649.6,320507.84997034457,,,,2110920113.08,1153314.9986430975,0.0001740153551441,0.31850146195151835,289568.0,OP Mainnet,10.0
optimism,2023-05-29,60999.0,3696439.1605500877,7074305330.07089,79.28764290633978,151741.97936416342,1.145399,288783.0028587367,552781972.4893496,18.09252799742758,34625.77407269204,61.1951149089122,117116.20529147139,586913725.76,306671.9315240354,,,,2186686765.31,1142579.265951401,0.0002180104943491,0.41723202660684766,290273.0,OP Mainnet,10.0
optimism,2023-05-30,67558.0,3462570.976582448,6557120083.402909,101.03561541469016,191332.58710223652,1.268381,270448.4642130661,512330649.5901863,22.20085334714848,42042.07288046727,78.83476206754167,149290.51422176923,587394618.27,310181.22760486486,,,,2136482748.96,1128196.99264663,0.0002546759130354,0.48228341178196515,314200.0,OP Mainnet,10.0
optimism,2023-05-31,71459.0,3206920.2137288135,6096606460.748036,94.31004680051493,179290.78440306036,1.558452,251635.74565085222,478418679.86423934,22.036200695674196,41892.543180978675,72.27384610484073,137398.2412220817,588616933.35,309622.6653067536,,,,2106484617.56,1108047.262596824,0.000214679418001,0.40812238520044525,348631.0,OP Mainnet,10.0
optimism,2023-06-01,60067.0,3180330.300399943,5962148946.856403,73.51703803328571,137822.0151633419,1.171209,478276.1176296884,896729005.7570059,14.064332080153228,26366.331411985502,59.45270595313249,111455.68375135638,589597692.24,314503.2810133708,,,,2500782643.73,1333967.8172183624,0.0002099334858556,0.39356123212939775,276109.0,OP Mainnet,10.0
optimism,2023-06-02,64787.0,3202884.263918262,5962890945.591665,69.2451471420172,128915.44835721677,1.162232,480481.7843719748,894471946.6576064,15.239008800022383,28370.849554919838,54.00613834199482,100544.59880229694,589520801.88,316652.93174443167,,,,2479355546.97,1331751.4840548064,0.0001744976640629,0.3248667311489581,308943.0,OP Mainnet,10.0
optimism,2023-06-03,67159.0,3262982.3226207485,6223200091.684311,56.30756605407291,107390.48379176736,1.05755,489848.9943060057,934243005.22505,13.831665376789715,26379.9226383333,42.47590067728319,81010.56115343406,596899878.85,312969.8104460077,,,,2557058418.13,1340730.8608662393,0.0001384994809862,0.26414791670684995,332473.0,OP Mainnet,10.0
optimism,2023-06-04,67294.0,3363534.0757231214,6364069420.471278,50.57247476339286,95687.07582963034,1.08962,504941.6146242887,955468605.7345241,12.39049306140879,23443.781517129577,38.18198170198407,72243.29431250077,598445316.64,316289.9525421099,,,,2572179552.63,1359446.7631543502,0.0001259366885622,0.2382820600447775,327992.0,OP Mainnet,10.0
optimism,2023-06-05,64510.0,3366193.702262378,6372804804.682099,84.91606283640542,160761.24581744324,1.599067,504816.700145158,954637750.3322536,18.694746545609505,35392.488117395966,66.22131629079591,125368.75770004728,599147287.76,316476.9498829652,,,,2571619439.95,1358360.94603356,0.0001652036281895,0.3127599207286793,334813.0,OP Mainnet,10.0
