week,chain,chainId,layer,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,provider,is_upcoming,is_archived,is_current_chain,totalUsd_min,totalUsd_last,totalUsd_mean,transactions_sum,transactions_mean,canonicalUsd_min,canonicalUsd_last,canonicalUsd_mean,externalUsd_min,externalUsd_last,externalUsd_mean,nativeUsd_min,nativeUsd_last,nativeUsd_mean,weeks_live
2021-06-07,polynetwork,,,False,,,Other EVMs,,,,False,False,False,64071015.37,64071015.37,68916891.50142857,0.0,,64071015.37,64071015.37,68916891.50142857,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2021-06-07,ronin,,,False,,,Other EVMs,,,,False,False,False,15991241.57,19899310.26,17955785.52857143,0.0,,15991241.57,19899310.26,17955785.52857143,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-06-07,sollet,,,False,,,Other EVMs,,,,False,False,False,101351683.46,103284268.23,104243327.42571428,0.0,,101351683.46,103284268.23,104243327.42571428,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2021-06-07,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,178009.49,180954.06,183067.0,0.0,,178009.49,180954.06,183067.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-06-07,xdai,,,False,,,Other EVMs,,,,False,False,False,18634580.16,21509102.38,20276779.157142855,0.0,,18634580.16,21509102.38,20276779.157142855,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2021-06-07,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,156019209.38,156019209.38,165243987.56714287,0.0,,156019209.38,156019209.38,165243987.56714287,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2021-06-07,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,8617686.4,9016967.86,8939518.09,222201.0,31743.0,8617686.4,9016967.86,8939518.09,0.0,0.0,0.0,0.0,0.0,0.0,52.0
2021-06-14,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,42330.16,52340.22,47803.84714285714,956.0,136.57142857142858,42330.16,52340.22,47803.84714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-06-14,aztec,,L2,False,,,Other EVMs,,,,False,True,False,688159.2,764295.21,736362.3628571428,0.0,,688159.2,764295.21,736362.3628571428,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2021-06-14,aztec,,L2,False,,,Other EVMs,,,,True,False,False,688159.2,764295.21,736362.3628571428,0.0,,688159.2,764295.21,736362.3628571428,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2021-06-14,bridge,,,False,,,Other EVMs,,,,False,False,False,6708207807.58,7456755105.11,6988671159.161428,0.0,,6708207807.58,7456755105.11,6988671159.161428,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2021-06-14,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,19551662.88,20450220.28,20882903.555714287,10961.0,1565.857142857143,19551662.88,20450220.28,20882903.555714287,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2021-06-14,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,39977690.52,43578793.2,42098662.58285714,27073.0,3867.5714285714284,39977690.52,43578793.2,42098662.58285714,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2021-06-14,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,6.54,6.7,6.675714285714286,0.0,,6.54,6.7,6.675714285714286,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-06-14,gluon,,L2,False,,,Other EVMs,,,,False,True,False,1751748.13,1751748.13,1767981.0528571426,0.0,,1751748.13,1751748.13,1767981.0528571426,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-06-14,harmony,,,False,,,Other EVMs,,,,False,False,False,8450386.67,8450386.67,9306546.98,0.0,,8450386.67,8450386.67,9306546.98,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2021-06-14,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,465590.35,709744.83,560539.8957142857,0.0,,465590.35,709744.83,560539.8957142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2021-06-14,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,420459.37,457474.51,444201.0342857143,35268.0,5038.285714285715,420459.37,457474.51,444201.0342857143,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2021-06-14,layer2,,,False,,,Other EVMs,,,,False,False,False,414960977.63,435111786.82,436827002.39142853,0.0,,414960977.63,435111786.82,436827002.39142853,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-06-14,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,202270.79,204601.4,206409.51857142855,0.0,,202270.79,204601.4,206409.51857142855,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2021-06-14,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,149079685.38,156510568.33,156184675.50714284,35376.0,5053.714285714285,149079685.38,156510568.33,156184675.50714284,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2021-06-14,multichain,,,False,,,Other EVMs,,,,False,False,False,81431144.42,82880250.37,91828837.70714286,0.0,,81431144.42,82880250.37,91828837.70714286,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2021-06-14,near,,,False,,,Other EVMs,,,,False,False,False,793340.86,875929.79,838945.1785714285,0.0,,793340.86,875929.79,838945.1785714285,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2021-06-14,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3050960.18,3066052.63,3067339.032857143,0.0,,3050960.18,3066052.63,3067339.032857143,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2021-06-14,omni,,,False,,,Other EVMs,,,,False,False,False,39293248.48,40864615.36,40447368.39571428,0.0,,39293248.48,40864615.36,40447368.39571428,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2021-06-14,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,54187929.87,58471771.21,61595881.42,0.0,,54187929.87,58471771.21,61595881.42,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2021-06-14,orbit,,,False,,,Other EVMs,,,,False,False,False,215086211.9,230391175.71,224746159.98285717,0.0,,215086211.9,230391175.71,224746159.98285717,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2021-06-14,pNetwork,,,False,,,Other EVMs,,,,False,False,False,811151.28,869406.23,867962.4771428572,0.0,,811151.28,869406.23,867962.4771428572,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-06-14,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,6148519883.4,6897308087.47,6427063642.867143,0.0,,6148519883.4,6897308087.47,6427063642.867143,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2021-06-14,polynetwork,,,False,,,Other EVMs,,,,False,False,False,54579866.43,59302262.81,57359141.30857142,0.0,,54579866.43,59302262.81,57359141.30857142,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2021-06-14,ronin,,,False,,,Other EVMs,,,,False,False,False,19381607.27,23481139.78,21301650.771428574,0.0,,19381607.27,23481139.78,21301650.771428574,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-06-14,sollet,,,False,,,Other EVMs,,,,False,False,False,91582958.65,95814546.04,96934207.72714286,0.0,,91582958.65,95814546.04,96934207.72714286,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2021-06-14,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,167492.96,179353.58,173180.74857142856,0.0,,167492.96,179353.58,173180.74857142856,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2021-06-14,xdai,,,False,,,Other EVMs,,,,False,False,False,16337951.3,16337951.3,17803515.01714286,0.0,,16337951.3,16337951.3,17803515.01714286,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2021-06-14,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,133216514.18,140621484.62,140877874.4214286,0.0,,133216514.18,140621484.62,140877874.4214286,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2021-06-14,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,7955935.25,8472685.55,8356361.484285714,144912.0,20701.714285714286,7955935.25,8472685.55,8356361.484285714,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2021-06-21,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,60531.82,62597.45,63591.21857142857,9142.0,1306.0,60531.82,62597.45,63591.21857142857,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-06-21,aztec,,L2,False,,,Other EVMs,,,,False,True,False,681297.85,714479.89,738594.3842857144,0.0,,681297.85,714479.89,738594.3842857144,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2021-06-21,aztec,,L2,False,,,Other EVMs,,,,True,False,False,681297.85,714479.89,738594.3842857144,0.0,,681297.85,714479.89,738594.3842857144,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2021-06-21,bridge,,,False,,,Other EVMs,,,,False,False,False,7502678208.08,7538305291.73,7971900871.091429,0.0,,7502678208.08,7538305291.73,7971900871.091429,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-06-21,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,17959915.85,17959915.85,22777499.575714286,8236.0,1176.5714285714287,17959915.85,17959915.85,22777499.575714286,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2021-06-21,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,43710345.39,44915352.37,44590362.50428571,36921.0,5274.428571428572,43710345.39,44915352.37,44590362.50428571,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-06-21,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,6.37,6.45,6.555714285714286,0.0,,6.37,6.45,6.555714285714286,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-06-21,gluon,,L2,False,,,Other EVMs,,,,False,True,False,1748314.72,1751370.39,1753338.572857143,0.0,,1748314.72,1751370.39,1753338.572857143,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2021-06-21,harmony,,,False,,,Other EVMs,,,,False,False,False,7330753.21,7476861.7,7761350.448571429,0.0,,7330753.21,7476861.7,7761350.448571429,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2021-06-21,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,699507.38,3387081.78,1191398.2057142856,0.0,,699507.38,3387081.78,1191398.2057142856,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2021-06-21,hop,,,False,,,Other EVMs,,,,False,False,False,2128.36,2140.19,2134.525,0.0,,2128.36,2140.19,2134.525,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-21,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,390219.25,405908.31,425918.25,10973.0,1567.5714285714287,390219.25,405908.31,425918.25,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-06-21,layer2,,,False,,,Other EVMs,,,,False,False,False,410757184.54,421839231.57,429501389.8257143,0.0,,410757184.54,421839231.57,429501389.8257143,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2021-06-21,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,203363.2,214627.76,211151.25857142857,0.0,,203363.2,214627.76,211151.25857142857,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2021-06-21,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,138679313.07,140790181.6,147981378.73142856,28109.0,4015.5714285714284,138679313.07,140790181.6,147981378.73142856,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2021-06-21,multichain,,,False,,,Other EVMs,,,,False,False,False,81384486.29,95790995.37,89056665.68714286,0.0,,81384486.29,95790995.37,89056665.68714286,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2021-06-21,near,,,False,,,Other EVMs,,,,False,False,False,868307.35,896700.67,886377.0800000001,0.0,,868307.35,896700.67,886377.0800000001,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2021-06-21,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3059161.64,3064972.46,3069653.0257142857,0.0,,3059161.64,3064972.46,3069653.0257142857,0.0,0.0,0.0,0.0,0.0,0.0,66.0
2021-06-21,omni,,,False,,,Other EVMs,,,,False,False,False,42681017.35,43100553.52,43253898.19857143,0.0,,42681017.35,43100553.52,43253898.19857143,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2021-06-21,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,52582012.55,55060646.52,57661931.84714286,0.0,,52582012.55,55060646.52,57661931.84714286,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2021-06-21,orbit,,,False,,,Other EVMs,,,,False,False,False,219204257.91,223769101.98,224406696.25142857,0.0,,219204257.91,223769101.98,224406696.25142857,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2021-06-21,pNetwork,,,False,,,Other EVMs,,,,False,False,False,744192.57,766911.35,811837.2228571428,0.0,,744192.57,766911.35,811837.2228571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2021-06-21,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,6836634202.8,6852766258.34,7346327282.907143,0.0,,6836634202.8,6852766258.34,7346327282.907143,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2021-06-21,polynetwork,,,False,,,Other EVMs,,,,False,False,False,58801747.52,181676513.16,124506286.95428573,0.0,,58801747.52,181676513.16,124506286.95428573,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2021-06-21,ronin,,,False,,,Other EVMs,,,,False,False,False,24465426.52,28336762.06,26367741.367142856,0.0,,24465426.52,28336762.06,26367741.367142856,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2021-06-21,sollet,,,False,,,Other EVMs,,,,False,False,False,87655179.8,87655179.8,92238862.82428572,0.0,,87655179.8,87655179.8,92238862.82428572,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2021-06-21,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,160168.61,163147.2,171849.39428571428,0.0,,160168.61,163147.2,171849.39428571428,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2021-06-21,xdai,,,False,,,Other EVMs,,,,False,False,False,15904166.39,15904166.39,16110803.027142856,0.0,,15904166.39,15904166.39,16110803.027142856,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-06-21,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,127738573.29,145669847.53,140927881.69428572,0.0,,127738573.29,145669847.53,140927881.69428572,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-06-21,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,7598346.83,7842243.21,8108684.001428572,169856.0,24265.14285714286,7598346.83,7842243.21,8108684.001428572,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2021-06-28,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,60875.49,80490.52,69169.2,28046.0,4006.5714285714284,60875.49,80490.52,69169.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-06-28,aztec,,L2,False,,,Other EVMs,,,,False,True,False,541778.33,590413.84,589820.2928571429,0.0,,541778.33,590413.84,589820.2928571429,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2021-06-28,aztec,,L2,False,,,Other EVMs,,,,True,False,False,541778.33,590413.84,589820.2928571429,0.0,,541778.33,590413.84,589820.2928571429,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2021-06-28,bridge,,,False,,,Other EVMs,,,,False,False,False,5891669303.68,6034491858.89,6213020789.887143,0.0,,5891669303.68,6034491858.89,6213020789.887143,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2021-06-28,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,16063452.64,17716813.07,17326762.614285715,7475.0,1067.857142857143,16063452.64,17716813.07,17326762.614285715,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2021-06-28,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,43867096.2,44941300.76,44394763.470000006,34272.0,4896.0,43867096.2,44941300.76,44394763.470000006,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-06-28,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,6.02,6.18,6.104285714285715,0.0,,6.02,6.18,6.104285714285715,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2021-06-28,gluon,,L2,False,,,Other EVMs,,,,False,True,False,1748182.04,1777942.24,1767546.5485714285,0.0,,1748182.04,1777942.24,1767546.5485714285,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2021-06-28,harmony,,,False,,,Other EVMs,,,,False,False,False,6806946.64,6947128.05,6891033.577142857,0.0,,6806946.64,6947128.05,6891033.577142857,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2021-06-28,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,25359867.28,31541866.57,29589963.27285714,0.0,,25359867.28,31541866.57,29589963.27285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2021-06-28,hop,,,False,,,Other EVMs,,,,False,False,False,19988.48,21485.82,21428.33142857143,0.0,,19988.48,21485.82,21428.33142857143,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-06-28,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,343903.01,557312.36,427506.6314285714,4122804.0,588972.0,343903.01,557312.36,427506.6314285714,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2021-06-28,layer2,,,False,,,Other EVMs,,,,False,False,False,362312657.8,387898440.91,381177504.4085714,0.0,,362312657.8,387898440.91,381177504.4085714,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2021-06-28,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,253622.62,254750.42,257517.96,0.0,,253622.62,254750.42,257517.96,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2021-06-28,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,119129024.07,145132146.38,132314673.72714284,52417.0,7488.142857142857,119129024.07,145132146.38,132314673.72714284,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2021-06-28,multichain,,,False,,,Other EVMs,,,,False,False,False,83828401.65,108561817.9,99123224.84142856,0.0,,83828401.65,108561817.9,99123224.84142856,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2021-06-28,near,,,False,,,Other EVMs,,,,False,False,False,801376.93,808422.39,836069.4728571429,0.0,,801376.93,808422.39,836069.4728571429,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-06-28,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3042317.5,3058460.03,3059379.5585714285,0.0,,3042317.5,3058460.03,3059379.5585714285,0.0,0.0,0.0,0.0,0.0,0.0,67.0
2021-06-28,omni,,,False,,,Other EVMs,,,,False,False,False,38761408.16,39813952.31,39397085.24285714,0.0,,38761408.16,39813952.31,39397085.24285714,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2021-06-28,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,37522077.98,40487545.3,40174498.13428571,0.0,,37522077.98,40487545.3,40174498.13428571,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2021-06-28,orbit,,,False,,,Other EVMs,,,,False,False,False,203433471.33,220125057.55,213729180.23,0.0,,203433471.33,220125057.55,213729180.23,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2021-06-28,pNetwork,,,False,,,Other EVMs,,,,False,False,False,489301.91,558618.11,540133.2128571429,0.0,,489301.91,558618.11,540133.2128571429,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2021-06-28,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,5243481533.14,5356630160.54,5564721796.660001,0.0,,5243481533.14,5356630160.54,5564721796.660001,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2021-06-28,polynetwork,,,False,,,Other EVMs,,,,False,False,False,155558737.02,171829659.29,164278908.58142856,0.0,,155558737.02,171829659.29,164278908.58142856,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2021-06-28,ronin,,,False,,,Other EVMs,,,,False,False,False,24190997.14,34527036.79,29099484.872857146,0.0,,24190997.14,34527036.79,29099484.872857146,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2021-06-28,sollet,,,False,,,Other EVMs,,,,False,False,False,76827624.52,80165985.09,79241286.10142858,0.0,,76827624.52,80165985.09,79241286.10142858,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2021-06-28,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,137739.59,148934.18,143067.92285714284,0.0,,137739.59,148934.18,143067.92285714284,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2021-06-28,xdai,,,False,,,Other EVMs,,,,False,False,False,14353600.87,14353600.87,14998090.84,0.0,,14353600.87,14353600.87,14998090.84,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2021-06-28,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,90517356.23,94601187.72,104301737.03714286,0.0,,90517356.23,94601187.72,104301737.03714286,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-06-28,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,6643674.63,7158205.52,6904159.857142857,135969.0,19424.14285714286,6643674.63,7158205.52,6904159.857142857,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2021-07-05,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,85115.84,102662.88,91857.41571428571,30521.0,4360.142857142857,85115.84,102662.88,91857.41571428571,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-07-05,aztec,,L2,False,,,Other EVMs,,,,False,True,False,627126.01,730460.95,693106.0499999999,0.0,,627126.01,730460.95,693106.0499999999,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2021-07-05,aztec,,L2,False,,,Other EVMs,,,,True,False,False,627126.01,730460.95,693106.0499999999,0.0,,627126.01,730460.95,693106.0499999999,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2021-07-05,bridge,,,False,,,Other EVMs,,,,False,False,False,6150111330.34,6393867231.2,6254676146.422857,0.0,,6150111330.34,6393867231.2,6254676146.422857,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2021-07-05,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,18182197.88,19174759.98,18599952.127142858,5960.0,851.4285714285714,18182197.88,19174759.98,18599952.127142858,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2021-07-05,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,44829053.11,45442959.06,45978072.91428571,28180.0,4025.714285714286,44829053.11,45442959.06,45978072.91428571,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2021-07-05,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,6.29,6.51,6.3914285714285715,0.0,,6.29,6.51,6.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2021-07-05,gluon,,L2,False,,,Other EVMs,,,,False,True,False,1767098.74,1772170.9,1773768.337142857,0.0,,1767098.74,1772170.9,1773768.337142857,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2021-07-05,harmony,,,False,,,Other EVMs,,,,False,False,False,6890769.59,7200901.56,7187606.881428571,0.0,,6890769.59,7200901.56,7187606.881428571,0.0,0.0,0.0,0.0,0.0,0.0,39.0
2021-07-05,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,1674029.09,1695222.0,2574663.8657142855,0.0,,1674029.09,1695222.0,2574663.8657142855,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-07-05,hop,,,False,,,Other EVMs,,,,False,False,False,19934.67,60797.77,40861.99714285714,0.0,,19934.67,60797.77,40861.99714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-07-05,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,574335.73,619803.56,616797.0242857143,55782.0,7968.857142857143,574335.73,619803.56,616797.0242857143,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2021-07-05,layer2,,,False,,,Other EVMs,,,,False,False,False,355454122.79,374385128.91,366834775.53000003,0.0,,355454122.79,374385128.91,366834775.53000003,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2021-07-05,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,252970.15,253659.91,254149.4642857143,0.0,,252970.15,253659.91,254149.4642857143,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-07-05,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,145099328.26,150390603.84,148776236.8457143,29695.0,4242.142857142857,145099328.26,150390603.84,148776236.8457143,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-07-05,multichain,,,False,,,Other EVMs,,,,False,False,False,98523542.71,176713090.13,135034039.75571427,0.0,,98523542.71,176713090.13,135034039.75571427,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2021-07-05,near,,,False,,,Other EVMs,,,,False,False,False,749664.03,798499.63,780354.3885714285,0.0,,749664.03,798499.63,780354.3885714285,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2021-07-05,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3048026.27,3048026.27,3066372.334285714,0.0,,3048026.27,3048026.27,3066372.334285714,0.0,0.0,0.0,0.0,0.0,0.0,68.0
2021-07-05,omni,,,False,,,Other EVMs,,,,False,False,False,40143772.16,42683863.26,41370208.02714286,0.0,,40143772.16,42683863.26,41370208.02714286,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2021-07-05,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,44588619.12,54852239.86,47015644.72571428,0.0,,44588619.12,54852239.86,47015644.72571428,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2021-07-05,orbit,,,False,,,Other EVMs,,,,False,False,False,229865468.12,267918031.74,242835861.7057143,0.0,,229865468.12,267918031.74,242835861.7057143,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2021-07-05,pNetwork,,,False,,,Other EVMs,,,,False,False,False,586084.96,624529.59,605241.9542857142,0.0,,586084.96,624529.59,605241.9542857142,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2021-07-05,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,5295051430.84,5458039774.54,5439087110.988571,0.0,,5295051430.84,5458039774.54,5439087110.988571,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2021-07-05,polynetwork,,,False,,,Other EVMs,,,,False,False,False,175588728.36,256533821.69,232390737.34714288,0.0,,175588728.36,256533821.69,232390737.34714288,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2021-07-05,ronin,,,False,,,Other EVMs,,,,False,False,False,37613545.19,83823924.97,56883783.48142857,0.0,,37613545.19,83823924.97,56883783.48142857,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2021-07-05,sollet,,,False,,,Other EVMs,,,,False,False,False,82599884.14,85224519.72,84112873.17428572,0.0,,82599884.14,85224519.72,84112873.17428572,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2021-07-05,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,154529.86,166362.44,159739.40857142856,0.0,,154529.86,166362.44,159739.40857142856,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2021-07-05,xdai,,,False,,,Other EVMs,,,,False,False,False,14079114.16,14079114.16,14187727.312857142,0.0,,14079114.16,14079114.16,14187727.312857142,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2021-07-05,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,85666782.94,87788949.54,89390950.65285714,0.0,,85666782.94,87788949.54,89390950.65285714,0.0,0.0,0.0,0.0,0.0,0.0,21.0
