date,chain,layer,defillama_slug,source,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,chainId,tvl_min,tvl_last,tvl_mean,distinct_protocol_min,distinct_protocol_last,distinct_protocol_mean,distinct_parent_protocol_min,distinct_parent_protocol_last,distinct_parent_protocol_mean,sum_token_value_usd_flow_sum,sum_token_value_usd_price_change_sum
2021-12-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,6473883.231900001,10240270.14425,9455175.794571936,,,,,,,0.0,0.0
2021-12-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,12644149246.773653,13035118317.729519,13352260862.492327,,,,,,,0.0,0.0
2021-12-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,148946727.81763998,150501425.04284307,215528172.8379563,,,,,,,0.0,0.0
2021-12-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,539318316.4001186,731574824.9890363,646610144.9151183,,,,,,,0.0,0.0
2021-12-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2021-12-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,91164967844.38525,93341086974.136,96445548800.63475,,,,,,,0.0,0.0
2021-12-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,2766427249.109989,3765675490.562602,3197291658.9166365,,,,,,,0.0,0.0
2021-12-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,66304057.95209682,115689696.2706626,82926022.71357639,,,,,,,0.0,0.0
2021-12-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,93898805.52823,93898805.52823,121124447.81623709,,,,,,,0.0,0.0
2021-12-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2021-12-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,238624.88763611467,107739809.22387727,11620002.96806322,,,,,,,0.0,0.0
2021-12-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,286799187.3846455,345702850.40419996,318778826.8149888,10.0,15.0,12.67741935483871,10.0,15.0,12.67741935483871,71255780.02251506,-81157209.15953504
2021-12-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,4190004257.9615993,4858456637.931928,4580407524.470279,,,,,,,0.0,0.0
2022-01-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1263045780.3290966,1579258955.6095479,1642484582.342132,,,,,,,0.0,0.0
2022-01-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,6689148551.668754,7228278147.334583,8275254688.935193,,,,,,,0.0,0.0
2022-01-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,6478492.09235,7662953.139709999,8201248.512140645,,,,,,,0.0,0.0
2022-01-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,9503621055.239378,9638278038.41237,11079854308.178211,,,,,,,0.0,0.0
2022-01-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,74578316.3624495,84837907.61311956,96293090.39637592,,,,,,,0.0,0.0
2022-01-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,458984269.59883684,483408740.82314956,628088962.9201663,,,,,,,0.0,0.0
2022-01-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-01-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,68106205904.87107,71387550916.03154,83372502040.80801,,,,,,,0.0,0.0
2022-01-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,3949128288.7986946,5971407256.771118,5306268423.158047,,,,,,,0.0,0.0
2022-01-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,115710368.65190764,125853545.84301373,121940175.70792817,,,,,,,0.0,0.0
2022-01-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,54911542.30764,211086358.73019,94213134.07266161,,,,,,,0.0,0.0
2022-01-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-01-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,66340783.04110955,284067886.4287357,212532389.4594333,,,,,,,0.0,0.0
2022-01-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,267546073.32152203,305663789.7756639,304283882.9263871,15.0,18.0,16.64516129032258,15.0,18.0,16.64516129032258,-26880010.702323657,-47228598.37842634
2022-01-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,3856091895.436895,4288071792.4967346,4534680657.595304,,,,,,,0.0,0.0
2022-02-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1488880233.1076107,1638061583.1461146,1593947918.1932285,,,,,,,0.0,0.0
2022-02-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,7428998831.717448,8994698749.710873,8485190409.084105,,,,,,,0.0,0.0
2022-02-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,7723340.474870001,10270116.62064,8862490.761629643,,,,,,,0.0,0.0
2022-02-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,9379198002.889385,10034135756.875856,9990873068.328794,,,,,,,0.0,0.0
2022-02-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,55481207.07933007,55481207.07933007,79403788.60320313,,,,,,,0.0,0.0
2022-02-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,329426345.2231096,381067028.27734226,429425432.08760303,,,,,,,0.0,0.0
2022-02-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-02-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,68956760865.52133,73294070471.68504,74850737239.09807,,,,,,,0.0,0.0
2022-02-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,5408220267.77323,7680207423.944726,6071677741.566264,,,,,,,0.0,0.0
2022-02-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,125608267.70476899,178480968.15019006,153408802.35615206,,,,,,,0.0,0.0
2022-02-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,124026387.66778,153872079.35057,180338211.54467392,,,,,,,0.0,0.0
2022-02-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-02-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,191641679.20787996,254359537.32656854,299190488.59547764,,,,,,,0.0,0.0
2022-02-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,286623879.1848867,305401555.89311385,313601446.2143069,19.0,23.0,21.785714285714285,19.0,23.0,21.785714285714285,39110264.28906861,-39790951.62494864
2022-02-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,3190364086.4962845,3487049369.0151744,4009847329.6849246,,,,,,,0.0,0.0
2022-03-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1416644440.144193,1747953866.6788218,1602149656.8183692,,,,,,,0.0,0.0
2022-03-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,8526784318.206551,9230263604.4798,8890208771.565004,,,,,,,0.0,0.0
2022-03-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,9249588.14847,13502981.647939999,11309069.655045805,,,,,,,0.0,0.0
2022-03-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,9326069514.907484,11581603361.882467,10168213296.13064,,,,,,,0.0,0.0
2022-03-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,42052696.46169626,44307198.45735708,45538364.43405273,,,,,,,0.0,0.0
2022-03-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,350173098.4535026,457461621.1917794,402075998.24053574,,,,,,,0.0,0.0
2022-03-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-03-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,67818661156.445755,77980562460.71553,73622799714.61816,,,,,,,0.0,0.0
2022-03-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,4339294949.748561,4842786609.9911,5059121277.127367,,,,,,,0.0,0.0
2022-03-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,134822791.2844963,164769099.34421209,175109785.89698657,,,,,,,0.0,0.0
2022-03-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,110976997.33544001,120658293.10643,124282938.86276227,,,,,,,0.0,0.0
2022-03-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-03-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,240480393.49241233,292518387.4524557,346340237.9596876,,,,,,,0.0,0.0
2022-03-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,264186367.9589246,433986240.4958994,323845029.1757085,24.0,29.0,26.70967741935484,24.0,29.0,26.70967741935484,-2248295.8956675944,112263168.9755576
2022-03-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,2868129043.449873,3961513038.8614388,3343850956.757216,,,,,,,0.0,0.0
2022-04-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1436489413.4172494,1436489413.4172494,1693255862.1284478,,,,,,,0.0,0.0
2022-04-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,7445621410.46875,7445621410.46875,8668681254.475395,,,,,,,0.0,0.0
2022-04-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,13033561.48229,13149675.175250001,13897358.648219667,,,,,,,0.0,0.0
2022-04-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,10441313055.673992,10441313055.673992,11339260982.43586,,,,,,,0.0,0.0
2022-04-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,48009180.654549606,51158134.37575566,54470879.60328393,,,,,,,0.0,0.0
2022-04-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,310923516.15961087,310923516.15961087,433570612.0645573,,,,,,,0.0,0.0
2022-04-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-04-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,68265135947.80838,68265135947.80838,74851584602.0808,,,,,,,0.0,0.0
2022-04-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,2839070303.796518,2839070303.796518,4249652297.3726645,,,,,,,0.0,0.0
2022-04-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,169930865.5876219,199853718.73369512,190108063.29624444,,,,,,,0.0,0.0
2022-04-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,81779580.14388,81779580.14388,107331919.35856867,,,,,,,0.0,0.0
2022-04-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-04-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,113163335.47284912,113163335.47284912,170377261.71251953,,,,,,,0.0,0.0
2022-04-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,394726852.2163577,423240188.81674,442365793.3662815,29.0,36.0,30.933333333333334,29.0,36.0,30.933333333333334,66983393.997521006,-71267555.81974103
2022-04-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,3009526325.1993465,3009526325.1993465,3608129358.0077024,,,,,,,0.0,0.0
2022-05-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,992956624.972594,1030113374.3441254,1164254476.0251665,,,,,,,0.0,0.0
2022-05-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,3185722109.8536024,3318373707.1365094,4792766446.020427,,,,,,,0.0,0.0
2022-05-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,8987941.09286,9689842.749019999,10891776.944993226,,,,,,,0.0,0.0
2022-05-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,7397945579.706624,7864416451.585877,8536607087.225844,,,,,,,0.0,0.0
2022-05-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,32545007.168358732,33050494.544104494,40554345.04468014,,,,,,,0.0,0.0
2022-05-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,181607317.51294926,210227203.96544465,235754084.02988076,,,,,,,0.0,0.0
2022-05-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-05-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,43257782029.51561,46407309768.36041,52225299467.78707,,,,,,,0.0,0.0
2022-05-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,1077786254.8021843,1176426792.0622966,1780982102.87312,,,,,,,0.0,0.0
2022-05-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,75192910.53917941,110019109.59464245,131362424.44205907,,,,,,,0.0,0.0
2022-05-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,50230716.671069995,60093746.70246,66142903.185661614,,,,,,,0.0,0.0
2022-05-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,233475495.57911003,85127506.30282548,,,,,,,0.0,0.0
2022-05-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,46454586.79801733,47322008.433718234,77025647.17185971,,,,,,,0.0,0.0
2022-05-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,246162663.5161461,276666220.29633814,317236340.22111064,36.0,39.0,38.83870967741935,36.0,39.0,38.83870967741935,-77621978.1216995,-132315207.27514048
2022-05-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,2173658176.354308,2239299611.6435018,2654086945.6915884,,,,,,,0.0,0.0
2022-05-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-06-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,680389207.224973,680988628.7817917,823622948.2562624,,,,,,,0.0,0.0
2022-06-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,2013685030.0763721,2151932031.2121716,2556340555.3765626,,,,,,,0.0,0.0
2022-06-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,4690230.300220001,4690230.300220001,6669189.444445,,,,,,,0.0,0.0
2022-06-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5101363756.064795,5338982364.191439,6099731669.503114,,,,,,,0.0,0.0
2022-06-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,10313277.432978123,10313277.432978123,16681105.055685397,,,,,,,0.0,0.0
2022-06-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,121575353.28607136,127861314.06396595,152017026.18800354,,,,,,,0.0,0.0
2022-06-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-06-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,28272149045.560635,29280443051.660812,35579255341.303345,,,,,,,0.0,0.0
2022-06-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,584179791.4491326,584179791.4491326,847490096.9459836,,,,,,,0.0,0.0
2022-06-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,96008470.5826268,111088182.37236995,114123143.84720595,,,,,,,0.0,0.0
2022-06-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,36259349.088410005,42614250.31501,47807342.221163005,,,,,,,0.0,0.0
2022-06-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,133017841.04137999,161916937.41166,178882827.65182897,,,,,,,0.0,0.0
2022-06-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,28853555.05003216,29099771.04178178,35706304.71393814,,,,,,,0.0,0.0
2022-06-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,222668173.36505347,270793502.0766116,297457686.6129049,41.0,47.0,44.766666666666666,41.0,47.0,44.766666666666666,24161431.684943005,-56060255.05695303
2022-06-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1334076533.0324492,1344377768.8323877,1666813951.3152559,,,,,,,0.0,0.0
2022-06-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-07-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,569538705.3272593,753550605.2889411,647248551.3952545,,,,,,,0.0,0.0
2022-07-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,2126804456.591589,2421535010.1416326,2322654691.8881655,,,,,,,0.0,0.0
2022-07-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,4634641.11314,9982274.020960001,7046878.483633549,,,,,,,0.0,0.0
2022-07-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5293472212.774639,6078069412.11783,5711456251.932445,,,,,,,0.0,0.0
2022-07-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,6407144.218439872,7301397.006526176,8698873.741466677,,,,,,,0.0,0.0
2022-07-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,124297784.54044126,148061863.07288817,137504513.54544294,,,,,,,0.0,0.0
2022-07-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-07-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,28312122791.024696,34985328994.66884,31815799336.64973,,,,,,,0.0,0.0
2022-07-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,529263433.10303336,585157957.2543011,568693128.791159,,,,,,,0.0,0.0
2022-07-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,107092315.50277029,140928519.7602213,122293855.21684644,,,,,,,0.0,0.0
2022-07-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,41654544.23736,56527202.22202,53988086.70232742,,,,,,,0.0,0.0
2022-07-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,156774091.44042003,194125630.25636,175538582.54202807,,,,,,,0.0,0.0
2022-07-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,27705592.958567694,36469666.2852206,31481921.433619883,,,,,,,0.0,0.0
2022-07-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,269775602.51934147,530970884.6170639,350691992.0325385,48.0,58.0,53.87096774193548,48.0,58.0,53.87096774193548,180575951.25287223,112377882.24232776
2022-07-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1333558032.2947276,1608395606.9474359,1467977422.5399919,,,,,,,0.0,0.0
2022-07-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-08-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,753861695.5084016,891291459.9285183,865289262.1796789,,,,,,,0.0,0.0
2022-08-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,343232.6604299781,497992.47712879285,451727.54347498115,,,,,,,0.0,0.0
2022-08-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,1828624990.860989,1828624990.860989,2159606292.658163,,,,,,,0.0,0.0
2022-08-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,9761431.49879,10452519.27422,11046385.541165162,,,,,,,0.0,0.0
2022-08-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5679682155.355497,5765448567.488334,6078241694.141227,,,,,,,0.0,0.0
2022-08-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,5775531.656602924,5896501.0339377625,6795788.622554766,,,,,,,0.0,0.0
2022-08-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,119506728.99215892,130572883.52041994,144062181.6306227,,,,,,,0.0,0.0
2022-08-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-08-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,30967530567.207466,31892312108.208057,34412363705.093605,,,,,,,0.0,0.0
2022-08-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,485660283.4489308,488961185.15955985,542528065.6602502,,,,,,,0.0,0.0
2022-08-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,136091838.23898968,144132498.80967167,145337937.0915238,,,,,,,0.0,0.0
2022-08-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,48421806.59065,48421806.59065,55960773.4692842,,,,,,,0.0,0.0
2022-08-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,155169587.81379998,159624025.50895,184247619.45108837,,,,,,,0.0,0.0
2022-08-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,35837259.355306186,51886249.943937466,48755685.91838369,,,,,,,0.0,0.0
2022-08-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,527679153.1577721,898022697.5553653,919499105.4874829,56.0,66.0,61.354838709677416,56.0,66.0,61.354838709677416,384207695.78849113,-71317554.82075112
2022-08-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1511556749.4835072,1674675440.0681808,1743118020.0063486,,,,,,,0.0,0.0
2022-08-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-09-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,828430131.165726,915590605.2294579,899873435.0906873,,,,,,,0.0,0.0
2022-09-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,507275.76144293963,546886.0246694399,551506.9939003272,,,,,,,0.0,0.0
2022-09-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,1537761818.4024384,1621972633.1002574,1655617045.6458232,,,,,,,0.0,0.0
2022-09-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,8769430.41637,9287974.711579999,9658648.490432,,,,,,,0.0,0.0
2022-09-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5594896738.1168585,5844972294.273765,5787790977.6913805,,,,,,,0.0,0.0
2022-09-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3684002.262294883,3690216.7876510355,4666792.049494401,,,,,,,0.0,0.0
2022-09-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,119499382.97309692,130567502.1515358,130368181.3009339,,,,,,,0.0,0.0
2022-09-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-09-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,27715530654.687275,29488159884.026573,30353694385.14318,,,,,,,0.0,0.0
2022-09-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,400870331.0175863,400870331.0175863,446906288.0557119,,,,,,,0.0,0.0
2022-09-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,118273118.64084513,137878040.57093823,140340061.24148738,,,,,,,0.0,0.0
2022-09-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,44673007.722990006,46634394.69797,47895227.40546,,,,,,,0.0,0.0
2022-09-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,133931070.80165,136380395.90818,149209663.97061464,,,,,,,0.0,0.0
2022-09-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,46407125.165570036,47540032.72499864,49135492.88932488,,,,,,,0.0,0.0
2022-09-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,805993961.9728496,901654949.8828889,858718435.9876727,65.0,74.0,70.03333333333333,65.0,74.0,70.03333333333333,97801193.27253586,-53893223.1439459
2022-09-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1150835110.9574194,1210852906.8022456,1347011074.3136096,,,,,,,0.0,0.0
2022-09-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-10-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,904143504.9529473,1013842697.3862413,944628932.8119643,,,,,,,0.0,0.0
2022-10-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,545504.9125181253,644163.549978515,575415.6842447689,,,,,,,0.0,0.0
2022-10-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,1336082798.4856086,1349110484.4842703,1428375651.303923,,,,,,,0.0,0.0
2022-10-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,8871062.465480002,11980233.920790002,10331463.490144193,,,,,,,0.0,0.0
2022-10-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5747342737.062359,6169250024.26378,5907173111.452819,,,,,,,0.0,0.0
2022-10-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3530539.356578468,5004088.173686634,4050901.240192306,,,,,,,0.0,0.0
2022-10-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,105422760.72300762,124082338.33110544,118833809.4507395,,,,,,,0.0,0.0
2022-10-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-10-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,28438828247.99592,30649512223.37905,29588596154.858658,,,,,,,0.0,0.0
2022-10-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,388795288.3896338,443576985.3271399,423301073.6210032,,,,,,,0.0,0.0
2022-10-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,88016658.3560486,88016658.3560486,110564229.45380633,,,,,,,0.0,0.0
2022-10-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,42719953.561869994,48805953.46467,45590188.18446097,,,,,,,0.0,0.0
2022-10-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,107844481.69935,121591924.61432001,121575663.72172903,,,,,,,0.0,0.0
2022-10-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,46199825.625363745,53487330.27933708,53161676.60298698,,,,,,,0.0,0.0
