date,chain,layer,defillama_slug,source,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,chainId,tvl_min,tvl_last,tvl_mean,distinct_protocol_min,distinct_protocol_last,distinct_protocol_mean,distinct_parent_protocol_min,distinct_parent_protocol_last,distinct_parent_protocol_mean,sum_token_value_usd_flow_sum,sum_token_value_usd_price_change_sum
2019-09-30,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,423035092.6182171,447518494.06334364,456346424.18448037,,,,,,,0.0,0.0
2019-10-07,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,452169043.5717158,453518307.4785081,458366961.2891989,,,,,,,0.0,0.0
2019-10-14,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,456476117.94740295,485783196.6717771,483330809.82231104,,,,,,,0.0,0.0
2019-10-21,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,473007439.21709883,476807623.9849057,481505215.026679,,,,,,,0.0,0.0
2019-10-28,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,480895763.81825113,573029079.3373059,513934930.7201827,,,,,,,0.0,0.0
2019-11-04,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,548331715.9081863,551649116.3834796,567209880.0697372,,,,,,,0.0,0.0
2019-11-11,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,583520313.5087925,586610792.3015682,589690513.4654502,,,,,,,0.0,0.0
2019-11-18,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,558311390.1755934,588596767.9803085,586274383.9350914,,,,,,,0.0,0.0
2019-11-25,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,562465652.9788469,571302317.3272448,584822216.6674879,,,,,,,0.0,0.0
2019-12-02,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,580979887.9023448,602758910.5937157,615967660.3691458,,,,,,,0.0,0.0
2019-12-09,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,594710340.6415483,602971720.5959947,609081305.5590372,,,,,,,0.0,0.0
2019-12-16,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,601189786.7405111,616835631.3905748,611674362.8754272,,,,,,,0.0,0.0
2019-12-23,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,557250098.5848641,599476007.4789555,591488181.8666433,,,,,,,0.0,0.0
2019-12-30,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,580878693.7968159,597207833.2835348,595280490.5428883,,,,,,,0.0,0.0
2020-01-06,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,597189478.7647148,610820377.0899861,605079802.9777224,,,,,,,0.0,0.0
2020-01-13,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,588989461.2049358,594343570.8701394,607906445.057336,,,,,,,0.0,0.0
2020-01-20,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,613840777.5799619,711006247.8700725,688985400.1980965,,,,,,,0.0,0.0
2020-01-27,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,684534287.3886905,697247985.6769241,700252827.9671423,,,,,,,0.0,0.0
2020-02-03,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,723137109.7286625,815100625.9930689,772410676.2701218,,,,,,,0.0,0.0
2020-02-10,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,796408036.4956919,901706966.8712966,855913150.6518815,,,,,,,0.0,0.0
2020-02-17,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,854683057.496357,1000728102.0579634,970729844.6794922,,,,,,,0.0,0.0
2020-02-24,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,878340547.0118585,936686050.7742327,935161422.8475027,,,,,,,0.0,0.0
2020-03-02,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,799079232.2321842,814223097.199558,849192649.0140663,,,,,,,0.0,0.0
2020-03-09,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,805943194.2994295,808841001.6877191,826636272.8135245,,,,,,,0.0,0.0
2020-03-16,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,477007479.11615485,477007479.11615485,603361036.5853484,,,,,,,0.0,0.0
2020-03-23,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,404395491.8433358,482093502.9442306,465997535.08634484,,,,,,,0.0,0.0
2020-03-30,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,471261169.2948585,507491364.9834375,507906361.60951,,,,,,,0.0,0.0
2020-04-06,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,519967586.0831604,569989239.0796691,549662956.8637218,,,,,,,0.0,0.0
2020-04-13,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,584146219.7441425,585269431.7342054,607176505.5228151,,,,,,,0.0,0.0
