chain_id,average_len_encoded_transaction,average_estimatedSize,transaction_count
252.0,756.5728794335492,292.4322387100602,5020.428571428572
34443.0,254.74862949257744,133.4038416106353,212135.14285714287
7777777.0,486.89430751049656,172.51511543190992,91863.28571428571
