dt,dune_schema,has_eth_tfer,has_eth_tfer_desc,has_event_log,has_event_log_desc,has_rev_dev,has_rev_dev_desc,is_contract_tx,is_contract_tx_desc,num_destination_wallets,num_raw_transactions,num_sender_wallets,sum_eth_fees,sum_eth_fees_l2contrib,sum_gas_used,sum_l1gas_used,tx_success,tx_success_desc,last_updated
2024-04-01 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,False,non-contract tx,1,2,2,1.620810803402e-06,4.201407e-08,42000,3296,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,1635,196315,19076,22.154901647340754,13.111172843652374,68920120563,843178744,False,failed,2024-04-24 19:49:27.212153+00:00
2023-11-01 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,11318,566139,174395,75.81793052945457,32.70476578089376,102444790566,2091460664,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,1133,23652,2992,1.771435617359394,0.12767629660865987,961566192,65912892,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,8,10,6,0.000271569642147212,3.090960621e-05,210000,20080,False,failed,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,390,4302,3487,0.7812759894752885,0.2808915909526394,498264395,21268164,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,166,2930,2467,0.2965680448958878,0.2519963431640806,323866928,5777228,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,False,non-contract tx,1,1,1,2.9550034737194e-05,2.1355907999999999e-07,21000,1932,True,success,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,False,non-contract tx,2,49,8,0.00010944686053083699,6.106899361499999e-05,1029000,87504,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,5137,19474,11461,0.7614262897545799,0.19279860918626138,411787385,40971108,True,success,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,5108,1555176,534312,263.50711395386645,35.5212527134392,496347301046,9564110932,True,success,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,2433,534533,13012,23.858483290654398,23.197366359373785,86235697636,1946073492,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,9,28,12,0.004449267915687637,0.004060888495125002,588000,56004,False,failed,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,17,38,15,0.001895604423264895,1.8093793199999997e-06,798000,73132,False,failed,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,4466,71466,49464,1.90794338251257,0.07381352467798441,1682242637,154676184,True,success,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,15,33,25,0.007880374690899502,0.00195725412691992,1973433,243408,False,failed,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,False,non-contract tx,2,3,2,0.000258695164642896,0.000126002658621,63000,5824,True,success,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,1,3,1,3.3539526001989996e-05,1.9701476759999997e-06,63000,5516,False,failed,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,1669,251281,39356,52.21503894012349,15.176589427301082,69136062269,1400104324,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,48573,1353115,140152,54.15240544346251,22.41765262354017,226505636934,4664350536,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,False,not revdev,True,contract tx,1893,1007264,393270,54.44539028900264,10.900171141023694,53363248279,2703353448,True,success,2024-04-24 19:49:27.212153+00:00
2023-11-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,1530,225499,25808,26.850522199280647,6.765800825558611,35711922842,866302168,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,7652,2433925,12765,80.87323121252817,30.035115363227185,111063138037,6256508204,True,success,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,34646,2662969,82062,37.54456523533099,35.805920006189375,570842535344,7175932324,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,36,144,100,0.06808057204079934,0.029014569894142642,161200372,1914336,False,failed,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2742,90555,40322,8.35012391751162,1.6265429344221392,7386631187,442327520,True,success,2024-04-24 19:49:27.212153+00:00
2023-11-01 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,4583,1557036,537674,344.75329824239407,96.59155877741641,566621298698,11762179920,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,27,116,77,0.15378037789977675,0.04143579200419022,259116242,6688972,False,failed,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,14230,4080362,338418,562.8977369228918,301.7946214428685,6104472559642,28081705060,True,success,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,5693,26974,6702,0.6401962819283292,0.15665790431402993,566454000,51122868,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,49949,107230,29153,4.401892038038124,1.1022444881555178,2251830000,222879332,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,513,1130457,54966,41.49724291239501,0.8333045364605178,24980871862,3408191520,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,39905,8749592,706269,1323.2823729858242,248.39372294465795,5181607924481,84914010096,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,11232,300697,133842,65.25320665334893,37.59815679343774,67641192608,5015288648,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,703,1417725,61596,50.802075222084746,1.474806496108046,31200169145,4310168276,True,success,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,11156,52217,17672,15.396133358872378,1.7478207667818113,6960178492,546610348,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,False,non-contract tx,1,1,1,2.0438042698400002e-07,1.28172786e-07,21000,1600,False,failed,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,15,199,95,0.00031290622603812,0.0003058145930909997,4179000,335536,False,failed,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,1,1,1,8.2112526079782e-05,2.1000001049999997e-05,21000,1952,False,failed,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,4669,76588,56727,0.14259705840382433,0.0900809289179671,1673309719,149808320,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,9673,61503,14404,13.320725919115638,2.2679128629108956,5607405082,436000968,True,success,2024-04-24 19:49:27.212153+00:00
2023-11-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,20,32,9,0.0022976528798981984,0.0009364244184749999,672000,64984,False,failed,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,3085,66224,6771,12.24174822629684,4.0713684595215,9271397752,323308236,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,10375,179737,100049,5.695185333181023,2.3534296034890696,10098909283,577845064,True,success,2024-04-24 19:49:27.212153+00:00
2023-11-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,40,169,121,0.013591285350430804,0.002498482130065105,7826537,512512,True,success,2024-04-24 19:49:27.212153+00:00
2023-10-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,1,1,1,2.0476165014634002e-05,2.142013986e-06,21000,1964,False,failed,2024-04-24 19:49:27.212153+00:00
