avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_num_success_txs_per_day,l2_eth_fees_per_second,chain_name,l2_eth_fees_per_block,chain_gs,l2_num_txs_per_day_per_block,tvl,chain_dfl,layer,defillama_slug,source,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_price_usd_flow,chain_l2b,valueUsd_l2b,cbvUsd_l2b,ebvUsd_l2b,nmvUsd_l2b,valueEth_l2b,cbvEth_l2b,ebvEth_l2b,nmvEth_l2b,transactions_l2b,alignment,display_name,mainnet_chain_id,op_based_version,is_op_chain
0.684000015,"680,953","43,200","633,134","221,162,849,411","1,662,909,849.16",2023-09-23,0.0036,"115,079,039.5",28.07,7.93,"70,881","218,765,119,118",7.33,"86,400","43,200","2,431,154,696","5,119,510.4",14.08,mainnet,"1,481","1,662,909,849.16","1,152,414,840",0.0680258668335207,"141,046,542",0.0,13.19,"152,942,530","123,800,807.25",0.7990063,"2,559,755.2","1,735,516,505,744.34",14.88,"1,239,936,052","2,431,154,696","447,055",0.0003248997172804,base,0.0006497994345609,base,14.66,340124063.4173009,Base,L2,Base,chain,68.0,65.0,-10088927.860272868,288532.5640928769,base,577628399.09,415750514.73,2263731.31,159614153.05,362497.168384,260908.889843,1420.629926,100167.648615,637753.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"908,102","43,200","861,751","221,071,951,086","1,929,597,419.51",2023-09-22,0.0046837176095,"126,318,270.5",35.17,9.44,"67,898","218,739,063,280",9.97,"86,400","43,200","2,821,048,796","5,117,406.28",15.92,mainnet,"1,105","1,929,597,419.51","1,083,507,240",0.078,"139,268,190",0.0,18.21,"150,992,682","134,869,548.25",1.04,"2,558,703.14","2,081,859,422,031.17",16.96,"1,169,897,796","2,821,048,796","551,052",0.000407046,base,0.00081409253029,base,19.95,336302302.49283177,Base,L2,Base,chain,68.0,65.0,-6245383.226941838,-2140565.346588172,base,574863450.21,415066389.4,2265313.13,157531747.68,362959.127825,262065.947372,1430.280665,99462.899788,864902.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"677,089","43,200","631,019","221,529,805,585","1,471,260,897.21",2023-09-21,0.0034871713015,"97,846,770.5",45.67,21.63,"63,110","219,192,300,888",7.3,"86,400","43,200","2,150,966,176","5,128,004.76",13.08,mainnet,"1,198","1,471,260,897.21","878,999,656",0.06320246651089,"111,289,612",0.0,31.82,"123,056,401","106,395,583.5",0.7727533044,"2,564,002.38","4,113,311,648,611.04",13.85,"965,656,504","2,150,966,176","424,342",0.0005286343729506,base,0.0010572687459013,base,14.61,346311600.17885023,Base,L2,Base,chain,68.0,65.0,-8910013.436410548,-2177265.746859445,base,580726346.8,420567994.03,2400125.62,157758227.15,357934.207967,259219.635326,1479.331993,97235.240648,633889.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"963,825","43,200","917,341","221,401,361,668","1,978,478,730.94",2023-09-20,0.025089294500359,"127,322,362.5",45.14,13.15,"67,385","219,034,849,851",10.62,"86,400","43,200","2,892,512,700","5,125,031.52",13.56,mainnet,"1,437","1,978,478,730.94","1,039,090,792",0.087,"130,260,649",0.0,26.02,"142,137,510","135,944,398.5",5.56,"2,562,515.76","3,202,494,702,613.11",19.12,"1,126,468,776","2,892,512,700","551,017",0.00052,base,0.0010449328226339,base,21.23,358056971.17715293,Base,L2,Base,chain,67.0,64.0,-75646.56839016094,431326.6441601558,base,585301554.65,426849437.27,2348383.98,156103733.4,356088.169649,259688.418097,1428.719515,94971.032037,920625.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,162,650","43,200","1,115,378","220,526,908,466","2,418,440,791.2",2023-09-19,0.0103739774053,"155,940,027",49.79,13.2,"79,309","218,118,691,922",12.91,"86,400","43,200","3,535,732,072","5,104,789.55",15.57,mainnet,"1,794","2,418,440,791.2","1,281,509,168",0.082,"167,873,474",0.0,31.93,"179,910,078","164,680,945.5",2.29,"2,552,394.77","2,742,680,504,841.84",17.86,"1,369,931,928","3,535,732,072","718,876",0.00058,base,0.0011526572502302,base,25.82,369168905.1125446,Base,L2,Base,chain,67.0,64.0,-7482379.060305082,1069442.4888950875,base,592604943.92,431587287.0,2435608.89,158582048.03,362087.508088,263704.120049,1488.181234,96895.206805,1119450.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,352,136","43,200","1,305,126","220,609,018,037","2,759,931,875.46",2023-09-18,0.093,"175,522,749",93.36,20.03,"67,486","218,193,812,029",15.11,"86,400","43,200","4,034,988,032","5,106,690.23",17.47,mainnet,"1,978","2,759,931,875.46","1,388,386,896",0.17,"182,163,366",0.0,55.28,"194,285,446","184,280,618.5",20.61,"2,553,345.12","3,444,014,053,237.56",38.08,"1,477,365,928","4,034,988,032","669,299",0.0010806,base,0.00216119853084,base,30.21,370406279.8633895,Base,L2,Base,chain,67.0,64.0,5007782.903273424,-1010473.1693734304,base,593667662.47,432396518.17,2329044.43,158942099.87,365901.645386,266503.647517,1435.48528,97962.512589,1308936.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,160,300","43,200","1,112,420","220,285,884,113","2,468,809,011.95",2023-09-17,0.0085679464032061,"160,148,415.5",39.38,9.09,"65,451","217,853,272,434",12.88,"86,400","43,200","3,609,369,820","5,099,210.28",15.06,mainnet,"1,923","2,468,809,011.95","1,352,061,688",0.0777750531465509,"182,047,165",0.0,22.44,"194,144,328","168,954,831.25",1.89,"2,549,605.14","1,980,712,330,072.28",16.94,"1,440,870,900","3,609,369,820","628,653",0.00046,base,0.0009115557319103,base,25.75,375117041.8739687,Base,L2,Base,chain,66.0,63.0,-6480940.814263748,-1575927.2283562445,base,596553186.56,435383234.8,2338110.76,158831841.0,364993.834578,266383.953622,1430.544723,97179.336233,1117100.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,734,424","43,200","1,686,306","220,216,754,238","3,352,194,651.36",2023-09-16,0.04952925028,"207,115,513.5",63.97,10.65,"68,476","217,777,791,829",19.52,"86,400","43,200","4,900,869,264","5,097,610.05",17.37,mainnet,"1,961","3,352,194,651.36","1,479,147,288",0.1298679016,"191,696,202",0.0,35.69,"203,808,757","215,945,192.25",10.91,"2,548,805.03","2,242,475,040,284.01",28.28,"1,568,069,764","4,900,869,264","806,086",0.00074039361045,base,0.0014807872209039,base,39.03,372973931.66461146,Base,L2,Base,chain,66.0,63.0,-2519513.904091896,2102610.6404518853,base,597144062.92,435837765.65,2378671.57,158927625.7,363878.552495,265584.178325,1449.478646,96844.895524,1691224.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,734,861","43,200","1,686,753","220,265,629,852","3,445,023,305.76",2023-09-15,0.0628165120988082,"215,836,985.25",93.47,15.47,"69,828","217,765,302,332",19.52,"86,400","43,200","5,036,583,668","5,098,741.43",26.34,mainnet,"2,686","3,445,023,305.76","1,618,204,500",0.1845128763846903,"205,959,516",0.0,53.29,"218,400,209","224,799,615.5",13.84,"2,549,370.72","3,627,868,098,096.17",40.18,"1,709,265,080","5,036,583,668","604,352",0.0010818805769254,base,0.0021637611538508,base,39.05,376069481.24231714,Base,L2,Base,chain,65.0,62.0,2593449.894435488,1066655.405944507,base,596269604.04,436444831.3,2325251.51,157499521.23,366611.079347,268344.234889,1429.660274,96837.184184,1691661.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,882,770","43,200","1,833,845","220,089,291,499","3,781,473,370.1",2023-09-14,0.05894617097,"236,913,376.25",116.2,18.93,"77,880","217,508,015,682",21.23,"86,400","43,200","5,528,469,716","5,094,659.53",31.66,mainnet,"3,519","3,781,473,370.1","1,795,390,660",0.2052,"229,443,295",0.0,71.57,"242,258,352","246,085,324.5",12.97,"2,547,329.76","3,943,929,180,785.01",44.64,"1,888,911,432","5,528,469,716","587,287",0.0013,base,0.0027,base,42.45,376506928.3967856,Base,L2,Base,chain,65.0,62.0,927204.2194575842,856540.0360924266,base,601113338.68,439102625.01,2267151.7,159743561.97,373895.227415,273123.827529,1410.178661,99361.221225,1839570.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,403,332","43,200","1,354,606","220,280,376,290","2,829,736,613.29",2023-09-13,0.019,"177,678,843.75",80.1,17.79,"71,938","217,699,702,734",15.68,"86,400","43,200","4,137,041,740","5,099,082.78",25.58,mainnet,"3,584","2,829,736,613.29","1,369,050,172",0.136697049,"172,425,940",0.0,50.34,"185,268,920","186,847,753.75",4.18,"2,549,541.39","4,056,604,057,830.64",29.76,"1,462,738,844","4,137,041,740","504,264",0.000927033,base,0.001854066,base,31.36,372878670.026888,Base,L2,Base,chain,64.0,61.0,-2725843.1723327776,3491968.694842779,base,597702038.41,433711838.48,2280733.16,161709466.77,375203.648486,272259.844766,1431.715718,101512.088002,1360132.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"775,948","43,200","728,807","221,000,280,381","1,685,226,474.15",2023-09-12,0.01022,"110,307,987.75",45.14,15.82,"63,841","218,569,401,776",8.44,"86,400","43,200","2,463,781,340","5,115,747.23",16.22,mainnet,"2,129","1,685,226,474.15","971,985,788",0.08455202057,"119,999,666",0.0,26.66,"132,188,241","119,078,498",2.26,"2,557,873.62","3,348,927,331,984.22",18.48,"1,061,024,544","2,463,781,340","384,469",0.000522476985071,base,0.00104495397014,base,16.87,370054502.9547952,Base,L2,Base,chain,64.0,61.0,-12447318.53894361,-5305893.519736406,base,583020573.15,419556827.35,2172274.52,161291471.28,375609.134183,270298.140275,1399.480893,103911.513015,732748.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"612,535","43,200","566,435","220,957,803,840","1,371,577,301.35",2023-09-11,0.0106684178219048,"92,074,760",45.68,19.65,"62,407","218,609,405,533",6.56,"86,400","43,200","2,005,229,928","5,114,763.98",16.37,mainnet,"1,369","1,371,577,301.35","856,914,880",0.086,"105,634,840",0.0,26.95,"117,479,586","100,658,043.5",2.36,"2,557,381.99","4,611,979,801,045.72",18.73,"944,090,616","2,005,229,928","340,950",0.0005286585123215,base,0.001057317024643,base,13.11,366870221.8683639,Base,L2,Base,chain,64.0,61.0,-2179935.484685909,-973842.8239340852,base,596620469.24,432026553.38,2302160.02,162291755.84,368972.556328,267181.483077,1423.742415,100367.330836,569335.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"789,142","43,200","741,088","220,709,055,222","1,731,196,268.38",2023-09-10,0.010669504059,"113,524,163",34.55,9.67,"64,662","218,265,945,132",8.58,"86,400","43,200","2,530,988,640","5,109,005.91",15.45,mainnet,"2,045","1,731,196,268.38","1,010,082,864",0.081578038,"124,537,095",0.0,16.74,"136,687,528","122,365,676.25",2.36,"2,554,502.95","2,094,621,815,366.2",17.81,"1,099,264,324","2,530,988,640","351,886",0.0003998874895509,base,0.0007997749791019,base,17.15,386108493.2420092,Base,L2,Base,chain,63.0,60.0,3195075.127236259,-290364.44409624254,base,594979295.7,430301654.57,2393477.22,162284163.91,364023.719109,263269.679752,1464.391259,99289.648098,745942.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"560,122","43,200","511,810","220,611,439,159","1,311,770,156.72",2023-09-09,0.01409855664011,"89,629,519",29.77,10.64,"60,781","218,121,548,887",5.92,"86,400","43,200","1,917,792,584","5,106,746.28",12.7,mainnet,"2,560","1,311,770,156.72","877,223,024",0.072,"106,047,803",0.0,13.96,"118,426,942","98,582,170.5",3.11,"2,553,373.14","2,279,488,775,382.29",15.81,"967,901,992","1,917,792,584","318,205",0.0003446029,base,0.0006892059,base,11.85,390710703.8850274,Base,L2,Base,chain,62.0,59.0,-1086933.9581670547,-1124083.547722947,base,599789617.51,434321593.54,2373751.72,163094272.25,366540.213334,265420.282225,1450.634419,99669.29669,516922.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"400,281","43,200","354,645","221,199,721,774","1,102,010,320.76",2023-09-08,0.0165956430251401,"80,535,345.25",33.42,15.3,"60,438","218,906,577,659",4.1,"86,400","43,200","1,611,126,164","5,120,363.93",12.9,mainnet,843,"1,102,010,320.76","902,711,764",0.076,"108,218,332",0.0,16.86,"119,829,129","88,990,767",3.67,"2,560,181.96","3,462,709,307,864.57",16.57,"988,346,544","1,611,126,164","320,544",0.0003868424047241,base,0.0007736848094482,base,8.21,388915859.9163368,Base,L2,Base,chain,61.0,58.0,-3156898.4961295705,915855.4856895702,base,595342216.68,431055857.18,2453009.83,161833349.67,361623.281681,261832.319793,1490.009347,98300.952541,357081.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"371,600","43,200","325,736","221,169,198,431","969,528,751.8",2023-09-07,0.016,"70,255,087.25",32.8,18.09,"60,972","218,877,635,823",3.77,"86,400","43,200","1,417,439,664","5,119,657.37",11.64,mainnet,760,"969,528,751.8","769,680,628",0.0697197076,"99,428,281",0.0,17.54,"110,999,142","78,710,840.5",3.62,"2,559,828.69","4,090,056,803,117.83",15.26,"855,072,648","1,417,439,664","301,421",0.00037966097,base,0.00076,base,7.54,384783599.2417993,Base,L2,Base,chain,60.0,57.0,-16256218.856905028,-761272.806254986,base,590114118.43,427945029.0,2388624.01,159780465.42,361389.683996,262076.28994,1462.808721,97850.585335,328400.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"378,122","43,200","332,740","221,203,488,097","994,352,606.21",2023-09-06,0.0165175905086,"72,175,492.5",32.9,19.0,"67,439","218,936,917,836",3.85,"86,400","43,200","1,453,731,848","5,120,451.11",10.36,mainnet,577,"994,352,606.21","792,786,760",0.064,"101,784,370",0.0,18.89,"113,272,698","80,563,948.75",3.65,"2,560,225.56","4,203,065,303,768.27",14.01,"877,626,444","1,453,731,848","314,136",0.0003808086366698,base,0.00076,base,7.7,395836430.69398713,Base,L2,Base,chain,60.0,57.0,-4778400.29689857,661944.0848885697,base,581975533.52,424434597.79,2341477.25,155199458.48,356359.536081,259892.912428,1433.750563,95032.87309,334922.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"384,983","43,200","339,306","220,088,830,613","1,013,467,801.97",2023-09-05,0.02127027,"73,465,539.5",34.23,16.13,"69,870","217,809,202,648",3.93,"86,400","43,200","1,481,678,040","5,094,648.86",13.2,mainnet,606,"1,013,467,801.97","806,283,704",0.082120629051279,"104,823,020",0.0,16.34,"116,326,097","81,880,958.25",4.68,"2,547,324.43","3,779,248,182,061.38",17.89,"891,233,828","1,481,678,040","315,770",0.0003961803938065,base,0.00079236079,base,7.85,411518516.98067576,Base,L2,Base,chain,60.0,57.0,-4094028.488927749,-781511.265942226,base,424204323.5,420923443.47,2280499.67,1000380.36,260147.886348,258135.851203,1398.541074,613.494071,341783.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"354,281","43,200","308,383","221,707,626,585","929,799,095.19",2023-09-04,0.02857377255048,"67,617,595.75",31.01,15.8,"63,934","219,422,179,079",3.57,"86,400","43,200","1,359,355,372","5,132,120.99",9.98,mainnet,590,"929,799,095.19","746,360,828",0.07437567564902,"97,779,671",0.0,14.69,"109,275,366","76,044,577.75",6.34,"2,566,060.49","3,471,233,316,888.37",16.32,"831,255,516","1,359,355,372","283,388",0.000358958798094,base,0.00072,base,7.14,405864795.7449912,Base,L2,Base,chain,60.0,57.0,7609163.518797162,-210500.09001716963,base,418422449.18,415225152.45,2197337.21,999959.52,255852.792036,253897.740867,1343.605877,611.445292,311081.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"344,737","43,200","298,633","222,184,142,646","861,558,460.2",2023-09-03,0.045899056,"61,919,334.5",30.14,12.23,"65,350","219,886,518,552",3.46,"86,400","43,200","1,259,588,364","5,143,151.45",9.4,mainnet,694,"861,558,460.2","665,796,648",0.089,"87,256,113",0.0,10.54,"98,798,907","70,380,740.75",10.2,"2,571,575.73","2,633,113,343,952.06",19.6,"751,017,996","1,259,588,364","280,806",0.00035,base,0.0007,base,6.91,410075799.3621296,Base,L2,Base,chain,57.0,54.0,-5801045.964583672,-3350.123686333496,base,412792375.81,409671467.87,2120832.11,1000075.83,252149.202921,250242.834252,1295.484505,610.884164,301537.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"348,382","43,200","302,048","222,430,744,736","872,670,106.11",2023-09-02,0.064,"62,807,570",35.66,12.21,"64,841","220,122,361,265",3.5,"86,400","43,200","1,275,833,460","5,148,859.83",10.68,mainnet,746,"872,670,106.11","676,292,896",0.1136095,"89,440,078",0.0,10.65,"101,005,663","71,294,480.25",14.33,"2,574,429.92","2,663,727,308,599.15",25.01,"761,672,068","1,275,833,460","290,391",0.0004127618588236,base,0.0008255237176473,base,6.99,389333777.77158034,Base,L2,Base,chain,57.0,54.0,29301690.94865327,-1260664.9512432786,base,407853187.11,404833795.31,2017763.1,1001628.7,250123.719143,248272.019728,1237.431576,614.267839,305182.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"393,328","43,200","346,144","221,522,020,118","975,871,938.12",2023-09-01,0.101558059,"69,709,804.25",53.52,18.14,"74,064","219,146,286,459",4.01,"86,400","43,200","1,426,713,328","5,127,824.54",13.32,mainnet,"1,068","975,871,938.12","738,752,196",0.1634618649651007,"96,102,375",0.0,17.7,"107,816,020","78,318,566.25",22.5,"2,563,912.27","3,911,825,317,978.33",35.82,"825,156,196","1,426,713,328","320,674",0.00062,base,0.0012,base,8.01,395036213.124104,Base,L2,Base,chain,54.0,51.0,171815027.57456905,-2107723.189759024,base,380028176.24,378017321.45,2010576.9,277.89,230994.681315,229772.412042,1222.100362,0.168911,350128.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"527,240","43,200","478,984","221,137,488,291","1,401,101,650.38",2023-08-31,0.120150502943073,"101,111,109.5",79.2,20.77,"90,315","218,700,831,274",5.54,"86,400","43,200","2,048,394,180","5,118,923.34",23.53,mainnet,"1,488","1,401,101,650.38","1,096,643,160",0.229104,"140,544,237",0.0,29.09,"152,454,365","109,876,273.5",26.58,"2,559,461.67","4,806,749,974,136.55",50.11,"1,184,383,256","2,048,394,180","446,510",0.00092,base,0.001833326227723,base,11.09,350663065.28804564,Base,L2,Base,chain,53.0,50.0,8739089.270451011,-698209.6002510088,base,285792990.84,283771102.29,2021622.39,266.16,167609.885936,166424.102794,1185.627044,0.156098,484040.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"410,406","43,200","362,835","221,884,603,178","1,111,348,622.76",2023-08-30,0.1155390039,"81,100,304.5",64.22,23.35,"80,074","219,507,076,160",4.2,"86,400","43,200","1,624,778,652","5,136,217.67",12.62,mainnet,913,"1,111,348,622.76","902,840,392",0.174331181064,"116,902,810",0.0,25.95,"128,544,158","89,704,541.75",25.64,"2,568,108.83","5,036,352,741,091.35",38.27,"988,750,940","1,624,778,652","333,276",0.000743276297155,base,0.00148655259431,base,8.4,201705093.9309253,Base,L2,Base,chain,51.0,48.0,4259441.183316502,2614192.516153501,base,282538717.48,280465710.44,2072740.36,266.68,163299.214855,162101.076678,1197.98404,0.154137,367206.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"400,033","43,200","353,574","221,985,745,593","1,070,830,828.5",2023-08-29,0.130841529051088,"76,946,087.25",76.67,30.58,"77,328","219,640,141,109",4.09,"86,400","43,200","1,565,542,112","5,138,558.93",14.87,mainnet,970,"1,070,830,828.5","846,448,884",0.2,"111,890,817",0.0,32.75,"123,546,805","85,477,395.75",29.05,"2,569,279.46","6,974,709,862,451.84",43.92,"932,402,428","1,565,542,112","327,120",0.0008873591468019,base,0.0017747182936038,base,8.18,199500102.6668663,Base,L2,Base,chain,47.0,44.0,2178536.800681276,-306.7768412790727,base,269212362.81,267303218.52,1908891.77,252.52,162890.268467,161735.117108,1154.998568,0.152791,356833.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"400,654","43,200","353,847","221,599,203,617","1,049,026,763.02",2023-08-28,0.1551717261,"75,691,306.25",76.8,25.32,"83,371","219,217,185,437",4.1,"86,400","43,200","1,533,664,824","5,129,611.19",15.85,mainnet,"1,299","1,049,026,763.02","826,075,364",0.229201948130065,"108,474,278",0.0,26.56,"120,273,187","84,306,233.25",34.4,"2,564,805.6","5,745,009,340,097.53",50.25,"912,988,180","1,533,664,824","325,629",0.000888926992633,base,0.001777853985266,base,8.19,192763386.48333636,Base,L2,Base,chain,43.0,41.0,-6977225.054053303,3376321.272053304,base,266970661.99,265076879.51,1893530.05,252.43,161123.58453,159980.638633,1142.793547,0.15235,357454.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"440,508","43,200","391,499","221,668,576,343","1,144,841,274.48",2023-08-27,0.1698493059,"82,322,715.25",71.6,13.1,"81,511","219,191,581,743",4.53,"86,400","43,200","1,673,744,516","5,131,217.04",18.94,mainnet,"1,629","1,144,841,274.48","891,212,532",0.258234854273066,"117,490,656",0.0,15.0,"129,437,982","91,150,750.5",37.66,"2,565,608.52","2,785,158,549,259.35",56.6,"979,139,304","1,673,744,516","358,625",0.00083,base,0.0017,base,9.06,191918042.00548556,Base,L2,Base,chain,42.0,40.0,2730080.896894457,-661667.0207944588,base,261483947.01,259554843.74,1928850.8,252.47,158869.404407,157697.342057,1171.908953,0.153397,397308.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"443,741","43,200","393,225","221,176,186,868","1,071,905,997.18",2023-08-26,0.4152993428603307,"75,429,942",125.38,12.99,"78,370","218,607,020,079",4.55,"86,400","43,200","1,567,113,996","5,119,819.14",19.57,mainnet,"1,975","1,071,905,997.18","779,050,272",0.5098553022325308,"101,882,853",0.0,13.92,"113,989,000","84,427,407.5",91.89,"2,559,909.57","2,825,414,500,564.28",111.46,"868,048,312","1,567,113,996","345,895",0.0014511370290585,base,0.002902274058117,base,9.1,185741572.34386364,Base,L2,Base,chain,42.0,40.0,,,base,263612777.11,261653534.61,1958989.94,252.56,159433.957746,158249.000812,1184.804181,0.152753,400541.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"711,166","43,200","661,591","149,167,807,510","1,655,042,355.13",2023-08-25,0.2813372583540087,"113,717,523",110.08,22.76,"98,669","146,600,443,558",7.66,"86,400","43,200","2,419,652,512","3,452,958.51",30.66,mainnet,"2,369","1,655,042,355.13","1,099,669,360",0.4939353723462027,"142,771,705",0.0,37.67,"155,049,018","122,717,708.75",41.75,"1,726,479.25","3,193,417,039,071.7",72.41,"1,189,734,732","2,419,652,512","507,381",0.0012740487088,base,0.002548097,base,15.31,186823607.9006643,Base,L2,Base,chain,41.0,39.0,4600316.645569428,164698.41384057296,base,264923607.47,261663439.46,3260105.79,62.22,159742.962474,157777.154661,1965.770292,0.037521,667966.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"727,005","43,200","677,920","123,422,810,419","1,845,745,761.88",2023-08-24,1.9e-05,"130,508,620.25",62.78,19.98,"127,784","120,937,188,086",7.85,"86,400","43,200","2,698,458,656","2,857,009.5",25.9,mainnet,"1,734","1,845,745,761.88","1,350,560,964",0.2142027,"169,014,885",0.0,36.88,"181,022,990","139,363,894.25",0.002356515041,"1,428,504.75","2,282,316,092,729.59",25.91,"1,438,840,868","2,698,458,656","570,156",0.0007266587490106,base,0.001453317498021,base,15.69,196436613.97358915,Base,L2,Base,chain,38.0,36.0,1349936.8089995447,4231127.648510456,base,263058262.12,262612617.36,445635.76,9.0,156663.987993,156398.58486,265.397772,0.005361,683805.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"785,863","43,200","736,010","108,248,455,667","1,955,561,800.17",2023-08-23,1.1e-07,"137,926,324.75",70.14,21.71,"109,354","105,696,277,221",8.52,"86,400","43,200","2,859,008,416","2,505,751.29",27.69,mainnet,"2,289","1,955,561,800.17","1,406,042,316",0.261942987900831,"175,260,528",0.0,42.45,"187,521,321","146,936,440.25",1.212645043e-05,"1,252,875.64","2,240,113,383,069.12",27.69,"1,495,964,100","2,859,008,416","601,266",0.000811801099,base,0.001623602197077,base,17.04,195034752.2026949,Base,L2,Base,chain,38.0,36.0,1459972.5169895943,-1210565.5206595934,base,253856235.6,253856226.6,0.0,9.0,155387.825355,155387.819846,0.0,0.005509,742663.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"976,551","43,200","925,234","143,567,799,740","2,226,852,140.68",2023-08-22,4.09191597403e-05,"150,364,491.75",111.25,29.37,"120,772","140,845,126,876",10.71,"86,400","43,200","3,255,631,712","3,323,328.7",45.85,mainnet,"3,909","2,226,852,140.68","1,399,177,276",0.325579779059073,"179,882,536",0.0,65.39,"192,869,062","159,768,604.75",0.0058322731180902,"1,661,664.35","4,141,893,433,761.85",45.86,"1,493,810,188","3,255,631,712","635,668",0.0012876223526548,base,0.0025752447053096,base,21.42,186490563.7950018,Base,L2,Base,chain,37.0,35.0,7223203.877448395,-156031.411788397,base,254970193.9,254970193.9,0.0,0.0,152966.161987,152966.161987,0.0,0.0,933351.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"1,415,572","43,200","1,356,944","152,825,935,740","3,006,624,196.48",2023-08-21,3.199307e-06,"196,062,919.25",142.81,22.71,"137,772","149,574,383,144",15.71,"86,400","43,200","4,395,649,312","3,537,637.4",74.53,mainnet,"7,953","3,006,624,196.48","1,660,651,636",0.4982900087,"209,813,437",0.0,68.28,"224,622,618","206,707,491.5",0.00048609260238,"1,768,818.7","3,279,357,425,167.74",74.53,"1,767,177,528","4,395,649,312","794,542",0.0016529101442591,base,0.0033058202885182,base,31.41,191215013.31456065,Base,L2,Base,chain,35.0,33.0,1964926.7468198745,296943.83580012555,base,250011464.39,250011464.39,0.0,0.0,148349.277231,148349.277231,0.0,0.0,1372372.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"901,043","43,200","842,575","121,260,946,721","1,928,609,871.23",2023-08-20,2.5e-07,"128,528,482.75",77.87,15.38,"113,378","118,050,154,767",9.75,"86,400","43,200","2,819,605,012","2,806,966.36",48.2,mainnet,"7,617","1,928,609,871.23","1,139,734,124",0.40833067011,"146,799,311",0.0,29.66,"161,462,180","139,102,479.75",2.99376938055e-05,"1,403,483.18","1,798,816,014,606.45",48.2,"1,245,304,892","2,819,605,012","644,085",0.000901231650027,base,0.001802463300054,base,19.5,182628594.77680692,Base,L2,Base,chain,34.0,32.0,1551829.8386550136,20566.6184249898,base,244288093.72,244288093.72,0.0,0.0,146347.475288,146347.475288,0.0,0.0,857843.0,OP Chain,Base,8453.0,modern,yes
0.684000015,"707,232","43,200","650,016","108,658,758,647","1,508,778,451.26",2023-08-19,2.1816105147e-06,"101,373,012.5",58.08,14.64,"99,835","105,566,391,810",7.52,"86,400","43,200","2,205,816,400","2,515,249.04",36.0,mainnet,"6,617","1,508,778,451.26","914,750,792",0.34097,"114,644,156",0.0,22.08,"128,857,219","111,678,653.5",0.00023,"1,257,624.52","1,552,694,132,233.12",36.0,"1,017,390,040","2,205,816,400","540,905",0.0006722167042,base,0.0013444334083026,base,15.05,177615726.64449102,Base,L2,Base,chain,34.0,32.0,3902854.482210368,-535805.3918803744,base,235033242.06,235033242.06,0.0,0.0,141484.33647,141484.33647,0.0,0.0,664032.0,OP Chain,Base,8453.0,modern,yes
