avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_num_success_txs_per_day,l2_eth_fees_per_second,chain_name,l2_eth_fees_per_block,chain_gs,l2_num_txs_per_day_per_block
0.0,"47,174","43,200","3,974","11,571,585,753",0,2024-05-13,2.52050465e-07,"50,520,635.25",0.2306924683899085,8.28,19,"9,620,593,497",0.0459953703703703,"86,400","43,200","811,351,744","267,860.78",0.0010255882819013,mainnet,0,0,"804,006,452",0.0001069065882801,"112,078,580",0,0.23,"119,163,380","57,571,376.25",2.9165460933e-06,"133,930.39","83,249,710,669.41",0.0010285048,"869,816,708","811,351,744","3,974",2.670052e-06,lyra,5.3401034e-06,lyra,0.0919907407407407
0.0,"46,108","43,200","2,908","9,716,884,998",0,2024-05-12,2.52077e-07,"47,993,266.25",0.1064,3.78,17,"7,766,296,910",0.0336574074074074,"86,400","43,200","770,099,292","224,927.89",0.006899404316641,mainnet,0,0,"764,728,356",0.00089,"106,500,318",0,0.099513382774843,"113,585,118","55,029,596.75",2.4492676637e-06,"112,463.95","29,359,518,814.89",0.0069018535843047,"830,308,044","770,099,292","2,906",1.2316578282e-06,lyra,2.5e-06,lyra,0.067
0.0,"47,084","43,200","3,883","12,130,426,081",0,2024-05-11,2.520051492e-07,"47,663,662.5",0.12354427494045,4.69,21,"10,179,323,195",0.045,"86,400","43,200","765,513,584","280,796.9",0.0007362927790701,mainnet,1,0,"758,393,896",7.26325014e-05,"105,924,844",0,0.122804925233742,"113,009,968","54,717,515",3.057e-06,"140,398.45","47,036,090,860.01",0.000739349706704,"824,252,848","765,513,584","2,614",1.42991059e-06,lyra,2.9e-06,lyra,0.09
0.0,"46,694","43,200","3,494","10,673,827,114",0,2024-05-10,2.52044306e-07,"46,600,095.75",0.1642481029351502,6.38,19,"8,722,848,494",0.04044,"86,400","43,200","748,256,096","247,079.33",0.0009314910486036,mainnet,0,0,"741,800,060",0.000107096,"103,233,236",0,0.16,"110,318,036","53,653,309.5",2.6902086039e-06,"123,539.67","61,442,081,071.56",0.0009341812572075,"807,649,880","748,256,096","3,489",1.9010197099e-06,lyra,3.802039e-06,lyra,0.08088
0.0,"46,400","43,200","3,199","9,593,280,460",0,2024-05-09,2.52007e-07,"46,236,443.5",0.12,4.64,17,"7,642,378,854",0.037025,"86,400","43,200","742,210,456","222,066.68",0.0008710365720236,mainnet,1,0,"736,302,584",0.0001142908717403,"102,499,580",0,0.1177709822860001,"109,584,832","53,283,135.5",2.4175693701e-06,"111,033.34","35,442,031,497.87",0.00087,"802,046,968","742,210,456","3,199",1.4e-06,lyra,2.7e-06,lyra,0.07405093
0.0,"47,524","43,200","4,321","11,378,032,965",0,2024-05-08,2.52038e-07,"47,493,714.25",0.134038368765014,5.09,20,"9,426,982,047",0.050011574074074,"86,400","43,200","763,183,844","263,380.39",0.0011528333595026,mainnet,3,0,"755,198,180",0.000122595015,"105,163,532",0,0.1328826677616201,"112,249,560","54,547,014.5",2.9e-06,"131,690.2","48,524,340,916.32",0.0011557010034,"821,046,120","763,183,844","4,320",1.5513700089e-06,lyra,3.1027400177e-06,lyra,0.100023
0.0,"48,015","43,200","4,815","12,694,187,586",0,2024-05-07,2.520658476e-07,"48,377,284",0.169514346020048,6.33,16,"10,743,274,882",0.056,"86,400","43,200","777,709,304","293,846.93",0.0011,mainnet,0,0,"768,797,824",0.0001038375027,"107,004,316",0,0.1683987911850033,"114,089,116","55,433,203",3.2e-06,"146,923.47","70,972,716,850.06",0.001115554835045,"834,690,928","777,709,304","4,814",2e-06,lyra,3.9239431949e-06,lyra,0.11
0.0,"46,104","43,200","2,904","10,170,954,959",0,2024-05-06,2.521048e-07,"47,182,941.75",0.1582905086,6.08,18,"8,220,204,655",0.034,"86,400","43,200","757,133,620","235,438.77",0.0008526296702002,mainnet,0,0,"751,767,516",0.000104036,"104,416,104",0,0.16,"111,500,904","54,241,485.75",2.6e-06,"117,719.39","50,435,916,826.25",0.0008551936354389,"817,702,620","757,133,620","2,897",1.832066072e-06,lyra,3.7e-06,lyra,0.067
0.0,"45,469","43,200","2,269","8,533,326,520",0,2024-05-05,2.520039036e-07,"47,025,652",0.14681496117606,5.66,17,"6,582,388,444",0.026261574074074,"86,400","43,200","754,128,748","197,530.71",0.00089,mainnet,0,0,"749,941,760",0.0001354406086,"104,129,648",0,0.15,"111,214,448","54,086,656.75",2.150431092e-06,"98,765.35","37,677,455,037.14",0.00089,"815,916,236","754,128,748","2,261",1.6992472358e-06,lyra,3.3984944716e-06,lyra,0.053
0.0,"45,549","43,200","2,349","9,000,340,213",0,2024-05-04,2.52088049e-07,"47,414,590.75",0.1514896531625034,5.8,19,"7,049,426,397",0.027,"86,400","43,200","760,412,948","208,341.21",0.0007230793024402,mainnet,0,0,"756,077,740",0.0001028946164478,"105,140,368",0,0.1507643051372068,"112,225,168","54,477,054.25",2.3e-06,"104,170.6","41,659,350,160.18",0.000725348025,"822,075,556","760,412,948","2,347",1.8e-06,lyra,3.5067049e-06,lyra,0.054
0.0,"46,313","43,200","3,111","10,534,960,652",0,2024-05-03,2.520911869e-07,"48,817,336.5",0.191477771694712,7.11,19,"8,583,683,060",0.0360069,"86,400","43,200","783,439,920","243,864.83",0.00088747478564,mainnet,2,0,"777,692,616",0.00010370029,"108,354,780",0,0.19059,"115,440,356","55,879,862.25",2.7e-06,"121,932.41","66,325,016,905.89",0.00089013040059,"843,689,252","783,439,920","3,110",2.2e-06,lyra,4.4e-06,lyra,0.072014
0.0,"46,022","43,200","2,822","9,684,067,451",0,2024-05-02,2.52014037e-07,"48,523,155.5",0.2152093,8.05,19,"7,733,166,011",0.032662037037037,"86,400","43,200","778,510,396","224,168.23",0.0008660558055021,mainnet,0,0,"773,300,152",0.000112308,"107,878,720",0,0.21434085,"114,963,520","55,586,595.5",2.4405057902e-06,"112,084.11","63,429,482,945.9",0.00087,"839,313,592","778,510,396","2,818",2.4908488656e-06,lyra,4.9816977312e-06,lyra,0.065324074074074
0.0,"48,495","43,200","5,291","14,119,033,324",0,2024-05-01,2.52112269e-07,"50,070,138.75",0.267057,9.66,22,"12,167,795,660",0.061,"86,400","43,200","805,144,152","326,829.48",0.0011903109059,mainnet,4,0,"795,365,612",9.8117222056e-05,"111,517,412",0,0.2658631059,"118,603,700","57,134,891.75",3.5594029e-06,"163,414.74","134,799,709,137.06",0.0011938703087102,"861,395,708","805,144,152","5,232",3.09094e-06,lyra,6.2e-06,lyra,0.12
0.0,"48,258","43,200","5,054","12,588,265,971",0,2024-04-30,2.52074e-07,"41,895,714.25",0.34,14.62,27,"10,636,560,511",0.0584953703703703,"86,400","43,200","674,183,764","291,395.05",0.001094,mainnet,4,0,"664,832,676",0.0001032,"93,179,952",0,0.3370561326891506,"100,266,240","48,960,679.5",3.17305401e-06,"145,697.52","172,677,284,423.2",0.0010973156057,"730,866,168","674,183,764","5,052",3.9138130589e-06,lyra,7.8e-06,lyra,0.1169907407407407
0.0,"46,292","43,200","3,090","9,906,776,277",0,2024-04-29,2.520488227e-07,"41,857,505",0.201173827425349,8.72,21,"7,955,813,541",0.036,"86,400","43,200","672,069,700","229,323.52",0.0008244071003145,mainnet,2,0,"666,358,160",0.000103937078018,"92,988,932",0,0.20035,"100,074,380","48,921,020.25",2.5e-06,"114,661.76","72,982,238,684.16",0.000826904013,"732,370,628","672,069,700","3,078",2.3284007803e-06,lyra,4.6568015607e-06,lyra,0.072
0.0,"46,003","43,200","2,802","9,475,823,622",0,2024-04-28,2.520655474e-07,"41,276,897",0.1489382544742067,6.54,17,"7,525,099,556",0.03243056,"86,400","43,200","662,558,528","219,347.77",0.000772547916075,mainnet,1,0,"657,381,776",0.00010298021045,"91,169,000",0,0.1481633181383046,"98,254,124","48,340,323.25",2.3884198272e-06,"109,673.88","50,141,780,582.37",0.0007749363359023,"723,393,908","662,558,528","2,797",1.7e-06,lyra,3.4e-06,lyra,0.065
0.0,"45,982","43,200","2,782","9,025,212,688",0,2024-04-27,2.520356383e-07,"40,353,500.25",0.1310448333589804,5.88,16,"7,074,443,532",0.032199074074074,"86,400","43,200","647,767,156","208,916.96",0.0007327866244508,mainnet,0,0,"642,629,188",0.0001039038,"89,818,840",0,0.1303098,"96,903,640","47,416,897.5",2.274618741e-06,"104,458.48","42,917,100,011.51",0.000735061,"708,641,944","647,767,156","2,775",1.5167226083e-06,lyra,3.0334452166e-06,lyra,0.064
0.0,"45,804","43,200","2,604","8,804,472,490",0,2024-04-26,2.5204e-07,"37,373,873.75",0.22,7.15,18,"6,853,711,778",0.03014,"86,400","43,200","599,950,720","203,807.23",0.069685599194712,mainnet,0,0,"595,148,828",0.0101678944878204,"83,021,882",0,0.146635093,"90,106,682","44,437,618.25",2.219014e-06,"101,903.62","51,058,447,566.88",0.0696878182086,"661,167,140","599,950,720","2,593",2.5037e-06,lyra,5.0075e-06,lyra,0.06028
0.0,"46,095","43,200","2,895","8,534,879,883",0,2024-04-25,2.520089705e-07,"38,062,331",0.24093304179602,11.49,18,"6,583,515,899",0.0335069,"86,400","43,200","611,197,368","197,566.66",0.0006766164306714,mainnet,0,0,"605,847,536",0.0001031010326699,"84,376,760",0,0.2402542745082,"91,461,560","45,126,155",2.15086e-06,"98,783.33","79,599,519,560.22",0.00068,"671,867,120","611,197,368","2,894",2.8e-06,lyra,5.6e-06,lyra,0.067014
0.0,"46,513","43,200","3,313","9,335,037,321",0,2024-04-24,2.52048601e-07,"38,920,715.75",0.307823813048,14.36,17,"7,383,664,621",0.0383449074074074,"86,400","43,200","625,254,448","216,088.83",0.00075,mainnet,0,0,"619,126,908",0.00010214036,"86,243,904",0,0.30707,"93,328,704","45,983,334.5",2.352801067e-06,"108,044.41","112,522,010,366.97",0.0007541702,"685,127,208","625,254,448","3,312",3.6e-06,lyra,7.1e-06,lyra,0.077
0.0,"46,711","43,200","3,511","9,504,830,226",0,2024-04-23,2.52043e-07,"38,551,789.5",0.259474803007067,12.21,17,"7,553,375,982",0.040636574074074,"86,400","43,200","619,502,436","220,019.22",0.0008040331871012,mainnet,0,0,"613,008,664",0.000106764015,"85,274,524",0,0.26,"92,359,324","45,615,654.75",2.3955582325e-06,"110,009.61","97,432,525,435.05",0.0008064,"679,028,908","619,502,436","3,510",3.0031805903e-06,lyra,6.0063611807e-06,lyra,0.081
0.0,"46,271","43,200","3,071","9,727,946,726",0,2024-04-22,2.52023e-07,"42,634,048",0.242391822835018,10.32,17,"7,776,389,870",0.036,"86,400","43,200","684,479,432","225,183.95",0.000817809048,mainnet,0,0,"678,803,520",0.0001054809108713,"94,206,204",0,0.24,"101,291,004","49,698,026.5",2.5e-06,"112,591.98","83,621,922,659.22",0.00082026069,"744,825,576","684,479,432","3,071",2.80546091e-06,lyra,5.61092e-06,lyra,0.071088
0.0,"44,692","43,200","1,492","5,820,411,561",0,2024-04-21,2.52013e-07,"15,934,001.25",0.067,7.62,18,"3,868,936,033",0.017,"86,400","43,200","256,080,744","134,731.75",0.00042,mainnet,0,0,"253,320,724",0.0001102192813001,"35,277,781",0,0.0667571369072,"42,362,581","22,997,796.75",1.4668043e-06,"67,365.87","29,564,242,645.42",0.00043,"319,339,852","256,080,744","1,490",7.8e-07,lyra,1.6e-06,lyra,0.034537037037037
0.0,"44,322","43,200","1,121","4,975,193,707",0,2024-04-20,2.520108773e-07,"4,901,103.25",0.0211674948064,7.68,18,"3,023,726,193",0.012974537037037,"86,400","43,200","79,273,208","115,166.52",0.00034,mainnet,1,0,"77,198,004",0.000112785099,"10,793,088",0,0.02083,"17,878,212","11,965,320",1.3e-06,"57,583.26","23,856,613,133.44",0.000341031,"143,222,784","79,273,208","1,118",2.4e-07,lyra,4.899883057e-07,lyra,0.025949074074074
0.0,"46,190","43,200","2,990","8,663,423,855",0,2024-04-19,2.5e-07,"7,526,750.5",0.056,13.07,18,"6,712,232,939",0.0346065,"86,400","43,200","122,717,244","200,542.22",0.00074,mainnet,0,0,"117,174,888",0.0001111473517959,"16,625,976",0,0.054841182550024,"23,710,776","14,590,432.75",2.18398061e-06,"100,271.11","95,922,252,965.54",0.000746046915807,"183,192,204","122,717,244","2,979",6.433707114e-07,lyra,1.2867414228e-06,lyra,0.069
0.0,"44,342","43,200","1,142","5,127,757,352",0,2024-04-18,2.521824095e-07,"4,735,319.75",0.034329686792262,12.97,17,"3,176,367,068",0.013,"86,400","43,200","76,640,140","118,698.09",0.00033514732032,mainnet,0,0,"74,522,620",0.0001059,"10,453,816",0,0.03399324668026,"17,538,616","11,799,387.5",1.3e-06,"59,349.04","41,831,469,485.99",0.0003364401120058,"140,546,104","76,640,140","1,141",4e-07,lyra,7.9e-07,lyra,0.026
0.0,"45,208","43,200","2,007","7,339,278,025",0,2024-04-17,2.5213252e-07,"6,181,704.25",0.0788478121953008,22.79,19,"5,387,835,087",0.023,"86,400","43,200","100,444,564","169,890.7",0.00056637698025,mainnet,1,0,"96,723,652",0.0001055,"13,670,044",0,0.078,"20,755,168","13,245,960",1.85024e-06,"84,945.35","132,860,106,988.9",0.00057,"162,749,056","100,444,564","1,995",9.125904189e-07,lyra,1.82518084e-06,lyra,0.046
0.0,"45,175","43,200","1,975","6,527,173,726",0,2024-04-16,2.520604702e-07,"6,061,281",0.039994523247025,11.73,18,"4,575,976,694",0.023,"86,400","43,200","98,495,604","151,091.98",0.000486671066,mainnet,0,0,"94,831,696",0.0001067130017035,"13,401,052",0,0.039506207038,"20,485,852","13,124,995.5",1.6e-06,"75,545.99","52,082,561,449.23",0.000488316208742,"160,849,528","98,495,604","1,975",4.6e-07,lyra,9.3e-07,lyra,0.046
0.0,"45,928","43,200","2,725","7,810,432,351",0,2024-04-15,2.5e-07,"7,603,567.25",0.07199247330026,16.86,22,"5,858,825,401",0.032,"86,400","43,200","123,747,128","180,797.05",0.00065399015806,mainnet,3,0,"118,692,276",0.00011196086014,"16,809,972",0,0.0713365141689808,"23,895,744","14,667,143",2e-06,"90,398.52","104,465,861,662.47",0.00066,"184,704,624","123,747,128","2,718",8.332462187e-07,lyra,1.6664924375e-06,lyra,0.0630787037037037
0.0,"47,670","43,200","4,470","10,210,742,991",0,2024-04-14,2.520756121e-07,"10,000,671.75",0.074,13.04,18,"8,259,690,535",0.052,"86,400","43,200","163,439,660","236,359.79",0.001078,mainnet,0,0,"155,147,388",0.0001308038351481,"22,133,076",0,0.072899015,"29,217,876","17,064,275.25",2.6e-06,"118,179.9","110,686,221,464.65",0.0010804,"221,163,444","163,439,660","4,469",8.56243222e-07,lyra,1.712486444e-06,lyra,0.1035
0.0,"48,519","43,200","5,316","12,021,478,506",0,2024-04-13,2.525263126e-07,"10,400,221.5",0.39993152591062,61.14,24,"10,069,947,100",0.062,"86,400","43,200","170,464,640","278,274.97",0.0434622082,mainnet,3,0,"160,619,736",0.004316332802099,"22,994,988",0,0.36,"30,080,760","17,465,025.75",3.0348055e-06,"139,137.48","736,034,221,034.46",0.043,"226,651,740","170,464,640","5,267",4.6288371054e-06,lyra,9.2576742108e-06,lyra,0.123056
0.0,"46,308","43,200","3,106","8,944,796,009",0,2024-04-12,2.520969132e-07,"7,549,903.75",0.17,39.16,21,"6,983,767,909",0.035949074074074,"86,400","43,200","123,175,360","207,055.46",0.000729955224046,mainnet,2,0,"117,419,132",0.00010484455212,"16,648,286",0,0.164945014,"23,733,734","14,639,104.25",2.3e-06,"103,527.73","324,978,846,742.75",0.000732210019,"183,842,564","123,175,360","3,098",1.91756047e-06,lyra,3.8351209355e-06,lyra,0.072
0.0,"44,722","43,200","1,518","5,520,804,306",0,2024-04-11,2.52019e-07,"5,532,513.5",0.08047454037,20.63,20,"3,562,527,522",0.018,"86,400","43,200","89,681,960","127,796.4",0.017,mainnet,4,0,"86,868,632",0.0048,"12,147,146",0,0.063,"19,233,338","12,613,506.25",1.391319941e-06,"63,898.2","74,198,256,306.85",0.0172149024,"153,158,564","89,681,960","1,518",9.3e-07,lyra,1.9e-06,lyra,0.035
0.0,"44,638","43,200","1,435","5,407,250,783",0,2024-04-10,2.52080739e-07,"5,269,035.25",0.0586089,19.94,20,"3,455,700,341",0.0166088,"86,400","43,200","85,404,044","125,167.84",0.000376720262468,mainnet,3,0,"82,743,284",0.0001094086,"11,583,140",0,0.0582307741646608,"18,668,912","12,333,804.25",1.36292098e-06,"62,583.92","73,091,355,020.46",0.000378083,"148,774,724","85,404,044","1,432",6.8e-07,lyra,1.4e-06,lyra,0.033
0.0,"47,088","43,200","3,888","8,738,303,083",0,2024-04-09,2.52033e-07,"8,609,528.25",0.14373100054,29.71,19,"6,786,861,667",0.045,"86,400","43,200","140,737,048","202,275.53",0.000724344180769,mainnet,0,0,"133,522,308",0.0001070519061,"18,955,776",0,0.143004454066,"26,040,576","15,673,116.75",2.2023e-06,"101,137.77","216,423,228,193.95",0.00073,"199,538,124","140,737,048","3,887",1.663553247e-06,lyra,3.327106494e-06,lyra,0.09
0.0,"45,865","43,200","2,663","7,659,901,962",0,2024-04-08,2.520379185e-07,"7,206,817.5",0.09649102859099,23.89,19,"5,708,227,190",0.03082,"86,400","43,200","117,346,136","177,312.55",0.0006014959150889,mainnet,2,0,"112,411,736",0.0001057117077,"15,824,720",0,0.0958876021,"22,910,264","14,271,127.75",1.93053e-06,"88,656.27","143,380,932,142.86",0.0006034,"178,436,924","117,346,136","2,661",1.1e-06,lyra,2.2e-06,lyra,0.062
0.0,"44,488","43,200","1,287","5,286,639,270",0,2024-04-07,2.52062455e-07,"5,553,649.25",0.04721341875077,15.25,17,"3,335,185,440",0.015,"86,400","43,200","89,842,808","122,375.91",0.0003692437066,mainnet,1,0,"87,458,132",0.00011111111124,"12,196,976",0,0.046842842590343,"19,282,100","12,617,710.75",1.3324538048e-06,"61,187.95","51,580,818,913.56",0.0003705761604301,"153,480,428","89,842,808","1,284",5.464516059e-07,lyra,1.0929032e-06,lyra,0.03
0.0,"44,233","43,200","1,033","4,966,128,901",0,2024-04-06,2.52046e-07,"5,445,944.75",0.039101506928114,12.89,17,"3,014,950,461",0.011956019,"86,400","43,200","87,925,360","114,956.69",0.000325962129392,mainnet,0,0,"86,011,212",0.0001085303886002,"11,979,492",0,0.039,"19,064,292","12,508,672.25",1.2516157507e-06,"57,478.34","38,706,971,341.94",0.0003272137451428,"152,013,252","87,925,360","1,031",4.5e-07,lyra,9.051e-07,lyra,0.023912037037037
0.0,"45,566","43,200","2,366","7,236,859,069",0,2024-04-05,2.520364655e-07,"8,938,756.5",0.098843411682092,19.84,18,"5,285,085,189",0.027,"86,400","43,200","144,834,188","167,519.89",0.0005753937017,mainnet,0,0,"140,445,896",0.000109216328988,"19,788,152",0,0.0982661940793602,"26,872,952","16,002,474",1.823901e-06,"83,759.94","105,619,217,886.33",0.0005772176027,"206,463,776","144,834,188","2,248",1.14402097e-06,lyra,2.288041937e-06,lyra,0.055
0.0,"45,537","43,200","2,337","7,187,800,618",0,2024-04-04,2.52028e-07,"7,616,891.75",0.12,28.59,17,"5,230,017,466",0.027049,"86,400","43,200","123,662,300","166,384.27",0.00056,mainnet,0,0,"119,327,612",0.000107081,"16,818,116",0,0.12092312996042,"23,902,916","14,692,538.75",1.81149096e-06,"83,192.14","165,651,463,283.05",0.000560037,"185,536,364","123,662,300","2,336",1.406055e-06,lyra,2.81211034e-06,lyra,0.054097
0.0,"44,734","43,200","1,534","5,751,705,652",0,2024-04-03,2.52052693e-07,"6,546,824",0.1172211198442044,32.2,20,"3,778,634,884",0.018,"86,400","43,200","105,924,824","133,141.33",0.00058,mainnet,0,0,"103,080,192",0.0001550611923086,"14,482,965",0,0.11663520021,"21,567,765","13,732,172",1.4496436925e-06,"66,570.67","121,564,886,578.64",0.00058591963041,"171,044,160","105,924,824","1,494",1.4e-06,lyra,2.7e-06,lyra,0.0355093
0.0,"46,875","43,200","3,675","9,920,804,654",0,2024-04-02,2.5e-07,"8,735,929.75",0.1825642655071703,37.27,21,"7,947,780,682",0.043,"86,400","43,200","142,587,736","229,648.26",0.000799019,mainnet,0,0,"135,776,476",0.00010085,"19,318,945",0,0.18176274444071,"26,403,745","15,929,203",2.5019e-06,"114,824.13","309,129,715,374.42",0.000801521066,"203,867,248","142,587,736","3,651",2.113012e-06,lyra,4.226025e-06,lyra,0.085069
0.0,"45,331","43,200","2,131","7,812,272,612",0,2024-04-01,2.520724703e-07,"7,164,382.5",0.10612224035,26.53,16,"5,839,906,964",0.025,"86,400","43,200","116,265,384","180,839.64",0.00061130699044,mainnet,0,0,"112,311,592",0.000105014709086,"15,769,324",0,0.105509,"22,854,124","14,357,110.5",1.96914047e-06,"90,419.82","168,327,563,698.44",0.00061327613092,"180,393,640","116,265,384","2,126",1.2282666707e-06,lyra,2.5e-06,lyra,0.0493287037037037
0.0,"44,943","43,200","1,743","7,348,430,828",0,2024-03-31,2.52033e-07,"6,250,494.5",0.074,21.07,17,"5,376,216,724",0.02017,"86,400","43,200","101,344,392","170,102.57",0.0005598441023,mainnet,0,0,"98,111,528",0.0001044779500089,"13,728,248",0,0.073032667036,"20,813,048","13,443,026",1.9e-06,"85,051.28","113,113,629,249.73",0.0005616961021,"166,190,432","101,344,392","1,741",8.517866103e-07,lyra,1.7035732207e-06,lyra,0.04035
0.0,"44,324","43,200","1,123","5,124,389,654",0,2024-03-30,2.52026e-07,"5,965,757",0.072,21.9,19,"3,152,199,208",0.013,"86,400","43,200","96,311,100","118,620.13",0.00033636052,mainnet,1,0,"94,230,288",0.0001071163164646,"13,141,464",0,0.0721442022,"20,226,684","13,157,412.25",1.3e-06,"59,310.07","68,967,594,032.48",0.00034,"162,294,084","96,311,100","1,123",8.3891035e-07,lyra,1.6778206987e-06,lyra,0.0259953703703703
0.0,"44,795","43,200","1,594","6,131,894,830",0,2024-03-29,2.52025e-07,"6,849,260.25",0.1,26.14,19,"4,159,582,596",0.018449074074074,"86,400","43,200","110,808,892","141,942.01",0.00047,mainnet,1,0,"107,853,892",0.0001140817999706,"15,109,480",0,0.099063931568046,"22,194,700","14,038,027.25",1.5453568064e-06,"70,971","110,860,653,921.37",0.00047,"175,871,476","110,808,892","1,536",1.1520655583e-06,lyra,2.3041e-06,lyra,0.037
0.0,"44,629","43,200","1,429","5,554,041,195",0,2024-03-28,2.520015e-07,"5,855,201.75",0.1089217204078,33.48,16,"3,582,804,563",0.017,"86,400","43,200","94,777,808","128,565.77",0.0003913163139089,mainnet,0,0,"92,128,476",0.0001096,"12,879,348",0,0.1085290044610091,"19,964,148","13,045,441.25",1.3996329037e-06,"64,282.88","117,669,716,805.28",0.0003927159468126,"160,170,708","94,777,808","1,429",1.2606680602e-06,lyra,2.5213361205e-06,lyra,0.0330787037037037
0.0,"45,776","43,200","2,576","7,826,412,500",0,2024-03-27,2.520750655e-07,"6,979,462.5",0.153313978319013,39.25,19,"5,868,757,848",0.03,"86,400","43,200","113,645,984","181,166.96",0.0007415301291042,mainnet,0,0,"108,868,712",0.0001266882809037,"15,407,411",0,0.1525704754762107,"22,492,211","14,085,053.25",1.9727136988e-06,"90,583.48","247,839,250,404.92",0.000743502842803,"175,556,564","113,645,984","2,571",1.8e-06,lyra,3.5489346833e-06,lyra,0.06
0.0,"44,436","43,200","1,236","5,202,666,171",0,2024-03-26,2.520210186e-07,"4,999,603.5",0.093,31.51,18,"3,251,061,615",0.0143056,"86,400","43,200","80,940,368","120,432.09",0.00562706206,mainnet,0,0,"78,648,888",0.00173124163019,"10,987,152",0,0.0872262459861076,"18,071,952","12,063,413.25",1.31115065e-06,"60,216.04","101,904,581,419.9",0.00562837321019,"144,668,244","80,940,368","1,236",1.0747062407e-06,lyra,2.1e-06,lyra,0.029
0.0,"44,744","43,200","1,541","6,300,035,453",0,2024-03-25,2.52045e-07,"5,494,088.5",0.083851403403496,27.33,19,"4,348,944,219",0.018,"86,400","43,200","89,083,252","145,834.15",0.0005972065,mainnet,3,0,"86,228,808",0.00014,"12,062,412",0,0.083252609052,"19,148,280","12,552,237.25",1.6e-06,"72,917.08","125,121,879,729",0.0006,"152,154,324","89,083,252","1,538",9.705023542e-07,lyra,1.9410047084e-06,lyra,0.036
0.0,"43,949","43,200",749,"4,161,020,152",0,2024-03-24,2.52024121e-07,"3,684,673.25",0.0385031,18.79,17,"2,210,185,560",0.0087,"86,400","43,200","59,527,916","96,319.91",0.00025383053,mainnet,0,0,"58,139,860",0.00011532026,"8,117,359",0,0.038248249588033,"15,202,159","10,730,110.25",1.049e-06,"48,159.96","42,132,325,862.59",0.0002548791649103,"123,865,252","59,527,916",748,4.456380642e-07,lyra,8.912761285e-07,lyra,0.017
0.0,"44,237","43,200","1,037","4,803,648,821",0,2024-03-23,2.52016e-07,"4,644,249.5",0.049414093,19.12,16,"2,852,461,565",0.0120023,"86,400","43,200","75,099,412","111,195.57",0.000316038,mainnet,0,0,"73,179,736",0.00011,"10,244,560",0,0.0490968436127809,"17,329,360","11,708,228",1.21057e-06,"55,597.79","55,376,989,745.23",0.000317249059059,"139,201,792","75,099,412","1,037",5.719223688e-07,lyra,1.1438447377e-06,lyra,0.0240046
0.0,"44,939","43,200","1,739","6,416,837,469",0,2024-03-22,2.52079e-07,"5,358,961",0.07710088,25.74,18,"4,465,460,653",0.02013,"86,400","43,200","87,066,380","148,537.9",0.0004620055382302,mainnet,0,0,"83,851,344",0.0001038,"11,847,756",0,0.0766372551603094,"18,932,556","12,422,362",1.617414229e-06,"74,268.95","120,987,064,939.09",0.00046,"149,864,160","87,066,380","1,716",8.9e-07,lyra,1.7847425489e-06,lyra,0.04025
0.0,"44,968","43,200","1,768","6,305,867,883",0,2024-03-21,2.52033781e-07,"5,592,978.5",0.17284089,31.28,18,"4,354,359,439",0.02046,"86,400","43,200","90,840,800","145,969.16",0.000473242650324,mainnet,0,0,"87,564,072",0.000109047,"12,317,688",0,0.1723660560036,"19,402,488","12,680,881.25",1.6e-06,"72,984.58","138,142,860,336.5",0.00047,"153,968,916","90,840,800","1,766",2.0004732395e-06,lyra,4.000946479e-06,lyra,0.04093
0.0,"46,918","43,200","3,716","9,953,864,903",0,2024-03-20,2.52033054e-07,"8,147,630",0.394192814383067,36.72,22,"8,001,970,055",0.0430093,"86,400","43,200","133,201,156","230,413.54",0.059660099023,mainnet,2,0,"126,319,072",0.0075,"17,989,348",0,0.3345302066984009,"25,074,796","15,244,202.25",2.5087e-06,"115,206.77","298,983,952,248.68",0.0596626077,"192,860,452","133,201,156","3,700",4.6e-06,lyra,9.1e-06,lyra,0.086019
0.0,"48,185","43,200","4,985","11,442,470,630",0,2024-03-19,2.52023e-07,"9,833,625.25",0.46,41.98,17,"9,490,789,094",0.058,"86,400","43,200","161,160,988","264,872.01",0.0010212991678608,mainnet,0,0,"151,914,324",0.0001079,"21,786,144",0,0.462809428764079,"28,870,944","16,930,071.25",2.88374033e-06,"132,436","412,898,529,619.96",0.0010241829082,"218,455,860","161,160,988","4,977",5.3684445795e-06,lyra,1.0736889159e-05,lyra,0.12
