alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Chain,1e-09,Infinity,10.020260673454548,8.389519274080438,0,34443.0,ethereum,ethereum,2024-04-21 00:00:00.000 UTC,1.7301504e-11,17301504.0,5.473701986303999e-08,0.0,0.0,0.024175388295979212,0.004629360448437503,0.01954602784754171,2791815,462000,2329815.0,0.004629360431136,14.642294156945963,76.41506406819298,14.642294211682984,61.77276985650999,Mode,132,47,22,25.0,ethereum,ethereum,3927.2727272727275,3456.0,,2024-08-22 20:54:20.250727
OP Stack fork,,35.642904326772104,33.311393392393576,32.4985236062261,2725043,424.0,ethereum,ethereum,2023-12-22 00:00:00.000 UTC,,,,1.4498393449490266,3339.0221049985253,1.6183797667421487,1.5506429639955972,0.06773680274655147,48634232,46549928,2084304.0,0.10080361904657104,231.9855675896063,3726.9915211277603,3571.0076725881327,155.98384853962767,Public Goods Network,145,169,145,24.0,ethereum,ethereum,595.8620689655172,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,30.12278731120264,25.847371770871337,25.40826477422793,54406,288.0,ethereum,ethereum,2023-07-14 00:00:00.000 UTC,,,,0.0757726855971564,150.54389776071557,0.17490281662065665,0.08795858028890337,0.08694423633175327,6824887,3402999,3421888.0,0.012185894691747,24.203160706590644,347.29173168956277,174.74705846730623,172.54467322225656,Boba,23,46,23,23.0,ethereum,ethereum,3756.521739130435,3756.521739130435,,2024-08-22 20:54:20.250727
OP Chain,,17.73114184942383,17.531575009681273,17.756576004806135,78760404,10.0,ethereum,ethereum,2024-01-06 00:00:00.000 UTC,,,,22.022935723736687,49502.13234322111,22.31059135316265,22.273576989191287,0.03701436397136258,1272568056,1270483512,2084544.0,0.2506412654546221,563.3802975480878,50148.719795610596,50065.51264076925,83.20715484134172,OP Mainnet,681,705,681,24.0,ethereum,ethereum,126.87224669603525,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.128962085308056e-06,Infinity,6.47157342715166,3.3482382335759313,0,10.0,ethereum,ethereum,2024-06-22 00:00:00.000 UTC,3.122279219200005e-07,276561920.0,0.0010971050924769273,0.0,0.0,0.0911760485802883,0.05735139593933992,0.033824652640948374,18964224,8862000,10102224.0,0.05735108371141803,200.81050098296478,319.25155617472467,200.81159808805725,118.43995808666745,OP Mainnet,2110,446,422,24.0,ethereum,ethereum,204.739336492891,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,11.280400497518524,11.032972684378397,,1467149,,ethereum,ethereum,2023-09-09 00:00:00.000 UTC,,,,0.25830507515248435,422.3877296845487,0.2640529296292614,0.2640529296292614,,23933072,23933072,,0.005747854476777001,9.399536989269413,431.78726667381807,431.78726667381807,,Aevo,25,25,25,,,,3456.0,,,2024-08-22 20:54:20.250727
OP Stack fork,,977.738430344206,26.95694059523511,,820,,ethereum,ethereum,2024-04-09 00:00:00.000 UTC,,,,0.00032109395535080405,1.1534182198782985,0.011642918298606805,0.011642918298606805,,431908,431908,,0.011321824343256,40.67048481325457,41.823903033132865,41.823903033132865,,Aevo,20,20,20,,,,4320.0,,,2024-08-22 20:54:20.250727
OP Stack fork,1.066666666666667e-09,Infinity,8.620521732133334,9.605663607894051,0,56026.0,ethereum,ethereum,2024-07-15 00:00:00.000 UTC,2.097152000000001e-12,1966080.0,7.0494152294400015e-09,0.0,0.0,0.023304253330542868,0.0027154643477191524,0.020588788982823715,2458401,315000,2143401.0,0.0027154643456219997,9.186073783120586,78.78276240267142,9.18607379017,69.59668861250142,Lambda Chain,15,38,15,23.0,ethereum,ethereum,5760.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Chain,,13.245940232934558,11.891178702858028,10.925064733639278,1654791,255.0,ethereum,ethereum,2024-04-23 00:00:00.000 UTC,,,,0.3133621444684046,1006.642994940545,0.4123546451871037,0.3491350428707368,0.06321960231636688,35147501,29360844,5786657.0,0.035772898402332,114.78751480236393,1324.129938808196,1121.4305097429096,202.69942906528627,Kroma,143,172,143,29.0,ethereum,ethereum,604.1958041958042,2979.310344827586,,2024-08-22 20:54:20.250727
OP Chain,1.0588235294117647e-09,Infinity,4.583640962125,7.5622880105,0,185.0,ethereum,ethereum,2024-08-21 00:00:00.000 UTC,2.359296e-12,2228224.0,6.1447353139199994e-09,0.0,0.0,0.002853491298144894,0.001540103365633296,0.001313387932511598,509676,336000,173676.0,0.001540103363274,4.016615367941447,7.434251872069233,4.016615374086182,3.417636497983051,Mint,17,18,16,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,,21.472473444183763,19.47006834242326,20.25199138810596,1853674,424.0,ethereum,ethereum,2023-07-23 00:00:00.000 UTC,,,,0.5764574060240191,1084.6392468549361,0.677952495230855,0.6357411885726602,0.0422113066581948,34736536,32652232,2084304.0,0.05928378254864101,111.54685228452267,1275.5877301966573,1196.186099139458,79.4016310571992,Public Goods Network,145,169,145,24.0,ethereum,ethereum,595.8620689655172,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,45.039407980959,43.31624122353607,43.2060657091017,7523570,10.0,ethereum,ethereum,2022-04-19 00:00:00.000 UTC,,,,6.449498969835805,19873.896527172845,9.60114496778341,6.704698290195017,2.8964466775883935,221822823,154784859,67037964.0,0.255199320359214,786.2395282911486,29584.77389449824,20660.136055464012,8924.637839034229,OP Mainnet (OVM2),282,333,282,51.0,ethereum,ethereum,306.3829787234043,1694.1176470588234,,2024-08-22 20:54:20.250727
OP Stack fork,,40.12918860663558,34.355515736696326,32.947463659407724,58819,288.0,ethereum,ethereum,2023-06-29 00:00:00.000 UTC,,,,0.10385463678251254,192.5075610332799,0.22903235526184104,0.12034654709326953,0.10868580816857151,6801737,3502976,3298761.0,0.016491910310757002,30.564665186768195,424.52712555328685,223.07222622004807,201.4548993332388,Boba,24,47,24,23.0,ethereum,ethereum,3600.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Chain,9e-09,Infinity,6.407122292736842,7.094901627225958,0,185.0,ethereum,ethereum,2024-08-06 00:00:00.000 UTC,3.5389440000000006e-11,3932160.0,8.898722004992e-08,0.0,0.0,0.0037887411040210617,0.00255644183019144,0.001232299273829622,572688,399000,173688.0,0.002556441794802,6.403499443919227,9.505938995015264,6.403499532906446,3.1024394621088174,Mint,30,21,19,2.0,ethereum,ethereum,4547.368421052632,43200.0,,2024-08-22 20:54:20.250727
OP Chain,1.1296296296296249e-09,Infinity,17.81543279884027,14.847356198374666,0,10.0,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,3.198156800000001e-10,283115520.0,1.2104898314240005e-06,0.0,0.0,0.19483324202506533,0.1616216066708946,0.03321163535417073,11308872,9072000,2236872.0,0.16162160635107908,608.4771842984042,733.7287724811802,608.4771855088937,125.2515869722864,OP Mainnet,2160,456,432,24.0,ethereum,ethereum,200.0,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,8.847359724939409,8.70209245161135,9.178435795883868,11748638,7777777.0,ethereum,ethereum,2023-10-05 00:00:00.000 UTC,,,,1.6309914208885243,2660.96546165729,1.677237098232796,1.6581063376484626,0.019130760584333485,192625424,190541108,2084316.0,0.027114916759938008,44.22986793527859,2736.3897779906583,2705.1953295925678,31.194448398090696,Zora,149,173,149,24.0,ethereum,ethereum,579.8657718120805,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,94.92450736770071,59.07147434073181,59.60327031090063,308608,255.0,ethereum,ethereum,2024-03-08 00:00:00.000 UTC,,,,0.2871293519176852,1128.5547621702415,0.7977527294118636,0.4663775599264855,0.33137516948537815,13454821,7895140,5559681.0,0.17924820800879987,704.3407225099064,3134.9342561313615,1832.8954846801469,1302.0387714512149,Kroma,142,171,142,29.0,ethereum,ethereum,608.4507042253521,2979.310344827586,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,70.60783506449378,67.46451674162974,79.02246390445902,8489946,10.0,ethereum,ethereum,2021-12-18 00:00:00.000 UTC,,,,7.851311735,30641.13625170129,11.8750297,8.210621735,3.6644079650000005,168074542,121702817,46371725.0,0.35931000000000013,1402.8578247599992,46325.882763703274,32043.994076461284,14281.888687241992,OP Mainnet (OVM2),258,292,258,34.0,ethereum,ethereum,334.8837209302326,2541.176470588235,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,103.94855058047833,98.94931449308551,98.83495539921408,6256887,10.0,ethereum,ethereum,2022-01-02 00:00:00.000 UTC,,,,8.065972311000005,30488.867647661937,11.72144844,8.468395311,3.253053129,118497157,85583163,32913994.0,0.402423,1520.8243610700004,44302.53733442869,32009.692008731938,12292.845325696751,OP Mainnet (OVM2),196,220,196,24.0,ethereum,ethereum,440.81632653061223,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,8.115230339230768,6.92353006990134,0,34443.0,ethereum,ethereum,2024-04-27 00:00:00.000 UTC,2.0447232e-11,20447232.0,6.458167001088e-08,0.0,0.0,0.01991588928116661,0.004430915785667233,0.015484973495499377,2782572,546000,2236572.0,0.004430915765219999,13.989526921773335,62.88853577689618,13.989526986355004,48.899008790541174,Mode,156,50,26,24.0,ethereum,ethereum,3323.076923076923,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,53.324499065077504,50.898002214810504,50.04714784754706,39267789,8453.0,ethereum,ethereum,2023-12-16 00:00:00.000 UTC,,,,31.85285254146224,71557.72981926767,33.505578346479,33.40126547659754,0.10431286988145957,658323516,656239224,2084292.0,1.5484129351352967,3478.558044946715,75270.69167323668,75036.2878642144,234.40380902227758,Base,1422,1446,1422,24.0,ethereum,ethereum,60.75949367088607,3600.0,,2024-08-22 20:54:20.250727
OP Chain,153.86855574624235,20.545609449282313,19.90257103257852,11.00667517583955,27955628,10.0,ethereum,ethereum,2024-06-20 00:00:00.000 UTC,43.13905112563207,280363008.0,151882.13922244843,8.827400883953699,31062.91832852637,52.410771422568416,52.299579392366745,0.11119203020167262,470370824,460268588,10102236.0,0.3331273827809341,1177.5271044942865,184517.43206834313,184122.58465546917,394.8474128739692,OP Mainnet,2384,710,686,24.0,ethereum,ethereum,125.94752186588921,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,31.3536949825174,30.88542505875886,30.86790682500672,7378912,255.0,ethereum,ethereum,2024-01-11 00:00:00.000 UTC,,,,3.6360080829220274,9513.438917819938,3.8656361475304863,3.691176325246684,0.1744598222838027,125163735,119511916,5651819.0,0.055168242324657016,144.25500214580643,10112.813909410981,9657.693919965748,455.1199894452322,Kroma,85,114,85,29.0,ethereum,ethereum,1016.4705882352941,2979.310344827586,,2024-08-22 20:54:20.250727
OP Stack fork,4.563380281690144e-09,Infinity,8.645131391239438,8.494317412126543,0,62050.0,ethereum,ethereum,2024-07-04 00:00:00.000 UTC,4.246732800000002e-11,9306112.0,1.3379574038528006e-07,0.0,0.0,0.03188783956626212,0.012889890946805331,0.018997948619456792,3727548,1491000,2236548.0,0.012889890904338,40.67785986309242,100.5323093037216,40.677859996888174,59.85444930683344,Optopia,71,95,71,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,75.71798934042012,66.76432610493411,63.37335476878086,95396,288.0,ethereum,ethereum,2023-05-01 00:00:00.000 UTC,,,,0.2397074500226938,442.0889064737875,0.4923990241909124,0.2727023617205607,0.21969666247035166,7551256,4084552,3466704.0,0.032994911697867,60.822656149628074,907.6563180851772,502.9115626234155,404.74475546176177,Boba,23,46,23,23.0,ethereum,ethereum,3756.521739130435,3756.521739130435,,2024-08-22 20:54:20.250727
OP Chain,4.084112149532712e-09,Infinity,5.75894985527673,5.216728467754539,0,255.0,ethereum,ethereum,2024-07-25 00:00:00.000 UTC,1.1455692800000013e-10,28049408.0,3.630274353561598e-07,0.0,0.0,0.04876394968849785,0.01922913368132593,0.02953481600717192,9000559,3339000,5661559.0,0.019229133566769002,60.987538055596204,154.8208678866624,60.987538418623636,93.83332946803876,Kroma,214,188,159,29.0,ethereum,ethereum,543.3962264150944,2979.310344827586,,2024-08-22 20:54:20.250727
OP Stack fork,,27.543971839568993,23.538391873643818,23.8577629509011,49472,288.0,ethereum,ethereum,2023-06-16 00:00:00.000 UTC,,,,0.06690683870225123,112.61426740599362,0.15956987408843937,0.07817768431566322,0.08139218977277615,6732844,3321284,3411560.0,0.011270845613412,18.95792765354688,268.5919394449455,131.5721950595405,137.019744385405,Boba,23,46,23,23.0,ethereum,ethereum,3756.521739130435,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,1001.1603048271446,27.55246124927839,,1435,,ethereum,ethereum,2024-02-24 00:00:00.000 UTC,,,,0.000573230492040608,1.6997715026736018,0.020824150212204608,0.020824150212204608,,755800,755800,,0.020250919720163997,60.04872172976002,61.74849323243362,61.74849323243362,,Aevo,35,35,35,,,,2468.5714285714284,,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,82.69141144702067,79.60064904908468,72.66170785995348,5394210,10.0,ethereum,ethereum,2022-04-05 00:00:00.000 UTC,,,,8.56817424271062,29823.439371079134,12.529212193099415,8.899811620630732,3.629400572468682,161755055,111805767,49949288.0,0.33163737792011394,1154.0370839193909,43611.43908821173,30977.476454998534,12633.962633213194,OP Mainnet (OVM2),199,237,199,38.0,ethereum,ethereum,434.1708542713568,2273.684210526316,,2024-08-22 20:54:20.250727
OP Stack fork,,50.86004043772735,50.15117105926322,,3632345,,ethereum,ethereum,2023-11-13 00:00:00.000 UTC,,,,2.9065267950310623,6034.118135006635,2.9468810060001496,2.9468810060001496,,58759964,58759964,,0.04035421096908601,83.72649787013512,6117.84463287677,6117.84463287677,,Aevo,39,39,39,,,,2215.3846153846152,,,2024-08-22 20:54:20.250727
OP Chain,,27.42544055622708,26.565981036581498,24.244971831885856,58228006,8453.0,ethereum,ethereum,2024-01-30 00:00:00.000 UTC,,,,24.679642313502292,57538.08674277656,25.524840501605055,25.474306027956644,0.05053447364841098,960991360,958907032,2084328.0,0.7946637144543303,1854.4432095034806,59510.44862962388,59392.529952280085,117.91867734379714,Base,1431,1455,1431,24.0,ethereum,ethereum,60.37735849056604,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,2.380281690140843e-09,Infinity,12.679838791746484,12.449902835271835,0,62050.0,ethereum,ethereum,2024-05-29 00:00:00.000 UTC,2.2151167999999982e-11,9306112.0,8.398394490880001e-08,0.0,0.0,0.04675089314356879,0.01890563966064516,0.027845253482923632,3727584,1491000,2236584.0,0.018905639638494,71.90793934692341,177.80906710029817,71.90793943090733,105.90112766939083,Optopia,71,95,71,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,79.02284431164539,67.793346415711,63.89600986250506,62162,288.0,ethereum,ethereum,2024-02-28 00:00:00.000 UTC,,,,0.2230899816099991,744.8164310042977,0.4967153900560637,0.2604781039522621,0.2362372861038016,7539452,3842237,3697215.0,0.037388122342263005,124.75507686773354,1653.4791533000093,869.5715078720311,783.9076454279781,Boba,26,51,26,25.0,ethereum,ethereum,3323.076923076923,3456.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,22.12015472123638,21.319987313390822,21.283486114443285,30002791,10.0,ethereum,ethereum,2022-09-01 00:00:00.000 UTC,,,,12.050905321954717,18750.73891746692,18.111296122199036,12.488012008920172,5.623284113278864,849950790,585742000,264208790.0,0.4371066869654519,680.246124025888,28177.905728015176,19430.985041492822,8746.920686522351,OP Mainnet (OVM2),1009,1210,1009,201.0,ethereum,ethereum,85.62933597621408,429.85074626865674,,2024-08-22 20:54:20.250727
OP Chain,6.000000000000001e-09,Infinity,9.8375494692,9.583063482669507,0,1135.0,ethereum,ethereum,2024-07-17 00:00:00.000 UTC,3.93216e-12,655360.0,1.356587859968e-08,0.0,0.0,0.004604972112982324,0.0010329426981981601,0.003572029414784163,477744,105000,372744.0,0.001032942694266,3.5650585125946437,15.885965556876178,3.5650585261605223,12.320907030715656,Lisk,5,9,5,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-22 20:54:20.250727
OP Chain,,21.023246727290577,19.507580038142038,18.1042405402767,2472063,7777777.0,ethereum,ethereum,2023-06-28 00:00:00.000 UTC,,,,0.7700019615022612,1429.738449169674,0.8673300628825968,0.829594018402217,0.03773604448037978,44611128,42526752,2084376.0,0.059592056899955996,110.65006517133713,1610.4644688621934,1540.3885143410112,70.07595452118215,Zora,146,170,146,24.0,ethereum,ethereum,591.7808219178082,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,14.799093037793874,14.009726473022468,13.99930097728163,52900406,10.0,ethereum,ethereum,2023-01-01 00:00:00.000 UTC,,,,15.101940696615667,18075.904351771333,23.133319094205994,15.956667827689678,7.1766512665163145,1651614234,1138970690,512643544.0,0.854727131074004,1023.3498282002072,27687.697034403078,19099.254179971525,8588.442854431554,OP Mainnet (OVM2),2893,3283,2893,390.0,ethereum,ethereum,29.865191842378156,221.53846153846155,,2024-08-22 20:54:20.250727
OP Stack fork,3.0544747081712126e-09,Infinity,2.872678145659533,1.7341849809126317,0,48900.0,ethereum,ethereum,2024-07-07 00:00:00.000 UTC,2.0578304000000066e-10,67371008.0,6.172077968588804e-07,0.0,0.0,0.09141049208893645,0.031007688110032055,0.0604028039789044,45624658,10794000,34830658.0,0.03100768790424902,93.20740523249256,274.65777065618477,93.20740584970027,181.4503648064845,Zircuit,514,626,514,112.0,ethereum,ethereum,168.09338521400778,771.4285714285714,,2024-08-22 20:54:20.250727
OP Chain,,15.312665375690619,13.898611663054934,14.01154079128252,1873827,34443.0,ethereum,ethereum,2023-12-31 00:00:00.000 UTC,,,,0.4159689469437652,956.2151924614718,0.4874912411939609,0.4582865943995486,0.029204646794412308,35057880,32973552,2084328.0,0.04231764745578302,97.27720373603672,1120.600772772988,1053.492396197508,67.10837657547995,Mode,145,169,145,24.0,ethereum,ethereum,595.8620689655172,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,15.286300951000001,13.663206887000001,0,1750.0,ethereum,ethereum,2024-04-24 00:00:00.000 UTC,1.048576e-12,1048576.0,3.3757986816000003e-09,0.0,0.0,0.005114455775519218,0.002568098560816576,0.002546357214702642,354366,168000,186366.0,0.002568098559768,8.28655370699147,16.396693448367127,8.286553710367269,8.110139737999859,Metal,8,10,8,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,,34.634011304915184,32.606059616615866,29.31735499121765,510636,288.0,ethereum,ethereum,2022-07-01 00:00:00.000 UTC,,,,0.26496675957589905,283.3100159388248,0.42942095325531,0.28065290845316515,0.14876804480214484,13681787,8607385,5074402.0,0.015686148877266,16.75252099880992,458.97004018238306,300.06253693763466,158.90750324474843,Boba,24,47,24,23.0,ethereum,ethereum,3600.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,176.7361971225837,4.865596456221539,,984,,ethereum,ethereum,2024-07-09 00:00:00.000 UTC,,,,6.938701261202399e-05,0.21286694503088377,0.0025216829441730244,0.0025216829441730244,,518268,518268,,0.002452295931561001,7.523222999724211,7.736089944755093,7.736089944755093,,Aevo,24,24,24,,,,3600.0,,,2024-08-22 20:54:20.250727
OP Chain,,61.24610679316268,59.73055848025621,62.949801335632515,8248295,34443.0,ethereum,ethereum,2024-03-12 00:00:00.000 UTC,,,,7.859226414279129,31439.513679667412,8.19084868333555,8.059640649817254,0.13120803351829627,137017616,134933288,2084328.0,0.20041423553812515,801.2234744305738,32765.548531814948,32240.73715409799,524.811377716958,Mode,159,183,159,24.0,ethereum,ethereum,543.3962264150944,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.1234375000000004e-09,Infinity,18.632546389971868,12.27546441844426,0,8453.0,ethereum,ethereum,2024-05-31 00:00:00.000 UTC,5.654446080000017e-10,503316480.0,2.1299038283366397e-06,0.0,0.0,0.2749409522455727,0.25042142404666656,0.024519528198906137,15437442,13440000,1997442.0,0.250421423481222,944.193600648836,1036.6236238949466,944.1936027787392,92.43002111620733,Base,3840,663,640,23.0,ethereum,ethereum,135.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,934.4707533993676,25.741177738078953,25.51867503939643,861,424.0,ethereum,ethereum,2024-01-31 00:00:00.000 UTC,,,,0.0003216890652299,0.7453504128831374,0.06486240085821152,0.011673418174796899,0.05318898268341461,2537808,453492,2084316.0,0.011351729109567001,26.301954146757012,150.4373579833622,27.047304559640146,123.39005342372205,Public Goods Network,21,45,21,24.0,ethereum,ethereum,4114.285714285715,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,1.0000000000000003e-09,Infinity,5.666271023859155,5.391988137622672,0,62050.0,ethereum,ethereum,2024-08-04 00:00:00.000 UTC,9.306112000000003e-12,9306112.0,2.656749879296001e-08,0.0,0.0,0.020508173910392075,0.008448410105880107,0.012059763804511969,3727608,1491000,2236608.0,0.008448410096573999,23.584710957520514,57.24980190747149,23.584710984088,33.66509092338349,Optopia,71,95,71,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,50.70593461558685,46.04492494603834,47.50420493673641,1870261,34443.0,ethereum,ethereum,2023-12-14 00:00:00.000 UTC,,,,1.375520684931776,3138.3794840545697,1.613761774273534,1.5147479998566153,0.09901377441691869,34981492,32897176,2084316.0,0.139227314924838,317.66315476963064,3681.97500364709,3456.0426388242004,225.9323648228898,Mode,144,168,144,24.0,ethereum,ethereum,600.0,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,32.13089491763621,29.42961049935101,30.237807058455672,2091523,424.0,ethereum,ethereum,2023-08-16 00:00:00.000 UTC,,,,0.9820272316285062,1787.7080767047075,1.136287616415501,1.073262108504964,0.0630255079105368,38553112,36468784,2084328.0,0.09123487687645797,166.06884723106154,2068.5083490043626,1953.776923935769,114.73142506859371,Public Goods Network,146,170,146,24.0,ethereum,ethereum,591.7808219178082,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,8.18457101492025,7.692316483836441,7.746556914909135,37103717,10.0,ethereum,ethereum,2022-10-01 00:00:00.000 UTC,,,,6.0471747047456255,8010.941553422593,8.67039114341976,6.4404066453396,2.2299844980801593,1125119733,837251907,287867826.0,0.39323194059397515,520.6948079292283,11485.962083921013,8531.63636135183,2954.3257225691837,OP Mainnet (OVM2),2398,2617,2398,219.0,ethereum,ethereum,36.03002502085071,394.52054794520546,,2024-08-22 20:54:20.250727
OP Chain,9.999999999999999e-10,Infinity,32.23633845732258,31.073916127811007,0,7777777.0,ethereum,ethereum,2024-03-21 00:00:00.000 UTC,1.9791872e-11,19791872.0,6.96021417984e-08,0.0,0.0,0.08845211365207023,0.020985856355508873,0.06746625729656136,2822154,651000,2171154.0,0.020985856335717,73.80100434703886,310.77216868479553,73.80100441664099,236.97116426815455,Zora,151,56,31,25.0,ethereum,ethereum,2787.0967741935483,3456.0,,2024-08-22 20:54:20.250727
OP Chain,,29.415083506502906,29.083724560248328,28.536737277476433,72004705,10.0,ethereum,ethereum,2023-11-24 00:00:00.000 UTC,,,,33.39475419014739,69936.69258085164,33.83494595412014,33.77545644524032,0.05948950887981314,1163402788,1161318124,2084664.0,0.3807022550929498,797.2957633774964,70858.54945307813,70733.98834422922,124.56110884891653,OP Mainnet,623,647,623,24.0,ethereum,ethereum,138.68378812199037,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.5821727019498615e-09,Infinity,4.105356314760446,2.8305270325,0,1750.0,ethereum,ethereum,2024-07-06 00:00:00.000 UTC,7.444889600000014e-11,47054848.0,2.2479015903231985e-07,0.0,0.0,0.03147786326501555,0.03095028133142788,0.000527581933587675,7725390,7539000,186390.0,0.030950281256978997,93.35667632930729,94.95012524020149,93.3566765540975,1.5934486861039772,Metal,359,361,359,2.0,ethereum,ethereum,240.66852367688023,43200.0,,2024-08-22 20:54:20.250727
OP Chain,,10.52172440964643,9.620149864563176,9.56858028977233,1949954,255.0,ethereum,ethereum,2023-09-22 00:00:00.000 UTC,,,,0.2995474815218643,477.7112786651107,0.38575491894794006,0.3277110593065353,0.05804385964140473,40131157,34065068,6066089.0,0.028163577784671,44.91443783256693,615.218375020671,522.6257164976777,92.59265852299339,Kroma,139,169,139,30.0,ethereum,ethereum,621.5827338129496,2880.0,,2024-08-22 20:54:20.250727
OP Stack fork,,18.6971933590706,15.768496842719587,16.883715090988645,38098,288.0,ethereum,ethereum,2023-09-04 00:00:00.000 UTC,,,,0.04094141472203347,66.80862860037318,0.10404307314214309,0.04862239654197849,0.055420676600164594,6366008,3083515,3282493.0,0.007680981819945,12.532558459705625,169.77030748429567,79.34118706007881,90.42912042421686,Boba,23,46,23,23.0,ethereum,ethereum,3756.521739130435,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,27.27986127608386,23.758224999492427,23.026943865222478,74062,288.0,ethereum,ethereum,2023-12-29 00:00:00.000 UTC,,,,0.08084425951810237,189.2016093755771,0.1788672045329614,0.09275548406596835,0.08611172046699303,7643749,3904142,3739607.0,0.011911224547865999,27.866387815860065,418.58665624697187,217.06799719143706,201.5186590555348,Boba,24,48,24,24.0,ethereum,ethereum,3600.0,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,13.15607279526213,11.845564877697619,11.877461602824619,135371,288.0,ethereum,ethereum,2022-11-05 00:00:00.000 UTC,,,,0.05620223377610739,92.23129798242356,0.11241864875582191,0.06243020177978439,0.04998844697603753,9479025,5270344,4208681.0,0.006227968003676999,10.21812765293138,184.47189736653985,102.44942563535494,82.02247173118492,Boba,25,48,25,23.0,ethereum,ethereum,3456.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,12.860387540276758,11.548318690511445,11.008179737078466,118662,288.0,ethereum,ethereum,2022-09-05 00:00:00.000 UTC,,,,0.04939535497315663,78.28652786032572,0.10092649727565026,0.054670918609387616,0.04625557866626265,8936030,4734102,4201928.0,0.005275563636231,8.35826697090381,159.9750225138277,86.6447948312295,73.3302276825982,Boba,23,47,23,24.0,ethereum,ethereum,3756.521739130435,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.0193905817174538e-09,Infinity,3.2255451408282547,2.486109546,0,1750.0,ethereum,ethereum,2024-08-18 00:00:00.000 UTC,4.8234496000000066e-11,47316992.0,1.2744036188160004e-07,0.0,0.0,0.024916184052503315,0.02445285776085348,0.000463326291649836,7767366,7581000,186366.0,0.02445285771261899,64.65009882561176,65.87436723390915,64.65009895305211,1.224268280857045,Metal,361,363,361,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-22 20:54:20.250727
