address,op_total
0x714b831eb02fe854283219b2b9f1c6951f46dcb9,118410243115835113472
0xb5b5911be79127cd21dcd895ddbf21db00ed447a,118243245095357153280
0x7cfd91e5f136a3673b36f956c1dae93c7d7e2751,118213887100556132352
0xc1befac02bf729db045a90488a5db2c84a6b6774,118154433279129911296
0x4f2769cffa6f77d8b3c1896bc07d21b78a30f962,118143613829979209728
0x5ba9df9078daa33e0bd9012dad9ce5c8f89bb902,118121274616726044672
0x060d2ed5c447e194e7a107d2009847e1e475da06,118110023723542577152
0x83b0c326f3cbfae5d751e6681ca68225aabce98e,118011148006289653760
0x62a7b7180c52311f741e13e0928d11be2d8f909e,117983807585516355584
0x6e726745b61c9c78b6259fc550f23490ce9f3a52,117843496566950428672
0xe84f05a482c8c872d0327c1e61c95b4f5a2afb8c,117714711565299089408
0x9e053ea35cec4d1f274127a799676f85b15be92c,117626843923694288896
0x9117357917f79eadded6e0b69bb5801ad396b649,117606649424980918272
0x6d13d621a97d9bb91bc25a9d1b07e6b3bd11597e,117511954754731753472
0x1665d5a5dae2b8049b9ee3e47eb2f843797fe533,117417567514409304064
0x7e6beebe98b70fc8e95fe6325fb68fa444286f62,117082611666800721920
0x0aad9ea1468e2d39d4c1492e66fccbebd3c93f6c,117020437872124313600
0x8ff19817bb771d6ec28376fc5d872fc8727d7ff1,116947283097318752256
0x4fad2d3fbffca4fab6c77832787d830790fd178f,116712627565979566080
0x2feba98176df09e87f0ab2fef99f5aba247cca62,116671445503555354624
0x09cb98b8bbd3ede66d4b4db535b4a01b9d5039ea,116485214875287355392
0xbdbc9751d73f29cfddb285eba08ffdb7b3395dfe,116374884006323388416
0xcd79c1c065ce372d2f664014fd84b80ce677cae7,116210344383123996672
0xe3008eeca2ab41a197e427147f9ff98022728ebc,116163843261899489280
0xe5700eae4923e3f25596db935b3adfb1a921a500,116135507601871798272
0x6e300d553fed81ab251ef85fe1226f2a1d9b6e0a,116083079856940843008
0x9d911ed974fe8e28233a8e39e199b016b47625fe,116069190277064081408
0xb57796d4c380c4fa20f6f0917883f96dd3fb9e66,115864511768920768512
0x014068eae1202a7e254dda56b8c7df36b54bc33c,115846178523933409280
0x90876256884227ca24babf9109b27c6d0c4a47ea,115733433027375284224
0x0b4c5b40784c4a373978a0fc5637d81e45662540,115690386584819073024
0xf7f88dfa02e896f027b7dc6a58fed5708fbb4387,115633399497754198016
0x811722c278eb040a89f49c5742d9cf6daf847061,115628133587856441344
0x698fb8493d5f5fa64ce9fe1c2e2a72c0d7d7ee40,115575834025572909056
0x8fe4c5688fc801b986e13ce9d37b284f82748dd7,115440128203096096768
0xbdab78c241ee4b94d38a7da225ea4351c49917f2,115369907039286411264
0x65ae0ed283fa71fd0d22f13512d7e0bd9e54c14a,115324914930041274368
0x8bcc6a243bb771d2488297bc01bc13c02fa9ac9f,115286504947634520064
0x54e3c18c2367ce4fa1478645679696496426370b,115262065831661404160
0xaaf2196e7dc69a388517ab1bb3ddebb704ab856b,114947672356542922752
0xd02acbb89edc522e5d2e764e2447079715f3fd8b,114895921999586131968
0xb78a48658642e77942495f16993b94303c361661,114690891249696243712
0xa78cf3120263cafca4ae1e7f84fae37767af33d5,114572000281009324032
0xcdfcb06d537f2513c99eaa3b33f9ea6e0d4311ab,114565638044728721408
0x39b52dd31c7d279b5f44b89b9d080997fab5bf9c,114557585464918720512
0x222c7e8674ff2d62d4a3f08b09dd6db1678aa535,114355583160341102592
0x9b0d38e4c3e8704a2aaeadeba754ffa9195c1c84,114326860868100440064
0x75133cc748f1f9b280118a65610c0d5811b19d55,114191864739793518592
0x6308ee612ac0ce68e00dbba12f946685bfcee3fc,113963035787167596544
0xe435a521e2884b0c1c8030c8906bd81a25689a6e,113878328942063878144
0x603c1a1b35f3e2059c81d33a52c9b91f4513b65d,113877691155232817152
0x5ebe7111b4855881da56c1091c17319ab4965919,113808693458318049280
0x337cfb6e0466977c6419d5dca8fa8b82904787b1,113763400171958239232
0x7dfd1f94f13662f29171eefece83f7c19870c625,113658840648534278144
0x2bcd8898a678050efa5f41f4c6012045dee1b5c3,113364141447163641856
0xe84b59379ef7f33aa3f930e098d6d14861402c26,113301685233808752640
0x196572125af1cf455ee3b92c9197d469a55c2763,113129056556062326784
0x473ac34d15efd83be14b489cbcab8b9314f6e33e,113089900404748599296
0x438e2fdc61b18f2a1ea3f27d4c0d1733e1c96c41,113029231453510238208
0x39c0b5a7d5d90300870f23e971c89c1ff03f673d,112864067591239270400
0x8b69288becd1210e7bd1ceb9a92b4fefc1ca4bd0,112855656516870619136
0xc14ebaadec75ed62f73006f563ff4264759930b1,112833943626959765504
0xff643a1ab6818f11589a56dddfd18605f30ef1ce,112814844412493889536
0x4e8f19cd68f1be1ecabbde893d4c886b51b076d7,112785156060788523008
0xca0073964efe7f9422ceb16901018b1db0cc4785,112722222549445672960
0x8f21bd39fcaea3a729d46339a383081ecb7e84e0,112702427188569423872
0xba971f58a00e8ffc7e91c0e8e7efccbfbfe8f09e,112629970644444921856
0x6c02b50e8044af30f136d5dd49c86baf927ca69e,112559260719158476800
0xca148c50bbf36999ac80cce6eb54234af89c2b47,112461130128677175296
0xe71f597ea9a14c5a5b0261444c1a88f331955e2f,112358969600817168384
0x99fdd2a67ba5ec9fb98f451f0e88d0fbec1ee121,112285690811905556480
0x808a033cb39b2e1f7d44201167350b6af7b13ab4,112056206356147732480
0xe0177af4dd48bf49e9c8ab183388b7b26e50f92c,112038454622682808320
0xb6f28ae8f31d85dc27361852b986286113bc588d,111914414463256723456
0x2d7f5212e93740a74b99d8a0799b4514061dbda5,111807163104236912640
0xb959c84f5b548dbf7a027b493f7536899c663ee9,111769000107906859008
0x6105f3d6d87ca3cad8c36547879f782b77ff6109,111541042380429295616
0x9d915ceb820b5243d4a609f149799b540ecd5c67,111412324075439996928
0x29a099dcd39fb6933fb45ec50e692f18d65a3d2b,111347358400174637056
0x571b388d3a84fb086340275a735b986640c97f39,111177750872793038848
0x0d7b28f3f861623d82dad2a0f5a699935f14327e,111162824368248127488
0x4f5c23aa006aa0e45c7fba9e5f0c30005bd56f3d,111051356529622843392
0x9b940d018872c21d0883da07d13ca2ad6c03e5e5,110936454855036157952
0x812e2df19e06cb887b52707e4b5969bc69a44183,110810275191747002368
0x644c3ae650848bbdda3975549fdc7273aa551461,110804444444492316672
0x34ddfcfd151b5aee58481ae85754f1d0abcafe6c,110708653447860322304
0x2360a77de4deb005e65c7f31d2ac467a5e64caef,110665948825697239040
0xe5e4998fc4229cf35d4ee6c39358f528c29957ee,110657460633313067008
0xd9baf5b84cc898954f966c395bef45bad08b767e,110653738125861126144
0x6eb1fa87a3db7c649481ae13795a417a7ba80fc2,110625770339610148864
0x5881110890e9ec46ceb0bbf127e5330adbf7d53d,110624205052322136064
0x654409efd02a87c144e93cb0d3d8a09030dc793a,110616578705868210176
0x65dfd614c0ab5fcbb63e459fa7bb0e90b7d9b17a,110560861981788766208
0x092e7471a55c416f12d3340c6cce1a4bcc373089,110526702869453799424
0x0aae2677fdc89ae2eb4333c650d6a37e222605ec,110506447926890446848
0xfbee5fe772c0a2dca80032c15e5302d4b7a4ad06,110484235854149353472
0x7b7a81a9d6d678fd223c3dbeb28df4c879752baa,110445335025995120640
0x455d8cc938049f8642e575a06a9c863bce9a6163,110345763162331840512
0xa1f0d97364ab1bbabca5cc3510b2c708aa80610e,110329201547430756352
0x4f979e912d035d9ad0abdf8c17e5b7a5a180762b,110039875595898388480
0x0af78b1c9f32759c11842f04cf55dcd13f6291c5,110038833460553498624
0x7f2fccaf717128bdf5efabd67a8ea9a812d5813e,109932082326499246080
0x7e2cdffbd341e2a69d5ac3a1d39273937275d5d2,109769293490679300096
0xf42b17cb795fd61021c65a8e86f50029d3db7d74,109664640175074328576
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,109664206646770843648
0xae2c0d55beaef0f0ccc207178d4af59223695909,109506534695494320128
0xa2f7aec3cd1d3c1a1bd3d1651f838978d2a58a81,109420296953568968704
0x928564aded0003a654927830ae21fc128b4a4d94,109394298803119882240
0x431227344e21a71dee8594be6d3f31e83f9b3864,109335175338597957632
0xe6db30da89e8c6492da3677fa9b5a7d59124995e,109282611073936834560
0x13a1ed8d2e373007e525b5ac962b2c24b43d7357,109255207082907467776
0xc45317b81eb6385d59f57f7fc7295cb0dc195bac,109126921264086319104
0xb4e85fdf97f32220f9a751e50ae0a7733d71d892,109018579831495737344
0xd2deffe956c02635452c2d56ba4fd0a063186e00,108804428313067323392
0xf353a23dd4baf102dc47f6b7fa85a83987496948,108723835818305241088
0x383b2de6f85f4e55c8efe1e05034d4febda293f7,108623856479722127360
0x888d5db38ec660529cc51a8e4b7c530f7d0a5243,108486726058228842496
0xd0b188a3092222a6d8942536edae9a3ba559be6a,108349908277338996736
0x9a89162d26db6759344c774f0d90b2c6b913e831,108217806158884847616
0xa96281418abf376a5ac3a1347e1044d183128031,108176491745271840768
0x629f7717d580fb64ff22ba1e9a51b2ff9bafbb14,108171750029452558336
0x40ef3ef4225e7c69188b8825f26c84983a468e7c,108109710670235648000
0xc8baeb428b9afa07db04201f826b267ca379c0fb,108033530576523853824
0x8d6a49435ec21411ceb22fac61a98a8b5f4f1042,107917951513963003904
0x43258f6452d0e839b8aa8e3296b763192e3f308b,107869926790864191488
0xd3ad72af19df2633e25f1370036a501b21232ed7,107643981426737627136
0x15c93fc708179b6ec4f3592458e7ceb069b78780,107560612683416764416
0x69aea131aa2c758e65affb07adac06a9d42d42ff,107546617847870177280
0xe8d176dc1adc732a838e2056109be4c34d1dfb57,107492113127196852224
0xf9841af2ce97b19847eb5d6507920d09da310bd4,107463275157932933120
0x8463399309e6cf3de85dd4a6c6425040efde018c,107343216997659688960
0x8bdab88305784de6c51b36a3f350a25f1b7a153a,107297124393490366464
0xf0c5cc8dea40baf49ed516ed72bfbef875fd00e0,107275247888330326016
0xa2608e76d835d0b3db2bbcbd4bd1f78d47208353,107183335719452000256
0x5e56921fed31d3c9c3ca99c2539e6a72afdd8d98,107134614849942831104
0xd146ed4d627a1925b98cbf28ebf10f08e84022d3,107029895879811121152
0xfeaa1ee2eef93735dc09fdfde8d7073793c4d94a,107011819000118575104
0xf393a49a1461800adcd42dbbb8691a05530378b3,106993907819945869312
0x291e71a3d86e2791f06fbcb33f7dc5203deb3cfc,106969033091398598656
0x5677999768da5e46395a05fa8af43d5c7d5a6c64,106969029964992561152
0x56466a6ea6d50781590d361457364edb1a303a5a,106896009625646481408
0xee45520e95b7b9dffe4a0e81dd0410977106e7e5,106846682233366593536
0xb991b5dd8e6cb2d9d517572cd736f37480bf07dd,106777023822643150848
0xc1ba166cc2c249816db1e9d543368d80095ea33f,106604916212569178112
0xbee99913495dbc148967773d26db9167cc16a1ef,106599513782941237248
0x3b14132c260e4b6a097f26da6f5a31bceccc2d27,106540074551409852416
0xa9f51db4725f0eaf9d530bae8db0fd858d505547,106501902175861702656
0xc9148c0e194edcf04bd675b1f96b51fd7dc132e1,106412097204650770432
0xa5b1a2794bbdb440b22f8ce52cf34bb1e90f2ff2,106349041763472556032
0x67cb02e30f1feb871bc19a9c16d0c3dc3e1d9fb7,106303374350523940864
0x7b1ee51ee020f6350263adf821a0a632f7826fb1,106227918540876857344
0xd145860c3cad12aeec9d8021d36b48d7fad09454,106219507466508222464
0x7c00b9cd44248871770fb5b927e14f9d1ed3e7e1,106180450318052245504
0x84817254031e40aa1ee5c0b144118ef9a029ceac,105893733873423499264
0xef125e49fb1a1bc5f8025b364ca5486368ff87a9,105841761541638242304
0x94aaaca6d8be43f3cbd69ef054078bb5aea8425a,105724581759187648512
0x110ad5a5b1cb10f429654591344414e1e46a0a77,105660075665609342976
0x9081b07396fb3afb7ba1e59cdeee7b66d51c0514,105645584773638602752
0xd97f6c391f22c628f5db302b34110f6c30aa6047,105642516727183228928
0x3c5501066f049bf00d4c851fad3ee345c8961484,105631089713126457344
0xf93a5f0a4925eec32cd585641c88a498523f383c,105577819922836815872
0x865cefc296cb7f49256814606e2e7d09d9a912af,105525068073813606400
0xe498e919dc961700c8d0f4a507344467a49609fa,105513052253286957056
0xf5d41bc2ee403cd98257ab15e999b407efe17b5a,105508284484084088832
0x1b23c95f884760521a16e5ff64544d1e48b56d4e,105207659701142355968
0xad0cf4fe440ada22aacf5c2f763d9ab481174bbd,105199178803705610240
0x3b54a79ccdc5dea731ad0c97d903c3e7b59c1a8c,105161388891829026816
0x58276321d7a5569627eb89709afe109a85328c3e,105117508740996923392
0xb45d913f606d8b04ccd05def9cdd077f04a34a57,105027334853873876992
0xf5d98c5889b3966607619e8af89829a5f150eff2,105021662511191621632
0x8856a2ac9b198e2f706d3e10104344253e5e25d8,104983739205990907904
0x549200c7cc0a789163db1bb80c4c4350afb897db,104889581235444350976
0x1ae4e1e15e30ee83e65cddbb6c62ce1e2561b6fa,104845316536669962240
0xc5890af3facba05b4c6ef82b2eb274feb3b75e8e,104831851105878556672
0x4fdae27319fe7930b0d9cc13ea4798718b2eb361,104478513032921399296
0x10771bf07bbd769578bd197eb58441fad17f8a3f,104329215681276444672
0xbb3e9aa9fbd8e43a013f59ae9be1b6d8ec37c1ea,104297086648593367040
0xea2aaeb89268768ea6828019f613a060bcfd2e2b,104227177083251802112
0x398504b8e2ce8edcf5b0bd2fdc6daae940f26340,104225628470129295360
0xf7cec43cd83c350342444d9966b071260e099800,104192625085891821568
0x1c8915f70850873a03df2d6cdba71b226bcdfeb3,104173888534525952000
0xeab3173aec20622c88fa8fb8746fac9c7502655d,104165666086654738432
0x5b4fbf990fff0cf2a8db2a4e8ffe59c471482758,104007850320700637184
0xf77661072465bbe48459761f4cd4fba6328ee0c5,103987811100153675776
0x1d8c4d80464270afb50576cab66f08a29903747f,103949166637294288896
0x4a24fd841e74c28309bca5730b40679e18c5fca0,103890863333288820736
0x156e5ab67973a9160a95fa28a741d6cb1d90e0bb,103766001971210960896
0xf8bf236f89e22a47380dd25f82bfab493e60e43a,103762286758706429952
0x878a611675b3a6c44cfc3e52509099481f98dcbc,103626519450244251648
0x585324487f227dd458e013e06e6e16f942b0a288,103606026900822261760
0x43adb31f940864f878176625dd25eefa73ad35a4,103584866342644154368
0x3c7676976600c90c8d106786d84bda4369f872a8,103540711068080996352
0x687e17e21b1af0af9c849d1bbb5462941788e2a2,103429894564046274560
0xad66c362906fa61a7207ff56ecd9215696aaf849,103350133693289431040
0xb300aa30dd33e1ae849cb69fa23d6ddaf90a69bc,103335142576353132544
0x00d69eaf25a939a2e8db6238c9ea055ca9633571,103325616417165426688
0xa3160150c41f069023e5678c3514a031c9024c26,103320595409073766400
0x34a852a9446f2c138631d629b371995d93475f5b,103192195997499981824
0x54f2d57856e44dcf81880df34df300d145cc7d57,103089360165936480256
0x892cd5104290eb0747c9e206baffd74eebd9db26,103043707342882684928
0xe2e5295da9e3e25c78adf8a064817a60aa2eff6e,103011612700665970688
0x99ae4e738770baa6ad992e6df1131acfcc6d6d9c,103010294399454691328
0xa9126361b53a349bdc15e06e77e8f03d491cf458,103003791474902548480
0xd4fee673760a6b9f0af1a344f30b0ecf3a43a2c5,103003461117998202880
0x1f4c58e610ff7153f974242855289c1e28bfa9ac,103002960893032660992
0x2c8b5f6e7cfbaa12226eb288eb75624016cd1727,103002330401148993536
0x2dffd6f4edda07a0bc64a4b41af8a6ef34e4164b,103002236608967966720
0xd630c0bd0aa1e365d9380ef173584ea58b5f2b6c,102998712107231526912
0xd51430b97cc61288b17a0757d2ad93dee8ce02ed,102992856348728573952
0xb9d795b50542920618b2176d3675b6d8be4d5838,102991423412629323776
0x040f53e96766f53e523392f3f476714ad4c6fe5e,102972345040870359040
0x617f650002644280ad4bce4b99493834ae630281,102963714075943944192
0xaa16f65c01168438345b44fb86f16033218fb789,102959132848967778304
0x93aa8f188f642e307b78d3ab5658bf07084214e9,102958945264605708288
0x8cf318b78cc805cba2378e6de792747688b74a87,102847870311005487104
0x9bb23d01785508a1073fe945bea394073955ac5e,102840156425182543872
0x751961da42a72e417ced3621bfb660a89a23d5d7,102815900725030125568
0x9d71338b2494f961732ea87b1a1bc6c70fc61aed,102789605566007771136
0xa54c60bd2294a6c1c86e57787981afacf9ef86e7,102752800472032100352
0x7a0222dee3519854468f31154a4349c92814875f,102684546859753586688
0x7841708ee45e96464bbd5ec53f2f0b5671e720c2,102656118449680220160
0x38234eed6740f72dd67bc0e81334dcaf1958c0b7,102626048676438605824
0x46f3cc6a1c00a5cd8864d2b92f128196cae07d15,102544136838329925632
0x61bd9646106c5041899b7ef2384af5ed41b873b1,102383810568329969664
0x54e5141c33561ff79bb3eb193f273f20ade519fb,102354667253410004992
0x637fdcb9502384869d35ef528f977f5bf885e639,102171877756050849792
0x700b7d370ed03c7c48e9fee4f9522312e94e2c23,101766130696598913024
0x85caeabdade01d1073ef00847946e6f221fd8a53,101742704536181030912
0x6911141e13143e9eeaf8c290d8bc8e9fffec9741,101711646818632466432
0x0be019783b9d2c0fa14165c82f22f0fbebd5410a,101693023860019200000
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,101656965977085853696
0xcf14b2922d1155e4daaf12b28583317ef8813d8d,101580980762683572224
0xe5af6db1c7eec2916d02e6e76e991ef2e50d52ec,101574721697802125312
0xfb8d45ac063c639e1f685f70c81ffe632cf5ccfb,101519605243681357824
0x3d0d8fa8cac3a4602cbdc9a3f5772b0e114d861a,101485660811227430912
0xeb62f292d3d8afea3f24f0875bf9a3405aebebea,101474105614523236352
0x5b7ab4b4b4768923cddef657084223528c807963,101359505117051240448
0xc0c5b3dbab356dd0b7bbf4a68392b472ed4f3ca7,101310627927240359936
0x0f0c29cf768837f3fe7ef4495a783ea6a968f420,101218236376103370752
0xf623cbce211c638a2b639672c812dcda97ad1742,101190415530936057856
0xa1ef358d4afe6ae98dab17cfa7e29a8caa47e722,101084852431174975488
0xdfc30c075019bb671d60d84242d814f3cdf8d76e,100939022263822516224
0x4cd3fbf581aa594bb47417ff7be192eb5aeb5bf7,100897326428673277952
0x2a2ba00f8a8074845e147f4c6d66cd19f73f66e8,100874301490363187200
0x3701bbfc577f1cbd579fe15da23b687968030fbe,100811073054717771776
0xa3268edfd84415472d9c30ecdeba487f865ee063,100685072638707924992
0xd3dfca66a9277ae599197ee1c120dd3cfc853058,100651748276784250880
0x6fe49921a4f842f47954aa8a6de28931310d97ba,100618454136785551360
0x71dc921f1354ab555201c6d2779a581b31037af9,100598834896782557184
0x3c43aa8e525d0ca2fab672cd55f79de777295e99,100374234929386225664
0xf79aa684927b27175477b2d9439a9e4f819e4877,100361291608402640896
0x10c4d4b3c3b52a69d1d2f87bf7fcd6c66f51cd91,100344534072056758272
0x04b970b2539e98755438e6da19b204f102dde11e,100102094831826518016
0x4ec3b73b4cb5e228d4a713808a8d961bdc3691de,100027666567629488128
0xe6129de8f3f2001062495aea4b685dded6ff0e4c,99889378333768040448
0x168f87fbfe36b84e44b9d06278b2aa1cc73d7400,99635316158036197376
0xefe304d5f3067f37eff566001161c5016f30a9d4,99597266754458746880
0x661591218000b30ec6e8f5e19cbd737fa707c58f,99496286965944500224
0x8a2ec4cc1d731bbace15fc5d234690a0788610a7,99330722923701125120
0x30b4c3ce995b2f2aa13f4af9c6b25133275f2deb,99235613483584651264
0x79411dd7df11f7789ea512a318ed4061fc8d45c7,99190226405043814400
0x36656beb2f1a9107dc4ea9d8efa39c5844ace10c,99125018954378412032
0xa3ad5cfb4ff4b68e37a338da200ba441c1850b5b,99115738739132137472
0x0ea29538678143ce5f0cbd88a46c38b311a39ee0,98911733450421616640
0xd0793c144c7e09c3d7e0da7a8384c31d0577f838,98902327136798605312
0x9f97170f75732f1b9f9a5e4bc39d7ed71059a368,98870742098765561856
0x4b96ebe2d889eb1bed7b35bb2e7b471f0ebf7377,98804335150318174208
0x1021cf80a4354f66e7fd5e79fc825153e4c11bdb,98787828768590397440
0xa456e526bb667fbcdd23991696dd0aa49ebff0e7,98695542473123233792
0x3bdf8f692474b4309eabd3d4a3c75d22618b09d1,98632151464363999232
0xe912cac1a6641004a8803687ee7699227fdb0550,98465409809180884992
0x80dfa8751208175c5ee55aff291a90826891e091,98457095653399314432
0xd0c5a28fbc2fd0c5a9439e3903f085620236d18d,98446255361541718016
0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f,98403104705451048960
0x2f38aca175c72412d931e4407b34a01fea77539a,98402766011463942144
0x5098b03c1ee6fd57c66a5855de5ac2eecddbc2ff,97750528931696181248
0xb09a141af5417e91b9ed710bc0f78f01adc6042e,97633899396707663872
0x663ee23a4235d1179c2699d15edaddc4168e8948,97510914920385953792
0x9b9977d825bdb0db5e1e31e897d3839a6aeaa5a6,97287646801960419328
0x3bb5c8bea49682e4b83f36c9c4896b2a05dc2ac6,97278847011108126720
0x62f299f304131e5c2f2d7dc4395bde2a99f15867,97238161005108101120
0xade9e683cfa84d4c47d74de76afe8c4d7042eb2b,97204590699242995712
0x91ebd60b4457a393f70779ba20ebba0550e473de,97157945763340877824
0x379444bbeab01376e4b165a329b9a63db0544910,97121689874691997696
0xb22dfc8eb2f8c32e745e4bf6b9ca71c84c628ff5,96919526039135911936
0x381a414dd76e09ee5d27360f16b425a0b2902332,96908615924210188288
0xa0d1d716aa96c1cdc065ab6233ac7d3a530f45ee,96900245493119991808
0xa115d0307dd8e2bda0e0537ecbd5175201d6b894,96893798843876491264
0x5f94aa04356ba8029861ac18f6c9c69aba7f77f5,96787142544138616832
0x3ba66883a698b3106b7a9480e97c857b19bfc3f9,96778500115723403264
0xffa06240e8b331d9ac350529bc1b01e95d3e6ceb,96764054035572490240
0xe734b4f94d2214e5a557a4524be565bc34e92bc6,96648642756802166784
0xa9d6108e70cb58ef791c9d8f80488934d4dcaddd,96605205513491578880
0x92a4d8fda584d12056f6704114fe62292309c978,96591549371932082176
0x281362966454d021cf3e1f0d94271a63dc53f51b,96588905474562097152
0x6cbd16a902994d8062bbdc53dfac2928717581cf,96502100811009097728
0x3addd5a240c77f7556f407de03e52c33ff4c4304,96318554723389554688
0xf2a2d3a10707607d46f9f87323a27542edcddbbe,96227464799298355200
0x0b177eb717ee01f10345d46998681e97756ba722,96014645129840721920
0xdfbdf9f5b3193b78d2f07e60ee370bdb565d43f0,95955744682282647552
0xca31ebb748efab41d3a77c3bd08a4cf3fbc68d2f,95842721977722798080
0xfe7098518cbd90f9a199c1b7a67c8525eb788dea,95785956865486389248
0x2e18d7645c2503f15bf74d397f7d94756bb4f9ba,95763369624021172224
0x67bba2dfbf70af51e42a1214bdcb0e949244afb9,95635375603096518656
0x94d1a9b43875319aaae898a3cef3175fb170cd0f,95538129785523044352
0xb08e41f75d23495746c9a823b6180f9fe59fb0a3,95419685892899078144
0xa26bce535bd08ec61d1aeefd5a011821b1418455,95378155757269680128
0x2feb12b34a09cac2a518e51e4044a46800ee8ca7,95276793505083850752
0xbea32ded2d3a3fb9ae532fd66a5a53b6e02eeb6a,95149846830180876288
0x80aa18e1ba82ab0cbb3da795b3fea7c3f8cb7c83,95122295898067910656
0xecc65c3341c66520097bd29be2afd891f4907bfc,95118377469171089408
0xd692e8e0dbd3b4b9dfefe0500f097c17abea4583,95069346043329167360
0xe9f157f18848fa600bd003e4a81ff98349c9c55c,95066196710316867584
0x54726a396a28fbc98cb50ac1a4fb2e6dc2225912,95026326696291909632
0xe7aa0625b2d089c92c5a8435fd5405cdc6f63814,95003507058644762624
0x594b09126cfa0c83f656901c7ef103aa91dce7f3,94982799829341700096
0xdbbdd3d66dda4c6f2f1bac097821b5ee90047892,94958542044918595584
0xd8696bbd8ce60804f0fc9fdbb73b517e72855f2c,94945453867122032640
0x072c6dd6ffc43019775b326a748ed052fe7b2669,94921343023782559744
0x817d89905d020a7b0569e6740f7805f306054b7d,94866268255075598336
0x85e3d6e829b8f60f6164915a63c9ea784a1a577a,94857908245338832896
0xc28064b875ae25f9a2ca28c08f116a5c26229f69,94856335663103393792
0x11d60e1ea7067ea8217ac54530c7b9f0a53d384a,94748265185702494208
0x304ac5e895e3bbf5136b03023905a63fed118c8b,94654804403701678080
0x9c3967dc0e688554a8f72b360203769108202e6f,94581627744053854208
0x777a43eaab6b8a92a1f21740c1532dbe3b7c775f,94556012057276366848
0x1605d2893df5a34a7cc8ca0b2345a98283d82e14,94364115339138170880
0x87b675e9219a3b870df51449268b8c8c2241bf0c,94352758148149526528
0xfc16f3487812d24aafbec59c156ec0c24bf1c6b5,94165437446310756352
0x2f062d9aa98209d2c79a744b0d4ef203d363b7d6,94155589267301498880
0x46c87da3b922bfb6a3ed94f44a0c28cf6cc46be8,93960361884601040896
0x5c0aed74917667f07786947ed677a7e3c808e006,93959823100627714048
0x55c679a16c08f40cdb1d7f5cd431e9baaafa8d15,93669660314413400064
0x8257ed0d3cfbf2a874ca011f1f922f3a1f0a06e0,93624640067513958400
0xc6683efb2fd91f1fef74353473db620e7f6e96ed,93576838361378996224
0xe67781f73571637210331e44ce186a79e0e1e138,93520981991163346944
0x3ec33710ab5d6c1b6ae6cc6806fb123ecd33817b,93510834719310102528
0x5fd143ca2cfe99c7419fc5fa8a890988a016697f,93503105201457004544
0x3f4a9b8340026cfe07903d8302e5a62222523e93,93430117168306634752
0x29fa5247183ff403c2ba19a435f401c5707f2d3c,93418219109073960960
0x4cc07a9b4776b2b8e59f79167e63e08d8f0bb6eb,93348689923133276160
0x6252f402228afe8d18622419b89a1db77ab1fc93,93264279044467507200
0xec23e1c26d50657badbe320e2d6c8f97145111be,93242321252750606336
0x0b85e12e9c1731b2e6aed6963bab8150e8a842d3,93180308989052665856
0x489d69939b4aca357f630055e351a81f1fbb7fb6,93148486344160935936
0x16a55d6c1d1991dfe63af7a0b8f19749791c9f52,93001954819721379840
0x89f42ccb1b90103a4b886cc8ee01979492808079,92981742604707168256
0x0e15e6d82aca20e7c4a5c753b38d8ed0d8d09010,92971697462117695488
0x368cb4212abd097f35efcd34e291b6ee1d60e622,92863312259842637824
0x306b5629d35bc5d2fbd3ab8c975b911dc1783a21,92778505369745817600
0xbcf698366eba7ac11c0f10416259939485fd8e24,92722460373032714240
0x75f3b20555b3d7dd9ce76f8a2d97e8a934a8f091,92707814202895581184
0x621370f543d4e829ce5ca06addab3e784b90d06c,92621844289753841664
0xd2fbbe8cd3dcafddc5dcac90231f8ff1429486f8,92560245753787842560
0x408570441054b712a9f8b4c96101915c75e3f044,92436004462240202752
0x06b44aa25a2f7ab692086772fdd1d3adbdb4d0e0,92398281247025725440
0x723b6a0e6758d9a37f6261aab7e1d1d9875c719e,92396074004365213696
0xf8b95e51ef91ccf7ca07e06155c8b45305f983cb,92375837820238053376
0x8d391948dc81d695822a24e7360943da6d9dfa0b,92282550032704471040
0xab57e70339771696fda8a2d42822c22883eb2f4d,92236891998973952000
0xc4236768263eb763542de7cbff5c1f4cb6bc80bb,92185368827522351104
0x6c68b129d242dd1686d2b67ed15ad627e806fe72,92184146402762817536
0xe2b829c7ad02dad635cfb55a22e28ba37f35943e,92127489672602288128
0x5eb720d084faea2b504353568ff0a16d91d99425,91910205495327113216
0x82b706146973909a8d7f565e2fc7957f99bde350,91871432849820319744
0x2229b56cbe20dd9e3dd8c0f45dd84d6d4159c3d9,91829076300862390272
0xeea110438fd913fdaac79d028c6cfcb0155cfd9a,91772571722462248960
0xe43227addea29229692ce789d4bbda3cc999080c,91760315168670941184
0x1ba350e56f152309a37a5eca77c1ddc602f0d3a5,91751524757036761088
0xc1d4d007938719f9141a5b5dfbc5485e677af977,91675542669040500736
0x5112e6a4cf433021edff1420d21c8d377d03d9a2,91668358187972804608
0x3d9bfc2ed8e2920a2cfacec1f24530ac3f49ee59,91580710436925784064
0x7b55b0b671f2952b092bebc75dfcfb9b86cdd032,91453450079283986432
