share_elapsed_calc,dt,name,l2_num_txs_per_day,l1_gas_used_on_l2,l1_gas_used_user_txs_l2_per_day,l2_gas_used,l2_gas_used_user_txs_per_day,l2_gas_used_per_block,l2_gas_used_per_second,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_l1_gas_price_on_l2,collective_contribution,net_chain_operator_margin_eth,num_l1_txs_inbox,num_l1_txs_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,l2_eth_fees_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l1_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,total_available_l2_gas_target,avg_l2_gas_target_used,pct_l2_eth_fees_from_l2_contrib,pct_l2_eth_fees_from_l2_base_fee,pct_l2_eth_fees_from_l2_priority_fee,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,calldata_gas_l2_per_day,calldata_bytes_l2_per_day,calldata_gas_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,calldata_bytes_l1_inbox,bytes_compression_ratio,gas_compression_ratio,calldata_bytes_l2_per_l2_tx,l2_gas_used_per_l2_tx,l1_gas_used_on_l2_per_l2_tx,calldata_gas_l2_per_l2_tx,l1_eth_fees_total,l1_gas_used_total,active_secs_per_day,l1_margin_l2_eth_fees_combined_by_day_chart,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected,net_chain_operator_margin_eth_projected,l2_gas_used_per_second_by_day,l2_gas_used_per_second_by_day_projected,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l2_gas_used_per_block_7day,l2_gas_used_per_block_30day,l1_gas_used_combined_7day,l1_gas_used_combined_30day,dt_by_day,l1_eth_fees_combined_by_day,l2_num_txs_by_day,l2_eth_fees_by_day,l2_fee_eth_margin_by_day,l2_gas_used_by_day,l1_gas_used_combined_by_day,collective_contribution_by_day,net_chain_operator_margin_eth_by_day,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_num_txs_by_day_7day,l2_num_txs_by_day_30day,l2_eth_fees_by_day_7day,l2_eth_fees_by_day_30day,l2_fee_eth_margin_by_day_7day,l2_fee_eth_margin_by_day_30day,l2_gas_used_by_day_7day,l2_gas_used_by_day_30day,collective_contribution_by_day_7day,collective_contribution_by_day_30day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day
,2023-08-28 00:00:00.000 UTC,Base,353847,1.533664824e+09,1.533664824e+09,2.21599203617e+11,2.19217185437e+11,5.129611194837963e+06,2.5648055974189816e+06,43200,1299,25.570946833406328,25.074256399819827,25.317072668198374,7.8420366304405364,44.438207572496374,1429,24,1453,24.523047960554432,9.59060428e+08,24.470785587643263,0.05226237291117006,9.56976124e+08,2.084304e+06,76.80329216349135,52.28024420293691,0.680703166885709,26.558286197741285,2.035238237186853,50.24500596575007,34.01630905500656,16.228696910743516,2.16e+11,1.0259222389675926,0.6542038049461917,0.4429017050805057,0.2113020998656861,0.15517172609983354,0.22920194813006506,9.1298818e+08,1.20273187e+08,8.26075364e+08,1.08474278e+08,5.8107757e+07,0.48313143144697746,0.03788817223338755,339.90167219165346,626257.1213462315,4334.259790248328,2580.1778169660897,3519.9455731933554,1.07896201873e+11,86400,0,,,,,,,,4.825372050868056e+06,,515054.1,86.58814324616407,1.1388114115783333e+11,60.1818231980282,2.2790689156354693,9.02727347970423,746.4285714285714,605.6333333333333,30.008659817303375,26.406320048135886,2.7519695374166667e+07,7.908412580405091e+07,9.684766268e+09,3.6539303642e+10,2023-08-28 00:00:00.000 UTC,89.12843334518465,791147,157.17300495876515,68.04457161358052,4.16912145195e+11,3.409844336e+09,21.695650949405227,59.79855747735861,74.04438937817906,42.72691638410987,31.317472994069714,-5.999817764598536,1.0307695714285715e+06,1.0938833666666667e+06,135.80729602365685,151.20113310330908,72.61859760789731,79.47613743323274,3.05798929973e+11,2.8125365755456665e+11,19.959005941901008,26.72537781388399,3430.817139848171,1.04486357537e+11,0.02532096917178347,0.03160300619305934
,2023-08-28 00:00:00.000 UTC,Zora Network,60462,2.1575926e+08,2.1575926e+08,1.0211180146e+10,8.001265838e+09,236369.91078703705,118184.95539351852,43200,0,26.154921704328395,25.03172208736235,25.805113780722106,0.4020074811247411,2.2780423930401996,146,24,170,4.093767739948539,1.56609488e+08,4.041592519571636,0.05217522037690294,1.54525124e+08,2.084364e+06,6.773817614113479,2.680049874164941,0.39564836652539415,3.808301501424274,0,2.9655161126892056,5.10565304776e-07,2.965515602124591,2.16e+11,0.04727398215740741,0.4377909594894394,7.537334688672747e-08,0.43779088411619443,5.000066790844084e-08,0.37063086925636163,1.78003924e+08,2.4142639e+07,9.4877116e+07,1.2910639e+07,9.494378e+06,0.39326181367331053,0.04400449834690757,399.30268598458537,168885.91422711787,3568.510138599451,2944.0627832357513,3519.9455731933554,1.07896201873e+11,86400,0,,,,,,,,4.825372050868056e+06,,56668.46666666667,5.499804359517318,1.0701810916666666e+10,2.58890107091229,0.8893806541243593,0.38833516063684326,466.14285714285717,592.8666666666667,3.3143040607710614,2.9109032886050294,1.8410770410416673e+06,7.431951131857846e+06,1.136350644e+09,4.157626088e+09,2023-08-28 00:00:00.000 UTC,89.12843334518465,791147,157.17300495876515,68.04457161358052,4.16912145195e+11,3.409844336e+09,21.695650949405227,59.79855747735861,74.04438937817906,42.72691638410987,31.317472994069714,-5.999817764598536,1.0307695714285715e+06,1.0938833666666667e+06,135.80729602365685,151.20113310330908,72.61859760789731,79.47613743323274,3.05798929973e+11,2.8125365755456665e+11,19.959005941901008,26.72537781388399,3430.817139848171,1.04486357537e+11,0.02532096917178347,0.03160300619305934
,2023-08-28 00:00:00.000 UTC,Public Goods Network,2347,2.1486948e+07,2.1486948e+07,2.574718417e+09,3.02839981e+08,59599.96335648148,29799.98167824074,43200,850,26.55826683900252,24.57761566355662,25.80275155939269,0.001970024656623916,-0.3673293013612919,146,24,170,1.1533691393542345,4.358332e+07,1.1021416217848328,0.051227517569401686,4.1499004e+07,2.084316e+06,0.7880098626495665,-0.36535927670466795,-0.46364810140345386,0.3792249086132932,0,0.4087849540362733,1.2873592085e-07,0.40878482530018356,2.16e+11,0.011919992671296295,0.5187561392465246,1.6336841320379483e-07,0.5187559758778971,4.999999999999992e-08,1.349838131300997,1.02049584e+08,1.3998336e+07,1.6577748e+07,2.409336e+06,2.406862e+06,0.17193915048188585,0.11201507073038014,5964.352790796762,1.0970253161482743e+06,9155.069450362165,43480.862377503196,3519.9455731933554,1.07896201873e+11,86400,0,,,,,,,,4.825372050868056e+06,,617.1,0.1923115927534796,2.302371067133333e+09,-0.6034070944972408,-0.7583171090050262,0.0009489147534287103,649.4285714285714,635.9,0.8592971238539974,0.7957186872507204,399442.85046296305,1.5988687966203715e+06,2.87287048e+08,1.126103356e+09,2023-08-28 00:00:00.000 UTC,89.12843334518465,791147,157.17300495876515,68.04457161358052,4.16912145195e+11,3.409844336e+09,21.695650949405227,59.79855747735861,74.04438937817906,42.72691638410987,31.317472994069714,-5.999817764598536,1.0307695714285715e+06,1.0938833666666667e+06,135.80729602365685,151.20113310330908,72.61859760789731,79.47613743323274,3.05798929973e+11,2.8125365755456665e+11,19.959005941901008,26.72537781388399,3430.817139848171,1.04486357537e+11,0.02532096917178347,0.03160300619305934
,2023-08-27 00:00:00.000 UTC,Base,391499,1.673744516e+09,1.673744516e+09,2.21668576343e+11,2.19191581743e+11,5.131217044976852e+06,2.565608522488426e+06,43200,1629,13.16711760140406,12.715395902471855,13.102718126670771,8.670860278499243,49.13487491149571,1428,24,1452,13.797703163990374,1.04796244e+09,13.771200413449268,0.026502750541105697,1.045878136e+09,2.084304e+06,71.60343835398533,57.80573518999495,0.807303902142537,15.000532184698804,1.20282902070843,56.60290616928652,37.22953802137619,19.373368147910362,2.16e+11,1.0262434089953705,0.7905054208355079,0.5199406463880245,0.27056477444748395,0.1698493059146198,0.2582348542730668,9.79139304e+08,1.29437982e+08,8.91212532e+08,1.17490656e+08,6.3681232e+07,0.49198257741688217,0.038047163943627824,330.62148817749215,566204.7063798375,4275.220411801818,2501.000779056907,1719.8210066210722,1.08184191166e+11,86400,1.6782731719555732,,,,,,,,3.7049700050231484e+06,,503831.26666666666,84.26071180017802,1.0669146943326666e+11,58.57499546417463,2.280450141936305,8.786249319626192,594.2857142857143,639.5,34.48950747670147,25.685716336003402,2.592772158071759e+07,7.409129821754628e+07,1.1189855108e+10,3.5717445746e+10,2023-08-27 00:00:00.000 UTC,29.43994245581565,768297,97.79671295812936,68.35677050231371,3.20109408434e+11,2.253016748e+09,16.41768608835702,59.191049723380175,66.67849733035814,37.22954336019605,29.448953970162414,1.6782731719555732,1.178706142857143e+06,1.0900159666666666e+06,140.29888336146033,148.3258413460348,77.21398175269665,77.9452819486789,2.919765606288571e+11,2.7287121082206668e+11,20.40260671185182,26.58981408537627,1690.3810641652565,1.05931174418e+11,0.017118027017041865,0.02082574841774179
,2023-08-27 00:00:00.000 UTC,OP Mainnet,311962,1.584265596e+09,1.584265596e+09,8.4894005318e+10,8.2662191817e+10,1.9651390119907407e+06,982569.5059953703,43200,398,12.991029297457686,13.00950852704571,12.880104820325,7.251965309423486,7.251965309423486,540,24,564,13.102000452739883,1.008539172e+09,13.074880935340472,0.027119517399411278,1.00645458e+09,2.084592e+06,20.35396576216337,7.251965309423486,0.3562924981874733,13.95736674676467,0.8553662940247868,6.3965990153986985,4.66147326888499e-06,6.396594353925445,2.16e+11,0.3930278023981481,0.3142679461164044,2.290203945193988e-07,0.31426771709601065,5.639184210363932e-08,0.07738240270182621,1.066899468e+09,1.38936606e+08,9.8262804e+08,1.27536486e+08,6.2367102e+07,0.44888891268871217,0.03936656969479504,445.3638776517653,272129.31484603893,5078.3928683621725,3419.9661112571403,1719.8210066210722,1.08184191166e+11,86400,1.6782731719555732,,,,,,,,3.7049700050231484e+06,,530122.1,58.492567313977105,1.5327001166973334e+11,17.41761568299224,0.42404470343559075,17.41761568299224,650.5714285714286,652.6333333333333,24.595185194960738,41.074951630984934,1.911400427888888e+07,1.0643750810398144e+08,8.304452752e+09,5.5295552752e+10,2023-08-27 00:00:00.000 UTC,29.43994245581565,768297,97.79671295812936,68.35677050231371,3.20109408434e+11,2.253016748e+09,16.41768608835702,59.191049723380175,66.67849733035814,37.22954336019605,29.448953970162414,1.6782731719555732,1.178706142857143e+06,1.0900159666666666e+06,140.29888336146033,148.3258413460348,77.21398175269665,77.9452819486789,2.919765606288571e+11,2.7287121082206668e+11,20.40260671185182,26.58981408537627,1690.3810641652565,1.05931174418e+11,0.017118027017041865,0.02082574841774179
,2023-08-27 00:00:00.000 UTC,Zora Network,62659,2.2273284e+08,2.2273284e+08,1.0878557932e+10,8.60223226e+09,251818.47064814816,125909.23532407408,43200,20,12.973617832580064,12.648752919867855,12.866907418005441,0.4791658250731322,2.7152730087477495,145,24,169,1.98462912223639,1.53026416e+08,1.958265275930498,0.02636384630589224,1.50942112e+08,2.084304e+06,5.179067956057271,3.1944388338208816,0.6167980148020202,1.9602638565608685,0,3.218804099496403,5.43933142973e-07,3.21880355556373,2.16e+11,0.050363694129629634,0.6215025805428549,1.050252955914265e-07,0.62150247551765,5.000049504011002e-08,0.37418242174925465,1.80954092e+08,2.480381e+07,9.7743076e+07,1.3561498e+07,9.271429e+06,0.3737905184727669,0.041625783606943634,395.8539076589157,173615.24971672066,3554.6823281571683,2887.91860706363,1719.8210066210722,1.08184191166e+11,86400,1.6782731719555732,,,,,,,,3.7049700050231484e+06,,55514.7,5.404652933160323,1.0618336351366667e+10,2.5670744915964687,0.904670846801928,0.38506117373947,596,614.9,3.1835889579467715,2.837578441563856,1.8756796874828483e+06,7.373982683732847e+06,1.128195596e+09,4.092695932e+09,2023-08-27 00:00:00.000 UTC,29.43994245581565,768297,97.79671295812936,68.35677050231371,3.20109408434e+11,2.253016748e+09,16.41768608835702,59.191049723380175,66.67849733035814,37.22954336019605,29.448953970162414,1.6782731719555732,1.178706142857143e+06,1.0900159666666666e+06,140.29888336146033,148.3258413460348,77.21398175269665,77.9452819486789,2.919765606288571e+11,2.7287121082206668e+11,20.40260671185182,26.58981408537627,1690.3810641652565,1.05931174418e+11,0.017118027017041865,0.02082574841774179
,2023-08-27 00:00:00.000 UTC,Public Goods Network,2177,2.3157588e+07,2.3157588e+07,2.668268841e+09,3.31640179e+08,61765.48243055555,30882.741215277776,43200,1417,12.768506153319828,12.923820511341816,12.62976575585703,0.015694675361158827,0.08893649371323335,145,24,169,0.5556097168490025,4.348872e+07,0.5286720808043923,0.026937636044610205,4.140438e+07,2.08434e+06,0.6602408859233947,0.10463116907439218,0.15847423463946483,0.20005283974688035,0,0.4601880461765143,1.3341344205e-07,0.460187912762878,2.16e+11,0.01235309648611111,0.6970002252025153,2.0206782841600553e-07,0.6970000231343927,5.000000000000026e-08,1.3876124647023185,1.05639116e+08,1.4518544e+07,1.8601004e+07,2.691404e+06,2.40231e+06,0.16546493918398428,0.10373748768654145,6669.060174552136,1.2256632250803858e+06,10637.385392742306,48525.08773541571,1719.8210066210722,1.08184191166e+11,86400,1.6782731719555732,,,,,,,,3.7049700050231484e+06,,547.9,0.1679092987193219,2.2913933677e+09,-0.6144036900844578,-0.7853681312692138,0.0008879090183433161,649.4285714285714,652.6,0.8166199791547559,0.7823129888037796,393749.21675925935,1.5912453942361122e+06,2.82402652e+08,1.117988352e+09,2023-08-27 00:00:00.000 UTC,29.43994245581565,768297,97.79671295812936,68.35677050231371,3.20109408434e+11,2.253016748e+09,16.41768608835702,59.191049723380175,66.67849733035814,37.22954336019605,29.448953970162414,1.6782731719555732,1.178706142857143e+06,1.0900159666666666e+06,140.29888336146033,148.3258413460348,77.21398175269665,77.9452819486789,2.919765606288571e+11,2.7287121082206668e+11,20.40260671185182,26.58981408537627,1690.3810641652565,1.05931174418e+11,0.017118027017041865,0.02082574841774179
,2023-08-26 00:00:00.000 UTC,OP Mainnet,319108,1.624038488e+09,1.624038488e+09,8.5115415627e+10,8.2877881221e+10,1.970264250625e+06,985132.1253125,43200,423,13.020620137068093,12.610207885579776,12.968753544163677,5.577883006041622,5.577883006041622,545,24,569,13.262104106700756,1.01861198e+09,13.23581666557915,0.026287441121605765,1.016527364e+09,2.084616e+06,18.839987112742378,5.577883006041622,0.29606617948634556,14.406240349621877,1.144136242921121,4.433746763120502,4.648993047053004e-06,4.433742114127555,2.16e+11,0.394052850125,0.23533703800262945,2.4676200780990283e-07,0.23533679124062695,5.609449684960126e-08,0.05349734691331688,1.09345678e+09,1.41949399e+08,1.009120144e+09,1.30538587e+08,6.299153e+07,0.4437604557945328,0.038786968698983196,444.8318406307582,266729.18142760446,5089.306717474961,3426.6040964187673,1783.7729200117826,1.07922680382e+11,86400,1.3394474098357618,,,,,,,,3.7237791706712963e+06,,541755.6,60.79330457659159,1.5583100755193332e+11,17.918720391752863,0.41793339183191985,17.918720391752863,596.1428571428571,614.9,25.275511990945752,42.87458418483879,2.0153567510601845e+07,1.0821597746662033e+08,8.505708412e+09,5.6382513168e+10,2023-08-26 00:00:00.000 UTC,29.281997138772457,794081,149.67945800733438,120.39746086856191,3.21734520346e+11,2.248143012e+09,22.8052405485821,103.17010332602142,119.05801345872615,90.7873572049619,28.270656253764443,1.3394474098357618,1.2508292857142857e+06,1.0872475666666667e+06,142.16141752379042,148.28645109224945,76.62581750920239,76.43703503154093,2.843600938587143e+11,2.679920421218e+11,20.557669579788314,26.795591513531715,1754.49092287301,1.0567453737e+11,0.0164157650395203,0.020831052416809312
,2023-08-26 00:00:00.000 UTC,Base,393225,1.567113996e+09,1.567113996e+09,2.21176186868e+11,2.18607020079e+11,5.119819140462963e+06,2.5599095702314815e+06,43200,1975,13.05544741799109,12.195121865487735,12.986485163186206,16.827242686075145,95.35437522109248,1429,24,1453,13.196621403487423,1.010950768e+09,13.171202915861237,0.02541848762618594,1.008866452e+09,2.084316e+06,125.37823931065506,112.18161790716763,0.8947455198282886,13.920291018123395,0.7236696146359716,111.45794829253167,90.78735178346369,20.67059650906803,2.16e+11,1.0239638280925927,0.8889736281618018,0.7241077262100959,0.16486590195170633,0.4152993428603305,0.5098553022325316,8.68048312e+08,1.13989e+08,7.79050272e+08,1.01882853e+08,6.1359481e+07,0.5382930019563291,0.039154446426116915,289.88238285968595,562467.2563239875,3985.2857676902536,2207.5104889058425,1783.7729200117826,1.07922680382e+11,86400,1.3394474098357618,,,,,,,,3.7237791706712963e+06,,491058.9,81.99942568786061,9.943174142756667e+10,56.6844890017614,2.2391716678828426,8.502673350264208,600.1428571428571,601.5666666666667,36.186125692137104,25.31493668609924,2.3603470895023145e+07,6.904982043581018e+07,1.1810099088e+10,3.4746080916e+10,2023-08-26 00:00:00.000 UTC,29.281997138772457,794081,149.67945800733438,120.39746086856191,3.21734520346e+11,2.248143012e+09,22.8052405485821,103.17010332602142,119.05801345872615,90.7873572049619,28.270656253764443,1.3394474098357618,1.2508292857142857e+06,1.0872475666666667e+06,142.16141752379042,148.28645109224945,76.62581750920239,76.43703503154093,2.843600938587143e+11,2.679920421218e+11,20.557669579788314,26.795591513531715,1754.49092287301,1.0567453737e+11,0.0164157650395203,0.020831052416809312
,2023-08-26 00:00:00.000 UTC,Zora Network,79925,2.44041536e+08,2.44041536e+08,1.2862060646e+10,1.0545205224e+10,297732.8853240741,148866.44266203704,43200,25,12.895599211696355,13.112164036381774,12.7720200202349,0.3987882526182377,2.2598000981700137,153,24,177,2.2720016943108656,1.76149264e+08,2.2446721157071474,0.02732957860371824,1.74064972e+08,2.084292e+06,4.930590045099117,2.6585883507882513,0.5392028796697105,2.131961914355635,0,2.7986281307434817,6.43462309167e-07,2.798627487281407,2.16e+11,0.05954657706481482,0.5676051152387427,1.305041188339285e-07,0.5676049847346714,5.0029954496231265e-08,0.2653934249069293,1.68975128e+08,2.3767613e+07,8.5738264e+07,1.2522457e+07,1.0711063e+07,0.45065791840350145,0.043890327751420155,297.3739505786675,160926.62678761338,3053.3817453863,2114.1711354394747,1783.7729200117826,1.07922680382e+11,86400,1.3394474098357618,,,,,,,,3.7237791706712963e+06,,53948.3,5.344662515901024,1.0451969583433332e+10,2.49216750489922,0.8736798820987114,0.3738251257348828,675.8571428571429,645.3,3.250005837329195,2.8524950110018055,1.931411155561552e+06,7.258450206001366e+06,1.138699876e+09,4.010153028e+09,2023-08-26 00:00:00.000 UTC,29.281997138772457,794081,149.67945800733438,120.39746086856191,3.21734520346e+11,2.248143012e+09,22.8052405485821,103.17010332602142,119.05801345872615,90.7873572049619,28.270656253764443,1.3394474098357618,1.2508292857142857e+06,1.0872475666666667e+06,142.16141752379042,148.28645109224945,76.62581750920239,76.43703503154093,2.843600938587143e+11,2.679920421218e+11,20.557669579788314,26.795591513531715,1754.49092287301,1.0567453737e+11,0.0164157650395203,0.020831052416809312
,2023-08-26 00:00:00.000 UTC,Public Goods Network,1823,1.8455724e+07,1.8455724e+07,2.580857205e+09,2.68060397e+08,59742.064930555556,29871.032465277778,43200,1206,12.994112516127561,12.954170635009492,12.90834462906597,0.0013266038470945182,-0.021954999282698427,146,24,170,0.5512699342734112,4.2431e+07,0.5242685719018927,0.02700136237151854,4.0346624e+07,2.084376e+06,0.5306415388378073,-0.020628395435603908,-0.0388744452248942,0.16295126650731084,0,0.36769027233049645,1.2904286025e-07,0.3676901432874525,2.16e+11,0.011948412986111111,0.6929164896057685,2.4318273411581233e-07,0.692916246422688,5.000000000000026e-08,1.3716695059975328,1.01096992e+08,1.3866148e+07,1.4639284e+07,2.127628e+06,2.334644e+06,0.1683700476873606,0.1264997244215399,7606.224904004388,1.415719805266045e+06,10123.82007679649,55456.386176631924,1783.7729200117826,1.07922680382e+11,86400,1.3394474098357618,,,,,,,,3.7237791706712963e+06,,484.76666666666665,0.1490583118961734,2.277323558866667e+09,-0.6583418668725723,-0.8153848415992654,0.0003726457797404336,602.8571428571429,601.9666666666667,0.8239564941760331,0.8074001787687458,388555.4945370371,1.5814746936574085e+06,2.79242964e+08,1.110543892e+09,2023-08-26 00:00:00.000 UTC,29.281997138772457,794081,149.67945800733438,120.39746086856191,3.21734520346e+11,2.248143012e+09,22.8052405485821,103.17010332602142,119.05801345872615,90.7873572049619,28.270656253764443,1.3394474098357618,1.2508292857142857e+06,1.0872475666666667e+06,142.16141752379042,148.28645109224945,76.62581750920239,76.43703503154093,2.843600938587143e+11,2.679920421218e+11,20.557669579788314,26.795591513531715,1754.49092287301,1.0567453737e+11,0.0164157650395203,0.020831052416809312
,2023-08-25 00:00:00.000 UTC,Base,661591,2.419652512e+09,2.419652512e+09,1.4916780751e+11,1.46600443558e+11,3.452958507175926e+06,1.726479253587963e+06,43200,2369,22.787052532480004,22.723888350632723,22.758731515579523,11.567138397869563,65.54711758792752,1440,24,1464,32.963552456160414,1.4465971e+09,32.91618841940232,0.04736403675809759,1.444512772e+09,2.084328e+06,110.0778084419575,77.11425598579709,0.7005431619440203,37.66666376701786,4.7031113108574445,72.41114467493965,41.244166864089216,31.16697781084979,2.16e+11,0.6905917014351852,0.657817826316201,0.3746819404188692,0.283135885897326,0.28133725835400925,0.493935372346208,1.189734732e+09,1.55049018e+08,1.09966936e+09,1.42771705e+08,8.8661392e+07,0.5718281427619232,0.0366422002995445,234.3578101878653,225468.31427573835,3657.323802772408,1798.2934048377322,3083.290342853241,1.0775330536e+11,86400,4.921873373002032,,,,,,,,3.1472009647685187e+06,,478267.4666666667,77.97632730463874,9.219839486903334e+10,53.03276710675251,2.126110574674363,7.954915066012875,675,666.7666666666667,37.17832648445172,24.943560197886253,2.0998900797314808e+07,6.402666310349536e+07,1.2175146644e+10,3.380526706e+10,2023-08-25 00:00:00.000 UTC,61.033546432050784,1.047203e+06,150.3249770745537,89.29143064250289,2.71918163356e+11,2.69539116e+09,22.026327884262805,77.32325216882602,84.36955726950086,41.24421112881833,43.12534614068291,4.921873373002032,1.2942144285714286e+06,1.0916627333333334e+06,134.03632548665115,149.13162823571415,66.72461307989643,74.79193939612217,2.7465838094385715e+11,2.641024830743e+11,19.73942282866795,28.31853157161362,3022.2567964211903,1.050579142e+11,0.019794939705733667,0.02501446383472686
,2023-08-25 00:00:00.000 UTC,OP Mainnet,328085,1.658240852e+09,1.658240852e+09,1.09221635064e+11,1.06992873658e+11,2.5282785894444445e+06,1.2641392947222223e+06,43200,383,22.568046348578303,22.448241084323854,22.410028375813337,10.058149410585933,10.058149410585933,573,24,597,24.164375837975477,1.070745124e+09,24.117579875439237,0.04679596253623887,1.068660508e+09,2.084616e+06,34.22252524856141,10.058149410585933,0.2939043608714626,25.41827759032079,1.253901752345314,8.804247658240616,4.358827995911496e-05,8.80420406996062,2.16e+11,0.5056557178888889,0.2572646990335909,1.2736722273569585e-06,0.2572634253613625,4.073942354183681e-07,0.08228816889602537,1.107712504e+09,1.4144365e+08,1.023479668e+09,1.30048966e+08,6.6223249e+07,0.4681952777660927,0.03993584461517054,431.11891735373456,332906.5183229956,5054.302549644147,3376.2973131962754,3083.290342853241,1.0775330536e+11,86400,4.921873373002032,,,,,,,,3.1472009647685187e+06,,561138.2,65.71873816385722,1.5941614760553333e+11,19.995165000867818,0.4373053901450712,19.995165000867818,762.8571428571429,625.4333333333333,26.05909662889919,45.723573162989474,2.121047114418981e+07,1.107056580593981e+08,8.776618608e+09,5.8309435944e+10,2023-08-25 00:00:00.000 UTC,61.033546432050784,1.047203e+06,150.3249770745537,89.29143064250289,2.71918163356e+11,2.69539116e+09,22.026327884262805,77.32325216882602,84.36955726950086,41.24421112881833,43.12534614068291,4.921873373002032,1.2942144285714286e+06,1.0916627333333334e+06,134.03632548665115,149.13162823571415,66.72461307989643,74.79193939612217,2.7465838094385715e+11,2.641024830743e+11,19.73942282866795,28.31853157161362,3022.2567964211903,1.050579142e+11,0.019794939705733667,0.02501446383472686
,2023-08-25 00:00:00.000 UTC,Zora Network,56677,1.88546552e+08,1.88546552e+08,1.1168458876e+10,8.945998928e+09,258529.14064814814,129264.57032407407,43200,4,21.828753659175366,22.316141902569342,21.210584694619197,0.40019221816895095,2.2677559029573886,146,24,170,3.01755220756386,1.38190956e+08,2.9710383159380642,0.04651389162579572,1.3610664e+08,2.084316e+06,5.6855003286902,2.6679481211263396,0.46925476508431924,2.7354409052908735,0,2.950059423399326,5.58436061342e-07,2.9500588649643866,2.16e+11,0.05170582812962963,0.5188741980213635,9.822109384534149e-08,0.518874099800467,5.0001328273919964e-08,0.3297629976420576,1.59023588e+08,2.253569e+07,7.588714e+07,1.1302009e+07,8.340159e+06,0.37008669359580293,0.04423395130556405,397.61614058612844,197054.51728214268,3326.6854632390564,2805.7869682587293,3083.290342853241,1.0775330536e+11,86400,4.921873373002032,,,,,,,,3.1472009647685187e+06,,51816.833333333336,5.301126872527775,1.0220707823233334e+10,2.45408609997455,0.8619778556152272,0.3681129149961823,674.7142857142857,645.1666666666666,3.246464196177445,2.8470407725532265,1.9107845630615521e+06,7.097851761418032e+06,1.117333784e+09,3.907035804e+09,2023-08-25 00:00:00.000 UTC,61.033546432050784,1.047203e+06,150.3249770745537,89.29143064250289,2.71918163356e+11,2.69539116e+09,22.026327884262805,77.32325216882602,84.36955726950086,41.24421112881833,43.12534614068291,4.921873373002032,1.2942144285714286e+06,1.0916627333333334e+06,134.03632548665115,149.13162823571415,66.72461307989643,74.79193939612217,2.7465838094385715e+11,2.641024830743e+11,19.73942282866795,28.31853157161362,3022.2567964211903,1.050579142e+11,0.019794939705733667,0.02501446383472686
