dt,active_secs_per_day,share_elapsed,name,alignment,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,num_l1_txs_inbox,l1_eth_fees_inbox,secs_between_l1_txs_inbox,num_l1_txs_output,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_total,l1_gas_used_total,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_users_per_day,l2_eth_fees_per_day,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,avg_l1_gas_price_on_l2,l1_gas_used_on_l2,l2_gas_used,l2_eth_fees_saved_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,l1_gas_compression_ratio,calldata_bytes_l2_per_day,calldata_bytes_l1_inbox,calldata_bytes_user_txs_l2_per_day,l1_gas_used_user_txs_l2_per_day,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,collective_contribution,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l1_eth_fees_combined_by_day,l2_eth_fees_by_day,l2_gas_used_by_day,l2_num_txs_by_day,pct_of_total_l1_eth_fees_combined_by_day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_fee_eth_margin_by_day,collective_contribution_by_day,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected
2023-07-25 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,0.014578932154863906,0.07440844661256144,1524,83.10460882376806,56.69291338582677,24,0.05785795192409707,2.866069532e+09,2.084664e+06,1548,83.16246677569215,2.868154196e+09,3982.9124139678115,1.07711115359e+11,843553,43200,852,102553,121.15777036836302,106.57785418914222,14.579916179220797,23.415387413450063,29.175161357212723,5.340692872e+09,1.98210423992e+11,5.625521014562498e+12,37.995303592670865,0.31360187198189216,2.184448895632193,12.395467283588548,1.863420552910717,4.82549659e+08,1.77675137e+08,4.71000939e+08,5.340692872e+09,28.99601977408274,27.75408983130954,37.995303592670865,1047.857142857143,891.2,48.699258464579124,37.28562911342414,88.73340755971338,124.73168645092265,2.02741974812e+11,858974,0.018142490081852508,3894.1790064080983,1.04647934857e+11,0.022278523436400754,0.0284388523114857,504560.73333333334,52.32021885434476,1.511381837206e+11,15.034589740920604,0.40322746587391284,15.034589740920604,15.925244925607196,2.184449012388213,13.740795913218935,22.96011122898291,38.88535615459011,38.12881147695875,,,,,,
2023-07-25 00:00:00.000 UTC,86400,,Base,OP Chain,5.0000389079824384e-08,0.5761322670706898,143,2.6220044179473145,604.1958041958042,23,0.06185910269306859,9.0780764e+07,1.997478e+06,166,2.683863520640383,9.2778242e+07,3982.9124139678115,1.07711115359e+11,15421,43200,7,2564,3.57391608255963,2.228587336173231,1.3453287463863985,-0.4552761844671518,28.6023891128921,1.13912464e+08,4.53155082e+09,6.641198998631335e+10,0.890052561919247,0.24904125932408394,1.1675601974599911e-07,1.345328629630388,1.2548083864991486,1.943338e+07,5.503064e+06,8.198439e+06,1.13912464e+08,28.88281946985283,30.96860275460785,0.13350788428788704,166.85714285714286,975.9,2.421590394436252,1.8322925938533865,88.73340755971338,124.73168645092265,2.02741974812e+11,858974,0.0005855041245421095,3894.1790064080983,1.04647934857e+11,0.022278523436400754,0.0284388523114857,6620.333333333333,1.4058433486787945,3.0681666829e+09,-0.4264492451745918,-0.2327408005714587,0.0767584957036899,15.925244925607196,2.184449012388213,13.740795913218935,22.96011122898291,38.88535615459011,38.12881147695875,,,,,,
2023-07-25 00:00:00.000 UTC,,,Zora Network,OP Chain,,,145,1.7830066703082246,595.8620689655172,24,0.06032275811757522,6.4705848e+07,2.084388e+06,169,1.8433294284257997,6.6790236e+07,3982.9124139678115,1.07711115359e+11,,,,,,,,,,,,,,,,,,,3.863565e+06,,,27.55557226154001,28.940273172545233,,170.42857142857142,172.6,1.5591848514704734,1.357222320177584,88.73340755971338,124.73168645092265,2.02741974812e+11,858974,0.00040213556871760537,3894.1790064080983,1.04647934857e+11,0.022278523436400754,0.0284388523114857,,,,,,,15.925244925607196,2.184449012388213,13.740795913218935,22.96011122898291,38.88535615459011,38.12881147695875,,,,,,
2023-07-25 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.9837110340712761,591.7808219178082,24,0.06003680088376957,3.3373452e+07,2.084376e+06,170,1.0437478349550458,3.5457828e+07,3982.9124139678115,1.07711115359e+11,,,,,,,,,,,,,,,,,,,1.897461e+06,,,29.475855062019843,28.80324897416281,,169.71428571428572,159.6,0.896780517483765,0.8063543343311409,88.73340755971338,124.73168645092265,2.02741974812e+11,858974,0.0002277010949507076,3894.1790064080983,1.04647934857e+11,0.022278523436400754,0.0284388523114857,,,,,,,15.925244925607196,2.184449012388213,13.740795913218935,22.96011122898291,38.88535615459011,38.12881147695875,,,,,,
2023-07-24 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,0.02334418479049053,0.10894292336352568,1222,77.8170603346114,70.7037643207856,24,0.06409610245505633,2.24888662e+09,2.084628e+06,1246,77.88115643706645,2.250971248e+09,4227.995889644671,1.07873689908e+11,650109,43200,955,89099,116.03860892697908,95.93138170867194,20.10722721830714,18.050225271605484,34.5518839252448,4.059129116e+09,1.86856212667e+11,6.144689110102969e+12,38.15745248991263,0.32883410825723014,4.406122991540814,15.701104226766303,1.804950538591403,3.65674466e+08,1.39368835e+08,3.54051894e+08,4.059129116e+09,34.60248268746042,30.747021749231198,38.15745248991263,950.4285714285714,869.6666666666666,43.10386652435085,35.19204471852192,83.9047097455468,119.6958128333526,1.91447661354e+11,666919,0.01699033425780583,4144.091179899124,1.05428465064e+11,0.019845031058579935,0.022667481255952294,493438.6666666667,49.190017342343275,1.4994272632766666e+11,13.997972623821347,0.3977595713969435,13.997972623821347,21.43910258016246,4.406123111311961,17.032979468850474,17.502142725298043,38.941245305460505,38.27502141224481,,,,,,
2023-07-24 00:00:00.000 UTC,86400,,Base,OP Chain,5.000017846519805e-08,0.5560101257797241,143,2.804456903384432,604.1958041958042,24,0.06895418744122,8.9136552e+07,2.084316e+06,167,2.8734110908256523,9.1220868e+07,4227.995889644671,1.07873689908e+11,16810,43200,5,4274,3.657203906373529,2.3253285445182126,1.3318753618553165,-0.5480825463074397,31.37904880606632,1.08339904e+08,4.591448687e+09,7.557287851233282e+10,0.7837928155478768,0.21431477041297461,1.1977114759899983e-07,1.3318752420841715,1.2154374560057024,1.8879426e+07,5.40021e+06,7.645133e+06,1.08339904e+08,31.462479089211712,33.082405662682625,0.11756892233218152,167,1018.5666666666667,2.3634523546799437,1.7707932247807558,83.9047097455468,119.6958128333526,1.91447661354e+11,666919,0.0006268552898628892,4144.091179899124,1.05428465064e+11,0.019845031058579935,0.022667481255952294,6106.3,1.2867128125934737,2.9894135397e+09,-0.4840804121872822,-0.27336924798050144,0.07230823289409365,21.43910258016246,4.406123111311961,17.032979468850474,17.502142725298043,38.941245305460505,38.27502141224481,,,,,,
2023-07-24 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,1.9698325436466784,591.7808219178082,24,0.06515813513042766,6.58855e+07,2.084328e+06,170,2.034990678777106,6.7969828e+07,4227.995889644671,1.07873689908e+11,,,,,,,,,,,,,,,,,,,3.936175e+06,,,29.897815811471094,31.26097962049527,,173,172.56666666666666,1.7420598940967185,1.3171754949576797,83.9047097455468,119.6958128333526,1.91447661354e+11,666919,0.0004439478485643883,4144.091179899124,1.05428465064e+11,0.019845031058579935,0.022667481255952294,,,,,,,21.43910258016246,4.406123111311961,17.032979468850474,17.502142725298043,38.941245305460505,38.27502141224481,,,,,,
2023-07-24 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,147,1.0487272308589815,587.7551020408164,24,0.06642430801860372,3.2978608e+07,2.084292e+06,171,1.1151515388775852,3.50629e+07,4227.995889644671,1.07873689908e+11,,,,,,,,,,,,,,,,,,,1.871503e+06,,,31.80022731277745,31.86900300850538,,169.71428571428572,158.85714285714286,0.8955106241196698,0.7893976557151478,83.9047097455468,119.6958128333526,1.91447661354e+11,666919,0.00024327832636829292,4144.091179899124,1.05428465064e+11,0.019845031058579935,0.022667481255952294,,,,,,,21.43910258016246,4.406123111311961,17.032979468850474,17.502142725298043,38.941245305460505,38.27502141224481,,,,,,
2023-07-23 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,8.528936445617706e-08,0.045464059337266126,896,30.53248875920549,96.42857142857143,24,0.0427702291411554,1.602836908e+09,2.084604e+06,920,30.575258988346643,1.604921512e+09,2788.9092388570994,1.07958237509e+11,489801,43200,694,90770,43.86180341102913,37.6604997888672,6.20130362216193,7.085240800520555,18.81765869611112,2.925933088e+09,1.38657197127e+11,2.6648991868405938e+12,13.286544422682486,0.30291833416365094,1.2196542392079954e-05,6.201291425619409,1.8254714958185876,2.74436017e+08,9.9277171e+07,2.62938393e+08,2.925933088e+09,19.04903025804638,20.517196139485197,13.286544422682486,903.1428571428571,854.9666666666667,36.802051353967265,33.299243893895444,34.54231684486279,47.75249530610988,1.43699515611e+11,509289,0.006670212590522738,2754.3669220122365,1.06144662285e+11,0.01238560092368524,0.016798859131511946,486779.3333333333,46.208509648708194,1.4809155795603333e+11,12.909265754812742,0.3876744407754953,12.909265754812742,8.382060514462392,1.2336546480479955e-05,8.382048177915784,6.887016406754162,15.269076921216554,13.583924297462596,,,,,,
2023-07-23 00:00:00.000 UTC,86400,,Base,OP Chain,4.9999999999999693e-08,0.7788190035100634,143,1.8687060293312387,604.1958041958042,24,0.03945336721544364,9.9720188e+07,2.084328e+06,167,1.9081593965466823,1.01804516e+08,2788.9092388570994,1.07958237509e+11,19488,43200,0,5309,3.8906918950807503,1.7099350027802889,2.1807568923004617,-0.19822439376639345,18.132504547913822,1.37868708e+08,5.042318484e+09,5.103086301404731e+10,1.982532498534068,0.5095578246739892,1.4000408839999973e-07,2.1807567522963742,1.382555636577821,2.0613494e+07,6.064235e+06,9.381494e+06,1.37868708e+08,18.739495650883036,18.928579002653912,0.2973798747801102,167,1061.2666666666667,2.1507647509034094,1.7068538359033902,34.54231684486279,47.75249530610988,1.43699515611e+11,509289,0.0004162786924035867,2754.3669220122365,1.06144662285e+11,0.01238560092368524,0.016798859131511946,5545.966666666666,1.1648060157143558,2.9086402172e+09,-0.5420478201890343,-0.31757131676254136,0.06838926881635427,8.382060514462392,1.2336546480479955e-05,8.382048177915784,6.887016406754162,15.269076921216554,13.583924297462596,,,,,,
2023-07-23 00:00:00.000 UTC,,,Zora Network,OP Chain,,,145,1.3401506183957665,595.8620689655172,24,0.04079534634284313,7.0028392e+07,2.084268e+06,169,1.3809459647386098,7.211266e+07,2788.9092388570994,1.07958237509e+11,,,,,,,,,,,,,,,,,,,4.197316e+06,,,19.13724676693657,19.572985020565078,,177.14285714285714,172.53333333333333,1.8422592359360428,1.2720992294848974,34.54231684486279,47.75249530610988,1.43699515611e+11,509289,0.0003012632914848497,2754.3669220122365,1.06144662285e+11,0.01238560092368524,0.016798859131511946,,,,,,,8.382060514462392,1.2336546480479955e-05,8.382048177915784,6.887016406754162,15.269076921216554,13.583924297462596,,,,,,
2023-07-23 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.6357411885726599,595.8620689655172,24,0.0422113066581948,3.2652232e+07,2.084304e+06,169,0.6779524952308548,3.4736536e+07,2788.9092388570994,1.07958237509e+11,,,,,,,,,,,,,,,,,,,1.853674e+06,,,19.470068342423264,20.25199138810596,,169.42857142857142,157.92307692307693,0.8406978963843963,0.7643396647026525,34.54231684486279,47.75249530610988,1.43699515611e+11,509289,0.00014790021144837033,2754.3669220122365,1.06144662285e+11,0.01238560092368524,0.016798859131511946,,,,,,,8.382060514462392,1.2336546480479955e-05,8.382048177915784,6.887016406754162,15.269076921216554,13.583924297462596,,,,,,
2023-07-22 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,0.0002999284618907264,0.0411414389658268,914,29.850632798180705,94.52954048140043,24,0.03542196719996891,1.628540984e+09,2.084628e+06,938,29.886054765380674,1.630625612e+09,2620.520862214515,1.0783300173e+11,524951,43200,826,110617,44.19848569444447,37.87129232190187,6.3271933725426015,7.985237556521195,18.243318395119505,3.034940532e+09,1.56058975058e+11,2.8363779725503975e+12,14.312430929063797,0.3238217487361292,0.05388189071513728,6.2733114818272435,1.8635948138963139,2.83884856e+08,1.00866968e+08,2.72346608e+08,3.034940532e+09,18.32967858436205,16.991984756977697,14.312430929063797,885.5714285714286,855.5666666666667,35.47970839399411,33.318188098075524,34.20649079962149,48.83887576493962,1.61527416069e+11,546604,0.006519857733766785,2586.3143714148937,1.05968615774e+11,0.013053317488460947,0.01728956744307446,488176.36666666664,46.109152270876194,1.4874750766016666e+11,12.79096417280066,0.38390335438257134,12.79096417280066,9.009800838887806,0.05388205116091814,8.955918787726672,7.883995221373507,16.893796060261312,14.699635698743425,,,,,,
2023-07-22 00:00:00.000 UTC,86400,,Base,OP Chain,5.000009236595263e-08,0.8359862955536864,143,2.0176500946935114,604.1958041958042,24,0.041374844604121545,1.0922316e+08,2.084304e+06,167,2.059024939297633,1.11307464e+08,2620.520862214515,1.0783300173e+11,21653,43200,2,5996,4.640390070495149,1.9577826041499446,2.682607466345205,-0.10124233514768832,17.97445928533318,1.59240132e+08,5.468441011e+09,5.809705534424881e+10,2.5813651311975163,0.5562819271617987,1.604457808659992e-07,2.6826073058994284,1.4579337569065023,2.2061366e+07,6.660969e+06,1.0828391e+07,1.59240132e+08,18.472731375777,19.850676582744907,0.3872047696796274,167,1103.9,2.047348296085708,1.683101463320805,34.20649079962149,48.83887576493962,1.61527416069e+11,546604,0.00044919109530807154,2586.3143714148937,1.05968615774e+11,0.013053317488460947,0.01728956744307446,4896.4,1.035119528210859,2.812847897766667e+09,-0.647981935109946,-0.3849927940954076,0.05847661442951524,9.009800838887806,0.05388205116091814,8.955918787726672,7.883995221373507,16.893796060261312,14.699635698743425,,,,,,
2023-07-22 00:00:00.000 UTC,,,Zora Network,OP Chain,,,153,1.5732128609087843,564.7058823529412,24,0.037043305853541784,8.5266532e+07,2.084388e+06,177,1.610256166762326,8.735092e+07,2620.520862214515,1.0783300173e+11,,,,,,,,,,,,,,,,,,,5.144353e+06,,,18.450531808996107,17.77179001872098,,179.71428571428572,172.53333333333333,1.8723571366655196,1.254215428697062,34.20649079962149,48.83887576493962,1.61527416069e+11,546604,0.00035128896084244603,2586.3143714148937,1.05968615774e+11,0.013053317488460947,0.01728956744307446,,,,,,,9.009800838887806,0.05388205116091814,8.955918787726672,7.883995221373507,16.893796060261312,14.699635698743425,,,,,,
2023-07-22 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.6140287658291255,591.7808219178082,24,0.03712616235173404,3.3017692e+07,2.084268e+06,170,0.6511549281808595,3.510196e+07,2620.520862214515,1.0783300173e+11,,,,,,,,,,,,,,,,,,,1.875259e+06,,,18.596962072004477,17.812566498998233,,169.42857142857142,157,0.8220213358981923,0.771538595491969,34.20649079962149,48.83887576493962,1.61527416069e+11,546604,0.000142054129516558,2586.3143714148937,1.05968615774e+11,0.013053317488460947,0.01728956744307446,,,,,,,9.009800838887806,0.05388205116091814,8.955918787726672,7.883995221373507,16.893796060261312,14.699635698743425,,,,,,
