dt,active_secs_per_day,share_elapsed,name,alignment,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,num_l1_txs_inbox,l1_eth_fees_inbox,secs_between_l1_txs_inbox,num_l1_txs_output,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_total,l1_gas_used_total,l2_num_txs_per_day,l2_num_users_per_day,l2_eth_fees_per_day,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,avg_l1_gas_price_on_l2,l1_gas_used_on_l2,l2_gas_used,l2_eth_fees_saved_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,l1_gas_compression_ratio,calldata_bytes_l2_per_day,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,collective_contribution,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l1_eth_fees_combined_by_day,l2_eth_fees_by_day,l2_gas_used_by_day,l2_num_txs_by_day,pct_of_total_l1_eth_fees_combined_by_day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_fee_eth_margin_by_day,collective_contribution_by_day,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected
2023-08-15 00:00:00.000 UTC,86400,,Base,OP Chain,5.6146077830322e-05,0.3635349679306187,1457,33.98547363980339,59.29993136582018,24,0.051434296141040586,1.292134624e+09,2.084304e+06,1481,34.03690793594443,1.294218928e+09,3335.862627387614,1.07829890177e+11,531194,88127,73.30964763549629,37.245888177702895,36.063759457793395,3.208980241758468,26.052349502531182,2.090139812e+09,1.01680229758e+11,2.5593153130443984e+12,39.27273969955186,0.5357103869168801,0.0036528082929596834,36.060106649500526,1.6175867229140979,1.42892222e+08,7.908634e+07,26.30180556155686,24.676964656326806,5.890910954932779,1476.2857142857142,957.1666666666666,27.105117487514935,13.79343553733801,153.57174638840124,241.39712637759845,3.15154502832e+11,1.425245e+06,0.007450374078819319,3182.2908809992127,1.02068245901e+11,0.046036591893074026,0.05343271950423402,247476.53333333333,52.852341176487485,5.52053047213e+10,39.0589056391495,2.8317024814752907,5.858835845872424,84.15762508669252,31.85811737949034,52.29950770720202,10.194853345844649,94.35247843253717,60.97064968791808,,,,,,
2023-08-15 00:00:00.000 UTC,,,Zora Network,OP Chain,,,180,5.527450577930874,480,24,0.050470635159744315,2.22964152e+08,2.084328e+06,204,5.577921213090618,2.2504848e+08,3335.862627387614,1.07829890177e+11,,,,,,,,,,,,,,,,,1.3743888e+07,24.7907590899674,24.214343980287314,,176.57142857142858,173.03333333333333,2.9332028437082522,2.134336370168348,153.57174638840124,241.39712637759845,3.15154502832e+11,1.425245e+06,0.0012209569593664574,3182.2908809992127,1.02068245901e+11,0.046036591893074026,0.05343271950423402,,,,,,,84.15762508669252,31.85811737949034,52.29950770720202,10.194853345844649,94.35247843253717,60.97064968791808,,,,,,
2023-08-15 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.8984505577580416,591.7808219178082,24,0.05072667249132146,3.3869084e+07,2.084292e+06,170,0.9491772302493631,3.5953376e+07,3335.862627387614,1.07829890177e+11,,,,,,,,,,,,,,,,,1.928591e+06,26.527158448041924,24.33760360415981,,169.71428571428572,169.66666666666666,0.7022564631923526,0.8143399440256576,153.57174638840124,241.39712637759845,3.15154502832e+11,1.425245e+06,0.00020776638835008063,3182.2908809992127,1.02068245901e+11,0.046036591893074026,0.05343271950423402,,,,,,,84.15762508669252,31.85811737949034,52.29950770720202,10.194853345844649,94.35247843253717,60.97064968791808,,,,,,
2023-08-14 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,0.041949353857234646,0.09309518323114187,1399,57.94042445478756,61.75839885632595,24,0.04192244004123852,2.610548448e+09,2.084616e+06,1423,57.9823468948288,2.612633064e+09,2785.386771804264,1.08013277969e+11,650374,102378,75.41975491036489,58.001887998320456,17.417866912044435,0.01954110349165461,22.147182458657113,3.82884288e+09,1.89334886807e+11,4.0348662036099814e+12,17.437408015536086,0.2312047823048504,7.4205383784600025,9.997328533584364,1.4666814105416672,2.92066371e+08,1.61825298e+08,22.194732489709974,20.11038965509164,17.437408015536086,1067.2857142857142,1114.9666666666667,39.098324803858304,46.87021118614752,91.13606578984309,161.0592955012114,2.97354230414e+11,1.176508e+06,0.012691816047078187,2694.2507060144208,1.03873425041e+11,0.032719357581643405,0.038327259442937606,601421.3333333334,66.46275818666494,1.6414010604673334e+11,19.59254700051742,0.4180170412013845,19.59254700051742,71.55692768968996,7.42081664940182,64.136111040288,3.310283604915689,74.86721129460565,26.05187850739652,,,,,,
2023-08-14 00:00:00.000 UTC,86400,,Base,OP Chain,1.0370312772031452e-06,0.5135910859477013,1455,28.16853181675913,59.381443298969074,24,0.0412054950178188,1.291716048e+09,2.084328e+06,1479,28.20973731177695,1.293800376e+09,2785.386771804264,1.08013277969e+11,526134,102072,85.63954059084651,31.500479813200986,54.13906077764552,3.2907425014240346,21.503732739650005,2.141643668e+09,1.08019343607e+11,2.1772262731944026e+12,57.42980327906956,0.670599151780222,0.00027827094181741204,54.138782506703635,1.6579833248305358,1.51317433e+08,7.906149e+07,21.807061900619143,19.76919900218142,8.614470491860434,1472.142857142857,913.3666666666667,25.32768417947505,12.698346746567287,91.13606578984309,161.0592955012114,2.97354230414e+11,1.176508e+06,0.006174858657358045,2694.2507060144208,1.03873425041e+11,0.032719357581643405,0.038327259442937606,230258.03333333333,50.497140894040854,5.194173145913333e+10,37.79879414747358,2.976670499070411,5.669819122121037,71.55692768968996,7.42081664940182,64.136111040288,3.310283604915689,74.86721129460565,26.05187850739652,,,,,,
2023-08-14 00:00:00.000 UTC,,,Zora Network,OP Chain,,,156,4.1621977469887215,553.8461538461538,24,0.04459746907846209,1.96127752e+08,2.08434e+06,180,4.206795216067183,1.98212092e+08,2785.386771804264,1.08013277969e+11,,,,,,,,,,,,,,,,,1.2091978e+07,21.221870462211385,21.39644639476385,,171.57142857142858,172.46666666666667,2.489520773806351,2.001460038726826,91.13606578984309,161.0592955012114,2.97354230414e+11,1.176508e+06,0.0009208297678412016,2694.2507060144208,1.03873425041e+11,0.032719357581643405,0.038327259442937606,,,,,,,71.55692768968996,7.42081664940182,64.136111040288,3.310283604915689,74.86721129460565,26.05187850739652,,,,,,
2023-08-14 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.6945749367421418,595.8620689655172,24,0.04261143042800383,3.312314e+07,2.084256e+06,169,0.7371863671701456,3.5207396e+07,2785.386771804264,1.08013277969e+11,,,,,,,,,,,,,,,,,1.883177e+06,20.96947743306166,20.444432175320035,,169.57142857142858,169.63333333333333,0.6846998374112194,0.800941255411593,91.13606578984309,161.0592955012114,2.97354230414e+11,1.176508e+06,0.00016136348846844915,2694.2507060144208,1.03873425041e+11,0.032719357581643405,0.038327259442937606,,,,,,,71.55692768968996,7.42081664940182,64.136111040288,3.310283604915689,74.86721129460565,26.05187850739652,,,,,,
2023-08-13 00:00:00.000 UTC,86400,,Base,OP Chain,5.011118583014521e-07,0.4794738980695758,1432,19.09972124489192,60.33519553072626,24,0.02905888717228511,1.316027488e+09,2.08434e+06,1456,19.128780132064207,1.318111828e+09,1948.1286122735266,1.08276126572e+11,562998,105207,71.62212179380734,21.355644633877958,50.26647715992938,2.2268645018137505,14.469993203380373,2.157686064e+09,1.07551203123e+11,1.523804080751017e+12,52.49334166174313,0.7329207840681685,0.0001350761269044718,50.26634208380237,1.639544829932914,1.45700488e+08,8.0615023e+07,14.513162847318826,13.941529295741152,7.874001249261469,1468.5714285714287,869.6333333333333,24.549889652033237,11.80126099303911,40.19165124054067,97.69786691412989,2.29749070845e+11,957901,0.004187118522151702,1907.936961032986,1.05484840476e+11,0.0206309023887472,0.025779330904896088,213461.56666666668,47.75295772180427,4.8490605248e+10,35.95169672876518,3.0464284070974306,5.392754509314776,56.510540635901364,0.0001468778252138738,56.510393758076034,3.685359558737087,60.19590019463845,15.576559782156785,,,,,,
2023-08-13 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,9.585072790026892e-08,0.052053523423953224,738,18.343979951587617,117.07317073170732,24,0.029206635839611236,1.284264564e+09,2.08464e+06,762,18.373186587427227,1.286349204e+09,1948.1286122735266,1.08276126572e+11,394903,98634,26.075745120322544,19.831681644350564,6.244063475971982,1.4584950569233364,14.192727864549004,2.042855108e+09,1.22197867722e+11,1.7091993794068398e+12,7.702558532895317,0.29539169436397833,1.1801698309402007e-05,6.244051674273662,1.5906808964947818,1.73749263e+08,7.9520865e+07,14.283645648878634,14.01039788146214,7.702558532895317,1099.7142857142858,1097.4333333333334,41.90064329127066,45.663229525802805,40.19165124054067,97.69786691412989,2.29749070845e+11,957901,0.004021725867516889,1907.936961032986,1.05484840476e+11,0.0206309023887472,0.025779330904896088,597202.1,64.99145368925002,1.625876083991e+11,19.328224163447207,0.42327764295614384,19.328224163447207,56.510540635901364,0.0001468778252138738,56.510393758076034,3.685359558737087,60.19590019463845,15.576559782156785,,,,,,
2023-08-13 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,2.159914169730268,591.7808219178082,24,0.028828723662262593,1.49273544e+08,2.084328e+06,170,2.1887428933925306,1.51357872e+08,1948.1286122735266,1.08276126572e+11,,,,,,,,,,,,,,,,,9.164607e+06,14.469504185753555,13.83118379749377,,170.14285714285714,172.93333333333334,2.1935243484762177,1.915444010983309,40.19165124054067,97.69786691412989,2.29749070845e+11,957901,0.0004790962019470302,1907.936961032986,1.05484840476e+11,0.0206309023887472,0.025779330904896088,,,,,,,56.510540635901364,0.0001468778252138738,56.510393758076034,3.685359558737087,60.19590019463845,15.576559782156785,,,,,,
